author,content
托卡马克之冠,据说当年十月革命后不久列宁曾在苏维埃的聚会上和他的同志们举杯同庆庆祝理由也很简单苏维埃政权已经撑的比巴黎公社要长了当时他们认为这是值得庆祝的因为那一代革命者从一开始就没打算活着离开莫斯科能够做的比前人更好他们已然知足从年至年苏联的整个寿命周期为年从去年开始我们就已经撑的比苏联要久了今年又是新的一年我们又多撑了一年坦率的说这颇为不易年对于人类而言属于高寿但对于国家而言尚属年轻当代中国其实是一个古老文明建立起来的年轻国家对于一个如此年轻的国家来说能取得当下成就是不可思议的这当然值得我们好好庆祝一番但我们是不是可以就此放飞自我呢显然不能我要罗列一些事实一些令人不舒服但必须直面的事实我们奉行的意识形态在这个世界上属于弱势意识形态这种意识形态在国际主流舆论环境下具有并不那么良好的信用记录这种信用记录的恶劣有着多方面的历史和客观原因但现实就是现实世界上大多数地区的大多数人一提及我们的意识形态第一反应永远是警惕和怀疑认清这一点有助于我们认清现实摆脱幻觉我们的国土尚未统一金瓯尚且有缺就算海峡两岸归于一统藏南和拉达克依然沦于敌手盘踞其上的并非不堪一击的草莓精而是疯狂的教权集团中国近代的苦涩历史导致我们成为了全世界唯一一个有大量领土争端且往往并没有实控争议地区的主要政治力量收复全部国土的道路依旧遥远而漫长主导世界秩序的域外霸权正在进一步加强对我们的围堵和打压域外霸权的衰退已成定局但其百年基业绝非浪得虚名其雄厚的存量军事资产首屈一指的金融和粮食霸权全面领先的科技优势星罗棋布的海外基地群对国际组织的主导权对多边机制的支配权对世界储备货币的发行权对世界上多个关键性地缘节点的排他性控制这一切累积起来构筑了人类文明史上最强大的世界霸权而这个霸权执意以我们为敌我国还有规模巨大的贫困人口和严重的贫富悬殊长期以来的区域发展不平衡薄弱的社会发展基础大量的历史发展欠账非传统安全威胁对社会发展的威胁日益明显这些都需要去填补去解决但问题总规模的庞大导致我们可用于解决这些问题的工具和资源总是捉襟见肘人类社会发展的动态特性又导致此类问题并不存在什么一抓就灵的仙丹妙药时间紧任务重方法难我们还有很多事要做我国虽然已经是世界上最大的工业化国家但尚未在宏观层面实现全面的完整的内生性的产业技术迭代能力许多关键性前沿领域尚待突破基础科研薄弱产学研结合雷声大雨点小科研成果对产业成果的转化率不足部分产业受经济大环境的影响亏损严重虚拟经济对实体经济的挤压日益明显巨量的宝贵的流动性没有及时进入实体环境而是进入到投机套利和资产稀释的环境中经济空心化和产业外流初现端倪简而言之我们的工业化依然是不充分不彻底基础不牢固的时下为百年未有之大变局人类社会的整体政治氛围正在深度恶化强敌挟积威旧势滚滚而来如何在这种没有前例可循的大环境下为中华文明在未来的人类社会中谋取一席之地仍然需要我们一件事一件事去做一步一个脚印去走昔年那最伟大的一代人带领着中国自深渊中崛起但时下我们尚未腾于九天所以还远没有到有资格举杯庆祝的时候道路曲折前景光明时局艰险未来可期
框框框子,今年注定是不平凡的一年新冠贸易战全面开战东海波涛汹涌无论怎么样这都是必然载入史册的一年了相对而言中秋节反而就显得有些微不足道了不过这些都已经是过去式了共和国还是充满活力的迎来了自己的七十一岁生日打赢了人类的第三次世界大战甚至开始开足马力援助世界上其他国家七十一岁了对于一个国家来说这才是刚刚起步戒骄戒躁大力发展明年就是两个一百年中的建党一百周年了有的国家在进步有的国家在得病有的国家在闹事还有的国家即闹事又得病还在几亿人面前让没头脑大战不高兴这就是中国人民努力来的国运
空一格,把个人对中国的理解和认识以及答题的出发点总结一下中国是的世界统一后的中国将占有世界最好的地理位置中国文化独树一帜不信教汉字是世界仅有的二维码文字学好中国文化确实有用其他文化不一定虚幻的东西太多比如史一本天书千年中国人文能与白人比科研武能与黑人比赛跑中国人自古以来具有无以伦比的组织能力与动员能力集中体现在万里长城运河都江堰黄河大堤等大型工程中国人日常生活中就掌握了强大的生存技能如算术不喝生水不生食不懂就问手上留个救急钱我爱你中国以上每一条都包含了丰富的内涵和对应个人的很多高赞回答下面仅仅列举了几个怎样的地缘条件对于一个国家是最好的中华文明的自信来源于何处为什么我感受不到中华文化的魅力中华文明为什么是一个长时间屹立不倒的文明华夏的文明有没有中断为什么这么说如何理解中国是发达国家的粉碎机这一说法
多伦多豪,毛选我读了遍了这些年看了不少国际新闻越来越深感教员思想的伟大这是我们国家精神上的立国之本我们宿舍门口有个毛主席像晚上学习学到很晚时我都会向他挥手敬礼这是一种发自内心的敬佩与感激新中国成立周年了一路上经历的风风雨雨数不胜数正如基辛格所言中国人民总是被他们最勇敢的那批人保护的很好我们这个国家从来没有忘记自己的初心和使命那就是为中华民族谋复兴为中国人民谋幸福为人民服务五个大字对我而言不仅仅是一句政治口号更是我愿意终身信奉的信条终于在我岁之际确立了自己一生追随的信仰成为一名共产主义战士在新时代中美大国较量中贡献自己的一份光和热周年只是万里长征的一小步我们的眼光格局还要更高未来是世界人民大团结未来是一片星辰大海最后我想以伟人大话做结勉励你和我中国的命运一经操在人民自己的手里中国就将如太阳升起在东方那样以自己的辉煌的光焰普照大地中国人民有志气有能力一定要在不远的将来赶上和超过世界先进水平
平老虎,在海拔米祖国的高原西藏首府拉萨我们昨天有幸遇到了升国旗仪式的彩排国歌响起的瞬间大家伫立凝视心情非常感动和感慨我把最近这几天在布达拉宫用手机拍摄的和升国旗的视频编辑发在这里非常感动在疫情肆虐的世界惟有中国人民享受着安定祥和的假期我想说很感动我这次旅行的一直沿着边境线行进有了强大的国防才有无忧无虑的旅行我拍照的附近是武警战士的驻地我能听见他们几次响亮的口号请首长放心请祖国和人民放心有这些在节假日抛家舍业驻守高原的军人才有我们老百姓的安定祥和
凌晨三点半,中华民族经历了无数的厄难依然可以砥砺前行日渐强大从来不是因为有什么救世主而是在大灾大难前有千千万万个普通人挺身而出毅然决然我国是人民至上的国家保护人民的生命健康安全我国可以不惜一切代价过去是血肉是生命是不屈的拳头是不倒的身躯现在是科技是实力是强大的国力是不落的红旗我为我生在中国长在中国而感到骄傲自豪祖国需要我的时候我定会像前人一样守卫身后的家园祖国母亲岁生日快乐
喵斯拉大王,国宝雨过天晴月有阴晴圆缺唯愿金瓯无缺赤旗插遍寰宇再访桂宫嫦娥台北故宫博物院
大海,今天是国庆也是中秋我在平凡的岗位上加班窗外阳光明媚秋色宜人喝口茶写写代码生活看起来是那样的平凡和平静打开知乎有好几个人在邀请我答这个应景的问题我想说的是我们能有这么好的和平发展环境一定不要忘记想想在高原边境枕戈待旦的人民子弟兵高原地区的十一天气已经很冷了看了一下天气预报像阿里的城区晚上最低温度已经跌到零下高原地区缺氧容易高反室外风大灰沙大体感更加寒冷自然环境恶劣像我这种没有受过训练体能一般的普通中年人上去驻守就连生存都困难更何况还要背沉重的武器要随时准备开火或者搏斗人民子弟兵们考虑的不是生存他们要为人民把守国门在非常时期他们估计始终处于最高戒备状态随时都要为保卫祖国义无反顾地冲上去用身体用拳头用脚用石头用木棒甚至用枪和随时窥觎中国边境的邻国对抗随时随地面临生命危险国庆我们身边快乐祥和战士们身处充满火药味的作战氛围中和高寒缺氧大风的高原环境中正是这些英勇无畏的前线官兵拼死保卫着我大中国的和平在中华人民共和国岁生日的今天在万家团圆的中秋节我要向青藏高原一线的人民解放军表达深深的敬意怎么能不谢谢你们卫国戍边的勇士
您拨打的用户正在狂欢,黄发垂髫安然共赏皓月垂天莫忘彼时谁人擎起长空一片中华人民共和国这七个字是你我的底气所在重庆市人民大礼堂图源星球研究所鸿恩阁上海天际线一国两制构想下成就的香港特区团队的航拍哈尔滨大剧院神都洛阳新疆八卦城大同城墙云冈石窟台北夜景俯瞰西藏航拍中国宁夏愿树一帜永固斯台参加完届高考第一次远赴他乡鉴于今年疫情影响笔者过上了首次与家人分离的中秋和国庆从太行到天府从表里山河到楚天之荒有着加持千里江山不是距离视频两侧我在此勤勉学业亲人在彼阖家安康七十一度春秋对于我一介青年而言实在难以试想其跨度仅仅三四年来自己的人生就是天壤之别谈何七十一年过去这万里江山上发生过多少悲欢与离合多少泣下与长歌我挺过来了我们挺过来了官话讲叫统一的多民族国家繁荣富强而用我自己的话讲莫效枯骨空厄然且奋镰锤固河山谁言寒窗少志士但见热土多英贤十年荣辱犹凭己百世兴衰岂由天壮志自当勤砥砺愿见赤旗树云寰这首诗曾是高二团课时自己在结尾临时想出来的收官诗当时的末句是勿待岁月化笑谈今天心态突然浩气勃发于是改进了一下最后要对这皓月之下的中华人民共和国说愿树一帜永固斯台
周大厨,谢官方邀正好有几句话想说身为中国人我感到非常荣幸我可以学习了解自己灿烂悠久且从未中断的历史文化学习这世界上最有美感诗意的语言我从小到大即使家里条件很一般时也从未挨过饿这个国家让她的绝大多数人民即使并不富裕也能满足一日三餐的温饱我很庆幸自己的国家总是居于公理正义的一方不像某国虽然实力最强却总是像一个海盗一样我很欣赏在这个国家每个人都可以得到基本的科学教育只有害怕自己的人民夺去权力的国家才会搞什么快乐教育结果培养出来的都是些面对疫情还不愿意戴口罩的人我喜欢看着这个国家越来越兴旺高楼平地而起高铁四通八达网络覆盖城乡她选择了一条愿景宏大但极其艰难的道路克服了种种困难让梦想照进现实我喜欢这个国家源源不断的生命力和创造力绝大多数人只要敢想敢拼都可以通过勤劳和知识得以谋生我感谢这个国家总是让最勇敢的人把人民保护得很好不管是抗洪汶川地震还是非典新冠每当人民有危险的时候总能看到他们的最美转身逆向而行我特别欣赏的是这个国家的领导层能始终保持清醒虽然现在国力已经强盛但他们始终不回避现实矛盾和问题始终在努力克服短板和不足始终不会骄傲自满所以高层会公开说出亿人月收入一千元的事以自勉所以每当春节来临他们都会放弃与家人团圆而是深入最贫苦的地方看望群众所以不管北上广深跑得多快他们始终把扶贫作为重中之重努力让全体人民一起奔小康我还要感谢那些先烈百年前的中国是个什么样子我们在历史书上已经了解无数仁人志士抛头颅洒热血用自己的命换来了国家和民族的新生我曾参与保障过几次参战老兵到烈士陵园祭奠牺牲的战友所以特别有感触他们不会忘记自己牺牲的战友我们也不会忘记为了祖国牺牲的无数先烈因为某文艺作品借列宁之口说得好最后贴张昨晚练的字在共和国的生日这天祭奠先烈们
