author,content
Zign,你们得体谅一下题主的难处不好直接拒绝人家所以最好的办法就是电脑在他不在的时候会出现奇怪的问题而题主在的时候即使题主不做任何操作机器也完全正常所以我花了点时间做了个小东西原理非常简单用嗅探周围信号如果分钟之内有检测到指定的手机地址就打开继电器反之则关闭继电器非常小巧可以轻松的安装到电脑机箱里按照下图把线接好就可以实现平时电源键完全失效按了也不开机反之只要回到家里手机没开飞行模式的话就会被它检测到然后电源键就可以正常工作了从而开机了这样以来室友必然百思不得其解代码都是现成的我稍微改了一下用到的库这里填手机的地址如果分钟之内有检测到指定设备然后把固件编译好刷入就可以用了效果演示其中继电器的指示灯亮了就是接通了一些可能会出现的问题和讨论由于机箱是完美的电磁屏蔽体所以装好之后天线尽量靠在前面板没有金属的地方应该能收到信号由于完全是被动嗅探不会影响手机上网也无法用的方式找到这个玩意其实都用到继电器了完全可以用在其他各种地方比如路由器上不回家就没网或者可以接在按钮上让电脑一直复位症状类似主板故障这个没有一定经验很难查到原因也可以跟其他的比如结合不在家的话鼠标会隔一会随机乱动之所以选择电源按键还是出于安全考虑这个小玩意抽风了也不会影响正在运行的电脑当然喽这篇回答还是娱乐为主日后题主跟室友发生了任何矛盾都不要来找我哈最后还是希望大家把这个用到正地方哈比如酷炫的开机方案或者检测到主人回家自动启动照明和空调什么
韩烽,自带这个功能叫做动态锁可以通过与你的电脑配对的设备获悉你何时离开并在这些设备超出范围时锁定电脑如上图是我的动态锁我设置成了我的手机当检测到这个手机的蓝牙信号消失时电脑就会被强制锁屏
巨蜥拉卡,补充说明下题主这个场景我曾经就是这样霸了同学的电脑导致了很多不愉快所以我很能站在题主同事的角度上看待这个问题最近有个同事跟我住一块天天用我电脑打游戏时间不是太久同事自己没电脑或者电脑不好肯定征求过楼主意见而且楼主主动或被动答应了这是前提不然描述就应该是不经我同意直接用我电脑打游戏而且此时同事理亏主动拒绝并不是问题题主没有更新描述但一般来说既然答应了单方面拒绝肯定是不合适的因为是同事让我的电脑只有我回家的时候才能用说明同事使用的时间基本上是题主不在家的时候绝大多数情况下要么同事已经知道了开机密码要么没有密码总不会是每天题主上班之前先帮他打开电脑是吧万一中间他出门了一会儿电脑待机了回来锁屏了打电话给题主你告诉还是不告诉而且人家没有占用题主的使用时间题主已经答应的前提下单方面拒绝反而理亏我很烦恼直接不让他玩也不合适毕竟是题主的电脑题主自然会烦恼但是单方面拒绝也很没面子毕竟一个单位还暂时住一起你什么都没做错却搞不好在背后落个小气鬼的名声也是很不值得的所以目的是不伤和气改密码这种明确的人为操作是不太妥当的因为甚至还不如直接挑明了说小气鬼就算了再背个小人的名号有话不能直说吗搞这个是什么意思而硬件级别的操作破坏就自损八百了也是不太合适毕竟题主自己还要用所以整个操作的中心思想就是让电脑继续能用但是不好用并且是充满随机性的不好用不能很容易看出人为痕迹这样首先题主就获得了主动权电脑可能坏了然后同事也获得了有可能是我搞坏的再谈的话题主就站在了道德制高点所以下面给出的操作流程是以最低的成本实现远程控制且发现问题需要比较多的操作系统知识前置需求第一步把你的电脑升级成虽然接下来的操作有点对不起微软利用不稳定的名声但是非常时期非常手段如果已经是的当着他的面装个更新第二步注册一个临时的邮箱本地制作一个每分钟或者每五分钟收一下邮件的小客户端可以用写一个脚本思路利用的定时收取根据你的邮箱确定然后用包装成服务实现自启包装的时候伪装像一点例如下图这个描述叫的服务就是我们的自启服务如果同事有这个本事到这个地步那就只能当面说开了这个问题回答里所有的小花招都不好使的第三步脚本检测到来自某个发件人内容是某特定字符串的邮件时利用命令行强行重启或者配置成关机你随意扩展利用的库定时发送当前电脑正在运行的进程列表到你指定的邮箱甚至截屏作为附件发送实际操作给你的临时邮箱发送设定好内容的邮件你的电脑就会自动重启你可以有完美的不在场证明甚至可以根据反馈的当前进程列表来决定到底要不要重启一下例如发现进程有游戏重启他丫的话术如果他反应你的电脑怎么玩着玩着老自动重启关机是不是又自动装更新重启了就这样的是不是你碰到哪个按钮了是不是你装了什么不该装的东西了我电脑可能有毛病了吧改天找人来修一下关机是不是你踢到电源了关机可能是过热了吧有时间我清清灰不要真的去清灰如果他没有什么反应自己先用着电脑然后上厕所偷摸给自己发邮件回来之后我怎么自动重启了你刚刚碰到哪儿了吗没有吗最近这电脑怎么搞的之前还好好的啊写在最后偶尔重启不会伤到你的电脑请放心使用利用邮箱无需任何其他额外投资手机发邮件也不是太费时间用于实现功能的脚本也不复杂如果实在不想重启电脑可以杀进程另外利用库可以弹消息框可以伪装出一个报错先报错再杀进程怎么看怎么都是游戏崩了当然最重要的还是不要被发现是你搞的鬼不然前功尽弃闹得更不愉快希望题主同事不上知乎
飞扬的秋,一堆技术大神出谋划策果然很工科但这个你用什么都不合适都是得罪人不管你作了什么小动作人家同事都能一眼看穿都会恨上你所以题主得罪人就得罪人吧既然人家都那么不自觉不要脸你又何苦怕得罪他呢劳资的电脑我想用就想用借给你用还要看劳资的心情好不好有本事你自己买台啊老用别人的还要不要脸是吧哈哈所以真的不要怕得罪人这个社会做老好人是做不了的你做得再好都会得罪人是我的话他用我的电脑的时候我就笑着他一顿免费用了这么久你是不是得交点网费不管他怎么回答我都会告诉他你还不如买台电脑你老用我电脑也不是事啊不方便啊我会着重跟他讲他用我的电脑让我感觉到很不方便了他还不懂味的话自己再设个密码然后就不鸟他了再然后他还不懂味的话该翻脸就翻脸这种人翻脸了又能咋滴是吧不管你再会维护关系会做人你总会得罪人你不可能让所有人都满意的
分子动理论,其他大佬们提供了一些非常专业的方法我就说一个非常简单的当然这个方法防君子不防小人就是一个可以伪装更新的网址打开进去是这样的选择右边的系统更新从到或者然后进去全屏进度也会自动变大概分钟这时候想退出只有其他的操作都是没用的强制关机除外
函谷关刚刚好,这个代码是我前端时间写的当时是用在一个个人电脑的安全防护上保证我暂时离开电脑的时候不会忘记锁屏感觉挺适合这个功能这段代码会检测设备列表中有没有指定的设备我指定的设备是这里为可以改成其他的设备比如说改成红米在设备管理器中右键属性详细信息硬件把改成就变成了检测是否电脑连接有一台红米对于执行的具体功能我这里是不断对电脑进行锁屏具体代码为修改到之间的功能就可实现自定义比如说让电脑跑的慢一点儿可以多线程调用做大矩阵卷积把占满或者申请很多内存把内存占满再或者不断的自行发挥如果需要开机启动可以用打包为后开机启动
Shynnes,这不是一个软件或设计问题这其实是一个沟通问题你是能做到设上密码离开的时候自动锁定但你锁了他问你密码呢他要说你电脑密码是多少呀借你电脑玩会游戏怎么办直接说不好意思我电脑里有些我的隐私你如果有急事的话我可以借你平时的话我可以陪你去网吧
白木,很简单把硬盘扣下来随身携带
煽风点火,把电脑账号设置成儿童账号绑定你另外备的账号作为家长账号你可以通过家长账号控制儿童账号的应用使用浏览器浏览和电脑使用时间嗯要或者系统自带动态锁要蓝牙也要不过印象里也有
Kun Yang,谢不邀强答一下吧如果有蓝牙功能动态锁功能即可实现配对设备如手机耳机等离开蓝牙范围后电脑即会锁屏加上你自己再设个锁屏或者密码即可达到目的进阶如果有小米手环以上设备可在手机小米运动中打开解锁笔记本选项并在商店中搜索小米智能钥匙与你手环绑定即可实现动态锁同样的功能
唐天,大神介绍的各种方法小白可能学不会但是设密码你会吧锁密码直接不让他玩不合适你的社交如此憋屈你对象知道吗有话有意见不能表达这是健康的相处方式吗假面模式如果被他发现了他该多伤心啊行他对你有某种利用价值破坏关系会影响索取那你够双标啊对方给你某种好处你连分享一下电脑都烦恼真的一毛不拔到如此地步吗好如果只是最普通的点头同事那你为什么让他住你那家是个任何人都能一起待的地方啊你有不可告人的秘密吗换位想一下你同事午休的时候你可以随便翻别人手机玩吗他会设密码吗如果他可以对自己的私人物品设密码你设了有何不合适的出来打拼人情世故要讲但是不要一味退让自己的底线缺少一丝霸气也难赢得职场尊重
Clair,把扣下来带走
zhui,可以用啊把硬盘拆了可以说是坏了然后自己用好的盘比如固态盘或者移动固态硬盘装个系统带在身上
疯一般的男子,每天关机时候在里把独显禁掉让游戏玩不了就行了
Sargent,把引导做盘里
f1yfish,装可阻住成的人借用如果是集显应该没人借用了
王飞扬,容易的很把你电脑搞卡一点就行了
大王叫我来寻膳,把启动按钮改成遥控的懂点电子很容易改造
林子言,题主的意思是不好意思当面直说但是还是希望让别人知道他不喜欢别人玩那就简单了直接把电源拔了跟他说你电脑坏了一会好一会不好的他给你修好你就再接着拔如果他一直都帮你修好那么还是直接说吧
sunshinehcy,最初级的设置密码升级一下的话可以使用物理加密比如你出门的时候把鼠标带走把电源带走再往上就是设置一些脚本开机之后随机五分钟三分钟自动关机关游戏断网之类的网上很多这种脚本百度上面有那种必须插盘才能用电脑的脚本可以整一个当然最好的办法还是明确的跟他说明你的意图
杰克骑马去看戏,有个方法把出门的时候进改把硬盘模式换下保存如果是模式就改成如果是模式就改成重启电脑基本上都是蓝屏
拉普拉斯的妖,可以买个小米手环然后电脑在微软商店里下个小米感应钥匙手环离开太远就会自动锁屏我之前就是这么玩的但现在需要经常用到远程桌面就关掉了
猫布盗,简单观察下他玩什么游戏防火墙里把某个关键进程给他屏蔽了游戏就是进不去或者百度下写个批处理隔十几分钟杀掉某个游戏进程他只能重开游戏如果是英雄联盟之类的哈哈这个有升级版比如说十五分钟就关掉游戏进程算好游戏重开时间几分钟后又杀一次进程变现就是刚重开游戏又自动关闭了能把人急死如果技术够高批处理可以这样写检测到某个进程多少分钟后关闭第一次再次检测到进程后几分钟关闭第二次第三次然后设置开机启动伪装一个系统进程名字再写一个批处理双击自动关闭第一个批处理不妨碍你自己玩游戏玩游戏之前点一下就可以这样我相信你室友体验过几次之后直接爆炸他重装游戏都没用杀毒也没用除非重装电脑或者换个用户登录一番折腾下来妥妥嫌弃你这破电脑乖乖去网吧
大漠,台式机就简单了每次出门把随身携带就完了
张在方,我以前是把键连主板的线拔掉然后用键盘快捷键开机有的主板可以在里面设置这个开机键位如果有人要用可以说电脑坏了开不出要去修时好时坏当面摁一下果然开不了吧死心了人走了我开机
雪夜叉,使用多重登录认证登录电脑需要输入手机的玩就玩大的
匿名用户,走的时候把带走就行
香茶,哦你要玩我电脑啊那你手机给我玩下
