author,content
Gavin Huang,马斯克说的每一句话都没错啊全家都没风险我是资本家哪来的风险人固有一死科学真理啊只输无赢特斯拉不是疫苗公司当然只能输削弱对人类的信心韭菜不上班了人类的非理性韭菜居然担心生死而不是还信用卡比尔盖茨是个傻瓜比尔你也是资本家
孙少军,当资本家开始讨论人性的时候你就要开始警惕了只说一个事情让你们理解什么是人性因为最近特斯拉中国销量暴涨特斯拉疯狂开新店扩展渠道但是为了压缩成本实际上今年已经连续两次降薪一线工资大打折扣而成本不只是工资员工每一秒都是特斯拉要压榨的成本销量暴涨带来的是进店客户激增但是特斯拉优先考虑的不是增加人手而是压榨每一个人在不扩展招人的情况下用沉重到连传统店都不敢用的每周考核指标去压榨员工特斯拉中国区一线工作人员全是超负荷运转很多人根本不敢休息但是我问了澳洲和北美的特斯拉虽然薪资一样不高但是受限于当地法律完善的休假保障实际上特斯拉收敛了很多所以特斯拉就是知道中国劳动保障弱才疯狂压榨中国区员工前段时间特斯拉中国区号召员工全员公关本质上也不是突发事件而是压榨的最后结果从肉体上的压榨到员工最后的精神自留地朋友圈生活的侵占而已也直接导致最近几个月员工受不了大量离职这时候马斯克有提到人性吗没有他是展翅百里的大鹏一张嘴就是全人类结果唯一在乎的个体是自己的家人谴责封锁和封禁摆明是为了自己的生意至于普通大众包括自己的员工哪配谈人性
匿名用户,马云说自己不爱钱你们真的信罗永浩说自己还了个亿你们也相信特朗普说自己认为新冠只是流感你们也信马斯克说他不会接种新冠疫苗你们继续信我以前不知道为什么诈骗短信那么简单无聊居然还有那么多人相信现在我明白了这年头只要是个人说一句话你们就真的相信马斯克说他和他的家人不接种疫苗请问怎么证明你给他安装小时贴身监控还是你去每个月调出他的所有银行的流水账单来看他今天就给你接种疫苗接种完再发一个新闻发布会说自己不会接种疫苗你怎么证明真实性没事多看看书没有商品链接自己去淘宝搜索吧这些资本家高官说的话我一个字都不会相信我唯一相信的大概是乔布斯他在自己得了重病时说自己绝不相信科学不相信医术不肯接受治疗最后他真的死了他死了恩我相信他说的是真的了
嘭真好玩,打王者的时候我也觉得人固有一死但拿这个当理由去送人头的时候可能被队友喷死
现实主义理想者,美国的一次访谈上主持人突然说下面请认为群体免疫好的朋友坐到会场的左边认为积极防控好的朋友坐到会场右边大部分人坐到了左边少数人坐到右边只有一个人还坐在中间不动主持人这位朋友你到底认为群体免疫好还是积极防控好回答我认为群体免疫好但是我周围的人每隔三天都要接受健康检查主持人慌忙说马斯克先生那请您赶快坐到主席台上接受采访一位公民打电话到脱口秀节目问主持人群体免疫到底是艺术还是科学主持人说我也不清楚但我肯定不是科学为什么如果是科学的话他们应该拿狗做试验
水陌轻寒,之前看过一些知乎问题下面的很多答案简直把马斯克吹成人类之光在马斯克的努力下人类跨出了星际移民的第一步云云难怪特斯拉能卖这么贵难怪特斯拉股票能涨上天这是精准收割啊罗永浩靠卖情怀马斯克卖星辰大海多高大上马斯克在美国疫情初期称居家令是法西斯在推特叫嚣我们想政变谁就政变谁言犹在耳这下居然反对疫苗了不知道马斯克的粉丝做何感想
凌晨三点半,我要是一个美国亿万富翁我也天天公开说新冠病毒算个球你们这些害怕的人都是傻帽你看看我啥事没有一天干劲十足吃嘛嘛香反正韭菜有的是反正企业不停工反正你们都得给我干人固有一死但是我们有钱人就是比韭菜要长寿接种疫苗呵我可以不接但是你们得给我接你们不接也可以别来见我三天一小检五天一大检都去给我查去还得是自费你们排队去医院我家里个私人医生可是那又怎样韭菜们不会知道的因为我是一个不会接种新冠疫苗的亿万富翁平时都是靠祈祷的
亞庫帕古麗,想到马斯克最近还在他搞的植入式脑机接口项目的实验安全性方面麻烦缠身人固有一死太恐怖了
李梦晨,这是个屁股决定脑袋的活生生例子马斯克不仅是个大嘴巴也是资本家的典型代表更是被教派化的意见教主所以特斯拉从不需要公关营销马斯克就是特斯拉的经典招牌在马斯克的表述中他认为疫情导致隔离隔离导致封锁那封锁会带来什么更低的汽车销量无法按预期完成的产能提升研发尤其是成本控制的节奏会受影响普通人如草芥在资本家的镰刀下就应该冒着感染风险拼命工作被压榨到最后一滴血人哪里是人只是赚钱的工具还算成本比较低廉的工具资本家是没有风险的就算感染也可以花大价钱治好就像当年的舔马桶呼吁拒绝戴口罩这一年看到了多少魔幻的表演我们的屁股会坐在劳苦大众这边那么与资本家天然就是对立的认为马斯克的发言反常理也就不足为怪了喜欢汽车大学专业也是汽车从工程师转做行业分析偶尔在知乎写写小短文和大家交交朋友侃侃大山买车用车多少能聊点欢迎关注勾搭哈哈哈
游子离,乔布斯说这话我信人家真就用玄学治疗自己的绝症马斯克说人固有一死我需要验证
