author,content
赵泠,这题目谈的其实是老套的决定论问题决定论曾在十八世纪到二十世纪初得到大量科学家的支持那时好多人相信一切事物都由因果关系连接起来一切运动由确定的规律所决定知道原因就一定能知道结果现在发生的一切都是由过去所决定的在这信念的基础上科学不断发展然后科学家们亲手缔造了量子力学这其实是很讽刺的一件事如果说现在人类认知中的物理是正确的那么题目所述的就是错误的一切都有原因不能推出下一个瞬间是上一个瞬间决定的这样古老的朴素决定论同样的初始状态可以导出截然不同的许多个结果这在量子力学的实验里被反复证明加入一切变量变量就不复存在的美好幻想在测不准原理面前一触即溃你根本就无法取得绝对精确的数据这事和预测人的行为本来也缺少关联预测人的行为需要的是脑袋插电极去测准备电位也可以用电刺激磁刺激或超声波照射直接决定其决策他的基因再加上他所遇到所听到的一切东西则不能起到你想要的预测作用人脑的记忆形成剪枝系统和随机触发器都是混沌的少量分子离子的热运动乃至磷原子自旋产生的量子比特都有概率引起宏观变动人的基因不是控制台而是工具箱根本就无法操纵这些东西涉及记忆机制的甚至是个病毒基因诉诸计算机足够强大是不可行的贝肯斯坦上限决定了在有限体积内用有限质能可以储存的信息量的限度永远达不到将一切信息输入的地步其实远在人类的科学能探讨这些东西之前决定论就暴露出了问题因为决定论是反伦理的相信一切早已由外力决定会给我们这样的口实去犯下任何罪行这是世界早已决定的进程没有是非没有善恶没有道德一切行为都是自然规律杀人跟呼吸没有任何区别的必要无论做了什么都不需要后悔因为发生过的一切都是注定发生的现实是满嘴强决定论的学者在过马路的时候仍然会看车即使他们嘴硬说看车的行为是预先决定的这也毫无意义既然信奉决定论在过马路这样的小事之中都无法许诺你确定的结局这确定和不确定是完全一样的你为什么要信它
拉普拉斯大魔王,看到其他人说量子力学的问题虽然确实可能涉及到真随机问题但波函数演化依然是确定的唯一的如果我们将微观客体直接视为波或者场或者其他的什么东西的运动这个描述应该是依然可以成立的只要我不当粒子我就没有确定的位置和速度至于逻辑上造不出来超级计算机预言未来的行为本身就会改变未来三体问题没有解所以没有精确值之类的奇怪的说法还是算了问题其实只有一个诠释问题悬而未决
沉默是金,我反对赵泠的看法现实是满嘴强决定论的学者在过马路的时候仍然会看车正是因为有因果关系我才看车因为我看了我就能有效躲避一些车祸用我能控制的那部分因果关系使结果对我有利如果真是随机的那我看没看都没有关系那我还看个毛啊还有如果犯罪真是随机的为什么还有犯罪心理学作案动机以前看到新闻说变态杀人狂大多数都有不幸的童年什么的研究这些有毛用啊电脑这么简单的原理都可以用假随机以假乱真人脑为啥不可以也是假随机呢不过人类无法获得一切变量所以对于人类来说无所谓真假了据说这个宇宙很可能是高等文明的模拟那么对他们来说我们应该就是假随机吧用他们的电脑他们应该就是真正的上帝了不过他们看我们就像我们看生命游戏一样
南星,这就是拉普拉斯妖已经被薛定谔的猫吃了拉普拉斯曾经提出一个问题我们可以把宇宙现在的状态视为其过去的果以及未来的因假若一位智者会知道在某一时刻所有促使自然运动的力和所有组构自然的物体的位置假若他也能够对这些数据进行分析则在宇宙里从最大的物体到最小的粒子它们的运动都包含在一条简单公式里对于这位智者来说没有任何事物会是含糊的并且未来只会像过去般出现在他眼前这就被后世称为拉普拉斯妖但自从人类探索量子物理学之后发现世界的底层是量子的底层的不确定性结构在集合成宏观物体的运动中会发生相干导致宏观物体整体的波长极短不体现量子性但量子性质并不是不存在的抬头看一看吧那煌煌大日就是世界底层的不确定性的体现一般我们说的氢是指氢的主要同位素氕也就是原子核只有一个质子但是我们说氢弹核聚变反应堆的时候都是指的氘和氚这是因为氢聚变的难度太大了在人工环境下根本不可能发生在太阳核心的温度和压力下也不能发生太阳应该是个大号木星才对但为什么太阳确实发生了氢聚变因为发生了量子隧穿质子的不确定性导致它穿过了本来不可能穿过的静电斥力墙发生了聚变你吃的所有食物都来自光合作用而光合作用的第一步水的光解就是量子效应水分子的氢氧键是很牢固的要打破水分子需要短波紫外光和伽马射线才能做到但光合作用显然不需要短波紫外光和伽马射线叶绿体怎么做到的呢使用很多色素分子的阵列每个色素分子上光量子激发的电子利用量子效应跳跃传导用远超经典物理学的效率聚集到一起汇入电子传递链最终把水光解成氧气电子和氢离子如果没有世界底层的不确定性这些都不会发生只能说宏观统计意义上的大趋势可以大致推测但是因为细节是模糊的不可能得到精确的结果所以随着时间流逝推测会越来越不准确统计的大势只存在于群体上一旦追究细节就会具体到个体上你可以看到作为整体的太阳核心发生了氢聚变但每一个氢原子核的聚变行为是不能确定的导致太阳的未来是不可能穷尽的你可以看到作为整体的一片稻叶发生了光合作用但是光合作用的每一个电子的行为是不能确定的导致这片稻叶的未来也是不可能穷尽的量子物理上的不确定性是一个专有名词不确定性是物质固有的属性并非观测手段的限制
Coldstream,混沌理论了解一下爱德华诺顿洛伦茨美国数学与气象学家混沌系统有三种性质受初始状态影响的敏感性初始条件非常微小的变动也可以导致最终状态的巨大差别具有拓扑混合性不严格地来说就是系统会将初始空间的拓扑性质彻底打乱使得任何初始状态变换到其他任何位置周期轨道稠密即在任何初始值附近都可以找到具有周期轨道的值
晓美焰,从宇宙诞生的那一刻起过去发生了的现在正在发生的未来将要发生的一切都已经注定好了包括我在这里打下这段字你们看到这段字
每一刻都是崭新的,事实上决定论很难被驳倒因为要驳倒决定论就意味着我们必须在某种程度上否定因果关系而因果正是我们的思维方式高赞以不可预测测不准来否定决定论事实上也不成立因为所谓测不准只是对此时此地拥有此条件的人类而言在原始人眼里世界一片混乱在近代物理学家眼里世界秩序井然安知此时人类测不准之物不能为后来人或更高智慧的生命存在所测
平凡,隐马尔可夫模型缩写或称作隐性马尔可夫模型是统计模型它用来描述一个含有隐含未知参数的马尔可夫过程其难点是从可观察的参数中确定该过程的隐含参数然后利用这些参数来作进一步的分析例如模式识别在正常的马尔可夫模型中状态对于观察者来说是直接可见的这样状态的转换概率便是全部的参数而在隐马尔可夫模型中状态并不是直接可见的但受状态影响的某些变量则是可见的每一个状态在可能输出的符号上都有一概率分布因此输出符号的序列能够透露出状态序列的一些信息具体信息在参考链接里自己看我的看法隐含的未知参数才是决定后续导向的关键因素
xjz,真的笑了问的是是否决定一帮人在这答能不能预测那么问题来了人能不能预测和因果的发生有半毛钱关系吗知乎真是够唯心的
Tom Jackson,按理说是这样比如三体里描述的那样如果宇宙物质不去掉五公斤那么宇宙重启后將原封不动的和上一个宇宙一模一样在来一遍但这里有个问题也一样是三体里提出的大自然真的是自然的吗虽然我们都认可如果宇宙规律不支持产生生命宇宙无论循环多少遍都不会有任何变化万年前小行星每次都会袭击地球但如果有了生命如果宇宙规律并不支持产生型以上文明那至少在行星系统内每次循环不会一样简单来说就是自由意志是否存在的问题如果存在自由意志则决定论不成立其实就算没有自由意志决定论是否存在依然存疑因为决定论是建立在因果关系上而因果关系本质上只是一种时间先后事件的统计学因为观察到概率为所以才叫因果但根据射手理论这种关系是否一直存在其实无法证明只能假设为真用量子力学解释也是一样关于自由意志是否存在按照三体中的物理学这本书的相关章节的描述写这本书的的时候科学实验尚未证明自由意志存在只是通过实验发现了以下结论如果人有自由意志那么每个基本粒子则都有自由意志最新关于自由意志的科学实验进展没有关注过不清楚到了哪一步了
