author,content
mmenu,因为你在中国你要是在国外吃个像模像样的中餐价格也会很贵你之所以觉得中餐便宜是因为中餐在中国太普遍了路边摊或者黄焖鸡米饭沙县小吃都可以算中餐但是你却不把罗森的饭团关东煮称之为日料其实你要是愿意这些都是便宜日料哈哈哈别杠我大家既然要吃日料估计也是周末聚会或者节假日休闲放松肯定会找一个上档次而且所谓更正宗的日料店所以价格提升是正常的也有贵的中餐厅啊只是大众一般不会去吃上海黄公子人均元上海一流的私房料理坐标徐家汇藏在衡山坊的最里头是一整幢别墅北京净心莲人均元净心莲素食有其传统的风貌及严肃的课题进入现代生活希望以较活泼的形态来沟通慈悲环保健康的理念赋予素食更强的生命力和更宽广的空间北京钓鱼台国宾馆人均元钓鱼台国宾馆的菜系博采国内八大菜系之长也广纳世界各国菜肴之精上海荣府宴人均元荣府宴是深藏在上海思南公馆的别墅群中的高端私厨餐厅比邻周公馆和梅兰芳故居
Sigon,成都春熙路有一份的日式猪排饭日本人开的老板都说日语饭和配菜可加鲜的不得了的配汤随便喝炸猪排号称成都第一去了的朋友没有一个说不好吃的也就一顿火锅钱成华区有日式鸡蛋盖饭牛肉盖饭一碗吃到撑味道是东京同款有东京留学的朋友亲口认证还可以吃到寿喜烧但没有他家的饭那么正宗太古里附近老龙亭拉面店每天排长队招牌白龙拉面一绝经常有外省和外国人慕名而来吃了没有人说不正宗这个不正宗全四川找不出正宗日式拉面人均仅左右当然我觉得在你眼中这些都不配叫日料只有大德会席那个人均的才叫日料既然心里都有杆秤了何必来提个问找认同呢
默苍离,说实话觉得中餐便宜是因为没吃全中餐大多数人吃的中餐对应的日餐是以下几样乌冬面天津饭在东京一般円合人民币元日式拉面东京円看一下标价这是在品川的拉面街牛肉饭食其家吉野家还有什么亭大概円这些对应一般的家常中餐快餐寿喜锅和牛套鳗鱼套这种有名的店人均约円人民币元这类照片都删了没啥大意思对应的是中餐的宴席怀石料理从円都有对应中国那些高档餐厅比如总忽悠老外的大董大董一顿饭人均人民币不一定够北京高档潮州火锅人均的也很正常属于低配之前私房菜很多的时候四合院和别墅区里面的私房菜馆人均的也很多关键在于中餐中真正贵的菜系不流行了比如鲁菜一个葱爆海参好好做成本就得一千块全家福需要四种海鲜真高汤做出来没几个人吃得起随之的是川湘菜流行了因为在大量的麻辣调料下食材的品质和新鲜度被掩盖了辣鸡食材也能做出食欲所以便宜有一点要记住摆谱和搞奢侈恐怕全世界中中国人能排前两名当然这不是什么好事戒之戒之
南木香,日餐回答内容里仅指日语概念的日本料理拉面炸鸡炸猪排这类不在其中个人理解日料的附加成本太高场地环境成本吃日料的地方料亭建筑本身就是有年头有来头的古董以及庭园风景讲究一边吃一边欣赏吃得更有高级优雅味儿和派头你想呀在苏州某个园林老宅邸里吃饭是不是有内味儿了不是所有日料餐厅都标配日式庭园但有历史敢挂老铺头衔的地方小不了京都那边的老字号日料尤为典型比如这是京都的老字号家接待过各国贵宾咱国家的总设计师出访京都那次就去过当年接待过总设计师的老板娘大女将还健在晚上有大宴会的时候会亲自坐镇不吃饭当看风景的园子也一般午餐便宜在京都它家的本店经济些的套餐日元一份人民币算上消费税超过一千块了但吃它家还有更便宜更方便的法子这类老字号名店是顶级宾馆和高级百货公司的爱喜欢引一个分号放在自己那里双方互赢放在顶级宾馆的吃饭单价便宜不了而且去吃饭还得先进到宾馆里面去多少有些门槛感但放在百货公司里的就不一样了比如在东京银座的松屋百货松屋是老字号百货公司家也是彼此旗鼓相当松屋百货就在银座但凡去东京旅游购物的游客都会经过那里买些稍稍好些的化妆品手表包啊啥的不夸张地说那边的免税手续柜台一长溜几乎清一色中国人但是发现好多人光顾着购物没太留意过这类百货公司里的餐饮名店刚刚说的家在松屋顶楼就有分号环境变简单了松屋银座的家中午套餐五六千日元就可以搞定价格是本店的如果没有特别款待贵宾的需要只为尝试下正宗日料是啥滋味这种百货公司里的名店分号是体贴钱包的一个选择算上去银座顺便吃饭的省时间省交通费隐型成本又降低了而且吧日本的纯老字号店脑袋比较保守像中国人去消费喜欢刷银联卡可以打折支付宝微信支付方便呀但离开了大都市圈里的大商业区银联卡渗透得早估计还能用支付宝微信支付就悬了所以这么一算你说日餐的价格里差了什么你愿意为那个差额买单吗人工贵日本人工贵越是日料越喜欢专人伺候模式也不用去什么高级料亭就举中档温泉旅馆例子吧几乎都有部屋食的选项就是你们一家人呆在自己房间晚餐那一套家伙事儿全给弄到房间里来不用你动手一切都是专人伺候不说别的咱就算算日本各地的法定最低时薪吧东京这边一小时快日元了小地方的就算日元吧当然旅馆里的和服服务员工资比最低时薪要高你吃完这一顿前前后后快的也要一个小时吧就是说光一顿饭就得另外搭上一个服务员的一小时时薪根据菜式的复杂程度那家店的招待繁琐程度还得再多计算一两个服务员的时薪以及女将亲自过来寒暄名气自设光环讲真别看老字号日料店动不动就百年历史一百年前两百年前日本的吃喝玩乐选择项太少不信你看讲宫斗的日剧大奥讲历史古物的博物馆就一个印象简单朴素回头再看甄嬛传看任何一个省级博物馆可选择项少就显得特别达官贵人们才回去去了就达官显贵了的循环延续至今不仅历史悠久的老字号弄得几乎只要是做日料的都莫名孤傲日料厨师们的统一人设都是执着的匠人修行年头长刚开始还被唬得一楞一楞以为跟武功绝学修炼成后下山走江湖呢后来看习惯了心里会默念套路宣传日本是举全国之力全世界宣传和食文化都已经成功登录世界无形文化遗产了都文化遗产了那还不卖贵点儿旅游景点变成世界文化遗产了门票还得涨价呢
我变成了一条狗,真正决定这顿饭值多少钱取决于附加值而已你真的就靠着那玩意儿食材本身的价格搁那卖能卖几个钱同样的一碗日本拉面就咱中国这个市场环境而言你和正儿八经卖米粉面条的去比嘛你甭说动辄几十块了你哪怕卖个来块出头你卖的过人家搞米粉的一次两次图个新鲜照顾一下久了谁他娘吃就跟披萨是一个道理的为什么披萨可以卖那么贵而煎饼果子大饼卖不了那么贵因为群体不同消费披萨的和消费煎饼果子的不是一批人充其量偶尔重合一下而已你甭跟我说披萨是食材多带肉的你要是愿意掏几十块买煎饼果子人家一样给你安排的明明白白的日本料理吃的本身就不是食材而是一个环境甚至还带有一定的社交你比如你带个妹子去吃米粉和带她去吃日本料理这两个感觉肯定是不同的先不说日本料理好吃与否但是有一点可以肯定的是对于口味而言它一定赶不上本土菜单纯的不符合你的口味而已但是你要妹子选吃街边的米粉还是日本料理她大概率选择日本料理嘛商家最喜欢的就是给商品附加其他价值嘛你比如营养了高端了稀有了上档次了等等一系列的东西就像山村走地鸡和养殖鸡调料一顿加管你什么鸡都大同小异而明显的山村走地鸡可以卖出养殖鸡好几倍的价格所以日本料理重在包装自然价贵中国料理重在实用说白了就是老子是来给你吃饱的不是跟你玩花样的中餐要是跟你讲档次起来那可比日本料理贵的不止一点半点你看要是装修朴素位置比较偏的日本料理店价格也贵不到哪里去要是装修奢华位置好的中餐厅他也不会便宜滴我是狗子希望你幸福
深海软泥怪,那是因为你没有去吃过好的中餐黑珍珠餐厅请至于你说日餐切开了放上来那是因为你没有吃到合格或者比较好的日餐如果愿意的话了解一下熟成了解一下切割技法了解下食材与切割的搭配日料并不止于捞一条鱼上来切吧切吧就吃中餐也不止于一块肉浇上油盐酱醋丢个香料包就炖假装我是分割线看来有很多友好不友好的朋友对切割技法很感兴趣那我就简单的说说切割技法事实上就是刀工有的小朋友问我为什么我搜切割技法搜到的都是机械钢材切割啊因为你忘记写烹饪两个字了小傻蛋其中常见的日料切割技法如下平切拉切削切薄切这三种应该可以简单的顾名思义同时也是生鱼片的基本切割技法其它的常见的例如方块切既改刀成厚块八重切既连刀切法鹿之子切既交叉花刀纹波纹切也是连刀的一种同时所谓的切割技法和食材的搭配是因为切割技法能有效的影响食材的口感咀嚼感比如鲜活鱿鱼生切那么基本上是使用细切切成细丝或者鹿之子切在表面切出交叉纹路因为鲜活鱿鱼的肌肉韧性较大切片或者块会因为过于脆韧而产生咬不动的感觉但是细切和鹿之子切正好可以削减肉的韧性同时由于肉和牙齿的接触面减少且肉的统一性遭受破坏会放大鱿鱼肉脆爽的感觉与之相对应的中餐技法中切割技法的分类较为笼统分类笼统和精细刀工并不冲突如果觉得冲突请自行重修语文和数学中餐技法中的切割方法刀工对应大类直刀刀法平刀刀法斜刀刀法混合刀法直刀既刀刃平直于砧板平刀既刀刃平行于砧板斜刀就是刀刃和砧板程一定角度混合刀法就是几种刀法混用啦虽然分类笼统但是细活儿一点也不少比如说爆鱿鱼花儿实际就是鹿之子切真较真儿的话稍有不同之后水爆油爆爆熟由于鱿鱼蛋白质含量高直接切块爆不止难熟还容易变成牛皮糖咬不动切花刀不止受热均匀则能提升咀嚼感啊这叫不叫切割技法和食材的搭配你们有没有见过牛肉开个花刀的嗯所以你们能理解了吗最后我觉得我应该告诉你们那些一看日本就高的人世界化无可避免单一的仇视除了口嗨之外帮不了任何人帮不了你的国帮不了牺牲的前辈帮不了你自己正视差别接受差别潜心进取抬腿超越沉溺于对一个小小岛国上小小族群的仇恨可悲又可叹一个无核战败国一个要把去汉字当成议题的国家也配的上这样的待遇开眼看看中国现在紧盯不放的可是世界再加一条分割线吧我放一点我认为合格的日料照片吧不涉及店名安利什么的简单说一说我的感受上两张为雪花霜降金枪鱼大腹熟成天盘子里的是大腹金目鲷醋鲭鱼第三张是蛇腹金枪鱼大腹熟成时间未知一般店里提供的都是蛇腹经常性的问题是熟成不到位导致肉筋肉筋以及部分脂肪未软烂雪花霜降的话没有这种顾虑但是比较油腻吃不多简单来说就是四个字香浓馥郁熟成指鱼类等生物由尸僵过渡到自溶的状态河豚锅物不是拼死吃的野生河豚笑河豚独有一种淡淡的香味很多人解释成鲜味我觉得并不是很准确肉是脆的个人感觉不如黄焖河豚笑和牛寿喜烧配黑松露大泷六线鱼清汤配黑松露其实黑松露真没啥好吃的不过放在和牛寿喜烧里确实能降低油腻感放在鱼汤里能提升鲜味香味太过了这个大泷六线鱼沿海也经常拿来炖汤的简单炖炖就挺好吃烤鳕鱼白子河豚鱼白子醋物前者香浓滑嫩炙烤蛋白质的香气四溢后者清鲜入口即化我个人更喜欢鳕鱼白子更香其实吃的时候莫名的让我想起红烧鱼泡泡老师傅加强版不要查白子是什么我不是吞烤喉黑赤鯥和牛海胆卷和牛寿喜烧香港和牛嗯没啥好说的好多美食视频做过我放了这么多图片不是说日料就是应该这么贵而是说明任意国家的高端料理必然有其精彩的地方国家需求认知会放大价值和价格上的差距但是看到什么都抢先否认诋毁这并不应该是正常的思考模式再次更新车行我看到了您的回复这里我要稍微较一下真也顺便科普一下熟成和风干烟熏的区别熟成实际上是尸僵过度到自溶之间的阶段主要原理是腺嘌呤核苷三磷酸的代谢生物死亡无法主动从外界摄入氧气导致血氧不足血氧不足后组织切换无氧呼吸模式生成大量乳酸乳酸迅速降低组织细胞的值至酸性酸性环境酶活性升高将水解为二磷酸腺苷使肌肉放松与此同时大量的消耗让细胞中钙离子的浓度上升将肌肉纤维凝结成蛋白这就是尸僵再过一段时间细胞供养不足导致坏死溶酶体渗出可以理解为细胞的胃破了胃酸就流出来了渗出后这些水解酶就开始反噬细胞自身导致结构破坏这就让肉变软同时由于水解酶的水解作用会把身体中的蛋白质不完全水解形成肽段和氨基酸这就是熟成会让肉更软更鲜甜的原因最简单的证明方法就是长額虾科的斑点虾牡丹虾的其中一种这种主要产地是北美的长额虾现在也有不少活虾售卖有能力的小伙伴可以去尝试下新鲜的斑点虾爽脆有余甜度不足这就是熟成的最简单直观的表现至于火腿风肉烟熏老腊肉那是另一种熟成和日料的熟成不是一回事火腿风肉等的特殊香味实际上是腌制脱水发酵的综合产物主要风味来源和熟成相似也是蛋白质降解产生酶和氨基酸脂质的氧化水解在火腿制造初期水解作用大于氧化作用释放游离脂肪酸之后自由氧化酶促氧化共同发生产生过氧化物同时酶也会促进脂质的二次氧化形成风味化合物火腿特殊鲜香的部分来源美拉德反应是火腿中还原糖醛酮以及脂肪氧化生成的羰基化合物与蛋白质肽氨基酸胺以及氨之间发生的一种非酶反应对的常温美拉德反应各种细菌和微生物的共同作用所以能大致了解其中的不同了吗另外有空闲的小朋友可以搜一搜自溶的图片下饭再次更新我想了一下把挂人的那部分删除了因为把它放那太影响阅读体验唉真的放哪都不行啊接下来更新风干腌腊火腿等制品的相关小知识抛砖引玉如果有相关大神请不吝指正风干腌腊火腿等制品都是让食物达到更久的保存时间的方法本质相同基本都需要提前进行腌渍以达到灭菌增味的效果风干肉可以不提前腌渍但是市面上能买到的制成品基本都是腌渍的提升味道都是脱水保存废话那么简单说下风干肉风干肉是把肉经过修整或者腌渍非必要后置于通风环境中以去除肉的部分水分再进行熟制非必要加工的肉产品重点在于风干的步骤最早就是牧民们在秋冬把牛羊肉切成细条放在阴凉通风的环境下自然干燥目前市售的风干肉大部分都是在模拟自然环境中风干或者当然也有热风干燥的真空干燥的在这些风干肉中主要的肉香味和风味物质的来源仍然是蛋白质降解和脂肪的氧化这是风干肉决定性的风味来源风味物质的前身之后常温美拉德反应仍然是风干肉风味的重要来源因为常温美拉德反应会产生醛类物质而醛类物质可以被认为是风干肉的特征香气成分这就说明风干肉的风味产生因素和火腿等腌腊制品基本一致所以说风干肉其实可以算是火腿的一种只不过材料和步骤略有区别罢了腌渍风干脱水火腿的发酵步骤是在风干过程中受控发生的基本上也可以说是风干步骤中的一步毕竟老大一条猪腿和牛羊肉片还是有区别的腊肉其实也逃不过这一遭不过腊肉晾晒的时间更短节约下来的时间用在了长期的熏制上
Peter Tam,日餐卖的贵中餐也可以卖的很贵就怕没那么多人吃餐厅老板就苦了不就是择菜干净一些摆放漂亮一些这都是最容易做到的你要是承包我店里的消费我明天就给你开一家可惜你不会很多顾客也不会我开给谁谁养活我
维斯特帕列,中餐其实也挺贵
萝魏紫,根据我游历世界的经验这是有一个文化认同的概念中国人对于吃有一个执念中国人吃饭吃的是整个文化从周礼开始吃饭就有专人专岗还不只一个所以对于中国人来说吃不单单是口腹之欲更是整个文化层面的内容加上中国地大物博各个省份之间的分野很大比如美国人你很难听到芝加哥菜系和佛罗里达菜系而中国八大菜系差别很大所以对于一个地方的人来说他就算只吃中餐也能吃到不同菜系这样子对于外国菜来说进入的标准就比较高所以你在中国大部分城市能看到的无非就是中国各个菜系加美式快餐牛排意大利餐厅加日式加韩式其他的都是不成规模的小玩意越南菜中东菜这些小地方的菜和接壤的云南菜新疆菜区别不大很快就会被本土菜吸收掉十多年以前我去吃过福州路后面的小马路吃过一个巴勒斯坦菜和新疆菜没什么大不同其实在很多地方你去看比如东南亚的很多叫做食阁的地方尤其是大家都不太做饭的新加坡大家都是街坊价格都差不多的海南鸡饭旁边就是日式炸猪排便当再旁边来一个清真的马来饭后面是中国麻辣烫非常常见我家常去的板长寿司店旁边就是一家泰国菜还比寿司店贵对面是一家越南河粉店一碗牛肉河粉折人民币在海外同档次的日餐和其他菜拉不开距离的看看实际的情况日本菜新砂锅菜也是五块左右肉骨茶这是马来新加坡华人的菜系也是泰北菜也是块本土化了的越南菜也是五块左右
Beeeeeee,那要看你吃的啥日餐了如果你吃的是国内大部分市井日料店那你只是被溢价坑了他们食材溢价大概在倍左右比如一斤三文鱼你自己买是元左右他们拿克厚切一下卖你十澳带一斤左右他们拿一个卖你金枪鱼瘦肉大腹和中腹在这些店里不可能见着一斤也是切几片卖你几十所以我经常和身边喜欢吃日料的朋友说吃这些玩意儿你不如网购吃到你吐这些明明可以日常当加餐的玩意儿都被这帮黑心的商人利用仪式感偷你的钱包而如果你吃的是人均偏高的有真的学过日料的厨师的店铺用的是超低温保存的高级食材或者空运的生鲜那他本来就很贵你吃中餐也一样
