author,content
剑风,我看了一圈回答我感觉没有几个回答答到关键的点上从赛季开始蒙犽一直就是一个强度比较稳定的射手仅次于马可阿离香香的梯度但并不是因为他的强度比不上这几位蒙犽能带来的一些高光操作确实比较少不过比其他带刺客属性的射手更稳同样是无位移射手为什么蒙犽能够独树一帜其实我觉得有两点核心原因自带可观的回复能力蒙犽自带的回复能力对于射手来说是非常关键的再加上蒙犽的伤害成长值比较高导致他可以走马可这样的半肉流输出装只出无尽影刃破晓其实就足够了打前排和后排都不乏力其他的输出装只是锦上添花罢了能出半肉对于无位移射手来说是非常关键的大部分常见的刺客诸如兰陵王李白娜可露露都是打一套伤害的一套伤害打完没法秒掉等待他们的往往就是被反杀蒙犽遇到这几个刺客做件不详配上红怒状态下一技能的回复后期很少有刺客单挑的过蒙犽如果配上张飞太乙等保护性强的辅助蒙犽极可能拿下双杀移动施法的输出方式有些人可能会问我玩后羿鲁班狄仁杰后期也可以出不详保命为什么达不到这么高的强度蒙犽移动施法的输出方式就是最为关键的一点其他的射手输出都是靠普攻普攻是有攻击间隔的在走位的时候普攻势必会在原地卡顿即使是走比较流畅的狄仁杰也会有这个问题蒙犽的主要输出方式是一技能一技能释放期间自己是可以移动调整输出位置的同时命中敌人还可以减速而代价只不过是降低自己点移速罢了而因为疾跑的改版蒙犽可以用疾跑消除减速效果三个技能三重减速达到了只有位移射手才能达到的风筝效果举个例子后期李白想单切蒙犽没蹲草的情况下大多只能用一技能第二段接近控制强行刷大半肉蒙犽直接贴脸大招一技能硬抗一套等李白回影子是开疾跑直接追上李白在没名刀的情况下可能等不到下一次一技能好就没了再举个例子后期娜可露露想单切蒙犽蹲草正常情况下如果露露是没有蒙犽经济高的在没出碎星锤的情况下蒙犽应该是残血状态这个时候开疾跑露露没有后续的位移追最多只能放个一技能不出来就被残血反杀更别说后期刺客单切蒙犽的情况不多有个辅助保着你怎么切其他的无论是鲁班后羿还是狄仁杰他们出半肉后反杀能力存在但是留人能力不足很多刺客看情况不对杀不掉也能跑这就是蒙犽强的点除了这两个关键点外蒙犽还有一些强势的地方只不过不能称得上关键点基础数值优秀下图是蒙犽的基础数值下图是后羿的基础数值下图是伽罗的基础数值看明白什么了吗蒙犽的基础生命值和基础物抗在射手中已经是比较优秀的存在了相比于其他射手蒙犽更能扛得住只不过他的基础伤害比不过这些射手罢了但没事虽然他的基础伤害比较低但是成长值高啊而蒙犽刷经济的能力在射手中也是数一数二的对线期蒙犽打不过公孙离眩晕马可但是打团蒙犽确实是比他们稳很多的在单排环境下张飞太牛魔等辅助也更容易与蒙犽配合而不是跳来跳去的马可公孙离刷经济能力强蒙犽刷经济能力强主要体现在三个方面蒙犽的一技能在红热状态下可以穿透兵线所以蒙犽的清线能力很快清线快刷钱自然就快蒙犽自带回复能力别的射手没带够吸血铭文前期对线半血可能就得回家蒙犽自带回复刷个野可能就回了一半了赖线能力强发育自然快蒙犽的大招拥有半图支援能力下路发育的蒙犽可以支援到中路或者野区的团战支援到位助攻自然不会少助攻多经济自然也滚的快我现在打巅峰赛比起公孙离更喜欢看到队友拿蒙犽公孙离乱秀优势局都可能猝死但是蒙犽拖到后期真的很稳如果再碰到一个张飞太乙辅助我都不知道怎么输这是我总结的几点如果觉得有帮助的话别忘了点个赞和关注哦新鲜的国标李白
阳光暖暖的,位移不是主要指标位移主要代表了灵活性以及与之相应的输出环境和防切入能力等等讨论蒙犽有必要跟马可相比较马可在优先级很高就算是曾经在路人局垫底的版本依旧是公马大战为什么因为英雄普攻有硬直说人话就是你普攻的时候会有一个抬手攻击然后放下手的动画这个过程中人物是呆在原地不能动的就算走位取消普攻后摇仍然有短暂的硬直时间硬直时间是破绽很明显的在这种对局敌方尤其注意射手位的破绽当你的破绽足够大时很容易被瞄准破绽给你来一套控制和输出主位的死亡是对节奏影响很大的所以公马这俩灵活的难以找到破绽的射手总是的主流而马可波罗一技能独特可移动攻击方式就是比较关键的一点操作者可以选择根据场面形势来决定边退边打还是边进边打始终可以与敌人保持在一个受自己控制的距离内然后技能的位移又强化了这种控制距离的能力这就决定了该射手在团战中对自己的输出环境有很强的自主性即玩家本人有较多可选的输出位置不像其他射手要么团战中很快猝死要么乱杀要么就是找不到好位置不敢输出太不稳定太不可控了而蒙犽相比马可波罗的机制更有过之同样是可移动攻击式技能蒙犽不仅可以回血还可以穿透攻击直线上的多目标可以触发暴击还可以视情况而取消然后再续上还可以调整角度优化了马可波罗一技能扫歪之后必须位移撤退的尴尬体验扫歪了不撤就是活靶子会吃很多伤害然后是技能超远程超大范围的技能伤害还不低还有减速效果这就决定了你去切一个会玩的蒙犽时靠近之前已经被他技能减速并掉了一部分血然后更尴尬的是这个时候被减速的你如果强行上就会吃到他边退边打的技能你血量哗哗掉但你摸不到他摸到时你残血他满血已经打不过了如果被减速了决定不上了也会被他一技能追着打一套消耗然后就是大招也是巨强势先是巨额长时间加速然后满状态大招几乎覆盖大半个峡谷说下最直白的恐怖点队友在对抗路打团蒙犽在发育路开个大招利用巨额加速走到中路大招范围就已经覆盖了对抗路此时团战直接进入约打局面蒙犽轻而易举混到参团率和助攻再说一技能可穿透让他比马可清兵刷野更快尤其是因为可调整角度又导致更快然后马可对线或打团被消耗血量之后直接尴尬因为很难回上来血而蒙犽回血很快这就导致马可回城补血的时间里他可以发育只要还有兵线和野怪可以刷基本不死不回城发育速度快对线能力强赖线能力强支援又快能力又强打团火力猛单边压制能力也强没人管的蒙犽很快就能压掉对位射手的一座塔防切入能力也强作为射手追击收割能力也和刺客一样强二技能远程大范围减速大招巨额加速一技能触发影刃还加速这让蒙犽视线之内的残血基本很难跑掉蒙犽虽然没有位移但是各项能力数值都是很高的拥有着马可波罗的大部分优势却没有他的劣势而且还有很多自己独有的优势优先级高当然是理所当然的
南笺,蒙犽目前是平推能力最强的射手没有之一对线能力几乎所有射手都要被蒙犽压制能占点便宜的伽罗守约一个要拖到大后期一个后期无力前面占到的便宜在后面还是得被蒙犽抢回来打团能力蒙犽适合打营地战只要保护好在团队后排可以疯狂输出一技能满能量的穿透伤害加三技能导弹打团不解决蒙犽相当于站在周瑜的火里打架痛到你流泪推进能力这才是蒙犽最强势的方面无论打龙还是推塔只要开启大招在蒙犽一二技能的消耗和三技能大批的导弹下不管龙坑打架还是守塔对方都要付出很大代价所以有蒙犽在对面是难以守住塔的一座座塔掉完以后基本就没机会翻盘了至于自保能力蒙犽并不需要担心其一满能量的蒙犽一技能伤害高且附带吸血想正面切蒙犽往往打的没他吸的快而且你还扛不住他一技能的伤害其二蒙犽虽然自保能力不强但是有个辅助保护就可以解决问题蒙犽配张飞是里胜率极高的组合目前自保更弱的后羿出场次胜率何况是蒙犽综上所述蒙犽在现版本是排在射手之间的射手地位与马克公孙离相当同样对抗路的马超也是优先级超高甚至一抢蒙犽正是如此
惟青,我自己打射手讨论问题要讨论机制以前的射手能拿得出来就公孙马哈这里面公孙马都是位移射手可是哈士奇是无位移依旧可以占据射手强度排名前列位移机制影响强度但也不见得绝对我们要理解位移的作用方便躲技能走位赶路增加射手的容错率指被控后净化逃跑等由上我们很容易理解位移射手强度高而成吉思汗的过草加速其实和上述一点有异曲同工之妙一个射手想强度高除了伤害足够绝对离不开上述两点而成吉思汗的视野能力以及走机制弥补了第二点的容错率言归正传蒙犽为什么强度足够首先是二技能不讲道理的机制虽然他大招很强但是对线期这个二技能绝对是离不开讨论的其次就是上面说的容错率了蒙犽其实几次修正后伤害远没有刚出离谱另一个一天死无数次拿都不让拿的卤蛋反而伤害是非常高的但是鲁班的高端局出场率低的可怜这就是因为鲁班独特的被动强制僵直以及蒙犽一技能的移动施法的差距看着可能只是一瞬间的僵直实际上对刺客来说足够安全的突脸了就移动走位来讲蒙犽其实挺普通的但是就射手中仅有的远程支援机制以及二技能对线期让人不舒服的来讲瑕不掩瑜吧另外自带回复机制也省了些夺萃位还是挺不错的射手虽然不属于我喜欢的英雄池
墙头草栽培家,因为蒙犽拥有王者荣耀中最强的火力投送能力王者荣耀的对于输出的把握是要很谨慎的因为一个不注意就没了绝大多数都要在对面人员露头或者己方保护到位前面有人顶着的情况下去输出或者完全就是马克那种一技能打消耗对面关键技能交完了大进去打收割孙尚香这种一炮到位跟着秒的公孙离多位移有操作空间的他们做为长盛不衰的关键点就在于第一时间能跟上输出强大的火力投送能力后羿这些为什么在没这几位受欢迎后羿伤害能力更强啊因为后羿跟不上后羿第一时间不能把火力投送到开团点而蒙犽为什么可以一抢因为蒙犽的火力投送能力更强无视对方埋伏的跟伤害能力不管对面人有没有露头蒙犽只要开大输出就能打过去哪怕蒙犽不上去开一技能扫射大招伤害也很可观强大的火力支援能力不管哪里打起来蒙犽大能覆盖半个地图哪怕前期中野碰撞在河道蒙犽都能开大第一时间把伤害打过去优秀的处理后排的能力蒙犽本身不能直接输出后排做不到和孙尚香一样一炮穿公孙离一起切后这种操作但是蒙犽的大招可以蒙犽的二技能墙壁反射可以刺客在哪里蒙犽的伤害就在哪里但是蒙犽也有自己的短板腿短蒙犽很怕刺客突脸因为他没有位移所有的技能都有延迟不适合短时间点死刺客所以他很吃保护他需要有人给他挡住刺客所以他有一抢的价值也有处理他的办法写点其他的东西每个都有自己最适合的最强点蒙犽最强的火力投送能力后羿最强的持续伤害能力伽罗最强的后期能力虞姬最强的单挑能力孙尚香最强的爆发能力公孙离最高灵活性李元芳最强的前期能力狄仁杰最平滑的成长曲线马克最安全的压血线能力鲁班七号最强的送人头能力
Gcc,这英雄太强了削弱了和没削一样开局一个小布鞋一级第一波兵用一技能清掉回头打河蟹小鸟刷红管小鸟别刷掉如果对面射手贴近直接一技能扫射和他换血他换不过你你打完之后回头用一技能打小鸟刷血回到现上看见对面射手点恢复或者吃血包直接二技能打断你说恶心不恶心等到四级了对面射手血量不多了你找好机会二技能减速秒开大开疾跑贴脸一顿突突他直接当场暴毙等不详出来对面打野很难自己干死你多半他干不过你或者你打不过看他控制技能没了秒开大疾跑一开边跑变打他追不上你你一技能突突一会他就不敢接着追了你说恶心不恶心等到后期补个纯净苍穹对面打野想自己干死你几乎没可能到后期了蒙犽可以当场刺客玩看见对面视野全都暴露了直接疾跑一开大招一开追着对面法师射手突突你说强不强总之这英雄虽然没有位移但疾跑一开真的很骚
啦不啦多不多,先上参数截至月号蒙犽登场次数位仅次于射手位马可波罗位排名第二胜率百分之在高登场率且胜率过半的英雄确实算的上英雄由于杠精比较多我就不分析说明给一个职业队伍的分析主要特点就是强度高进入强势期较快且持续时间长这就是蒙犽虽然没有位移但还是一抢的原因细说的话可以看看楼上的其他评论都说的很详细
流响,射手没位移不一定就是废物只要伤害高就可以了上个赛季的后羿不就是这样管你有没有位移操作的秀不秀我就站那不动和你打能打死我算你赢蒙犽虽然没有后羿那么恐怖但他的伤害也是非常高一级和任何射手单挑都不怂一个一技能有伤害有回血还能不停地调整方向保证一定能打到人任何射手都扛不住蒙犽完整的一技能而且打到第二段一技能还有穿透效果再说一说二技能消耗能力非常强也非常短如果没有张飞蔡文姬这样加盾加血的辅助清一波线就得回一次家如果强行换血蒙犽有一技能也不怕所以一二技能让蒙犽对线能力超强而且刷野发育速度也非常快常常看到辅助还不到两千经济蒙犽就三千多了这种情况根本没法打还有三技能这是一个团战利器一开始的时候有很多人说蒙犽大招伤害不高这实际上是非常大的误解命中一下就是好几百的血这对于前排没有什么但后排中一次就非常难受而且团战中还要不停地走位躲避导弹团战就会打的非常难有些蒙犽喜欢出肉一件不详就断了刺客切后排把他秒杀的可能可以说是非常恶心了
黑山羊不吃草,蒙犽约等于马可的孙尚香的黄忠的的合体简化版无成本消耗半图的输出位置不用带吸血铭文不用出任何吸血装备使得这玩意可以说是版本最恶心射手
超无厘头玩家,大家好我是无厘头最近在秋季赛里蒙犽直接打出杀比赛里可以看到蒙犽还能从水晶把对方打到泉水里你就知道这英雄是有多么强势其实大部分人对蒙犽有不少错误理解一没位移表面看起来确实是没位移蒙犽没有任何位移技能全都是输出输出输出很多人都认为他就是个站撸英雄吧这就错了蒙犽的核心技能是可以边打边输出的如果敌方人多的时候可以边打边后退打掩护效果所以蒙犽虽然没有位移但却能边走边输出是站撸射手中生存能力最好的英雄二输出不够蒙犽的枪前几下确实并不痛但只要被动叠加起来就爆炸了因为输出还带减速效果甚至能做到输出时比敌方跑得还快并且这时蒙犽会有穿透效果带哦会玩的蒙犽只要一粘上对方无论对方有多少人对方都活活是一个肉靶子会用的蒙犽只要粘上对方可以直接把对方逼到泉水所以蒙犽的输出不是不够而是需要时间并且越后爆发越强这场比赛就是蒙犽一次粘住敌方多人进行输出越打越高爆发最后冲到最前五杀就这样拿下的三被刺客克制只要操作到位其实蒙犽是可以与刺客一战的前有远程消耗近身用扫射掩护被偷袭时还能像酒诗那样的走位这种看着像往上走突然左拐的走位成功躲过了对方的大招最后反杀想提高到这种水平需要自己多训练蒙犽出装出装为抵抗之靴无尽战刃碎星锤不祥征兆影刃贤者的庇护新赛季建议把碎星锤换成破晓改为抵抗之靴无尽战刃影刃不祥征兆破晓贤者的庇护铭文为无双祸源隐匿鹰眼技能疾跑必带技能总结蒙犽虽然输出不如站撸射手逃生不如位移射手但他却刚好容合了两种射手的优势成为最强综合体一个上线以来一直稳座前三的最强射手为什么不值得一抢我是超无厘头玩家王者战队分析师联盟特约作者专注王者战术和比赛的不负关注
