author,content
世袭英国上议员,大英帝国从海上来大英帝国从海上去辫子剪了但很多人的辫子还在心中中区军用码头最早来源于中英在年的协定属于中环军营威尔士亲王军营的配套港口威尔士亲王军营由英国皇家海军年进入香港之后的第一个基地添马舰海军基地发展而来后来随着香港填海逐渐失去了港口功能今天中区军用码头建成等于是恢复了继承以前驻港英军基地的海军港口功能虽然可以停泊一艘导弹驱逐舰但象征意义还是大于军事意义当年大英帝国就是在这个码头登陆香港年大英帝国的不列颠尼亚号也是从这里载着香港总督和查尔斯王子离开英属香港的历史开始于中环码头也结束于中环码头今天人民海军有了中环码头是以港英的传统在宣誓谁是香港的主人让部分人剪去心中的辫子不得不感叹港英时代一个旅共名英军其中名尼泊尔人就把几百万香港人制的服服帖帖什么时候香港开始为台湾的军事行动分摊军费那才等于把香港坐稳了毕竟当年马岛战争港英政府还给皇家海军分摊了军费
艾卜娜·加沙伊,天无二日中国必须有且只能有一支来自于全体人民服务于全体人民的人民军队这是值得欢迎和赞赏的事件
我爱飞机,参考香港立法会的这份参考资料檔案編號摘录如下背景中華人民共和國政府和英國政府就香港軍事用地未用途的安排互換的照會簡稱照會在月日生效碼頭是照會訂明在回歸前受到影響而須由香港特別行政區政府簡稱特區政府為中國人民解放軍駐港部隊簡稱駐軍重建的五項軍事建築物固定設施的其中一項根據照會特區政府須在中環填海工程完成後的最終永久性岸線靠近現時的中環軍營處預米長岸線為駐軍重建軍用碼頭為履行照會的責任特區政府在回歸後的相關填海工程中為駐軍重建了軍用碼頭設施碼頭佔地約公頃是中環新海濱的海傍休憩用地總面積約公頃的碼頭位置圖見附件也就是说在年就已经确定这个码头就是必须移交给驻港部队使用的军用码头现在已经是年了这个码头才正式移交给驻港部队可知期间波折十分艰辛所以下面这句话点题这是历史性的一刻充分彰显了中央和香港特别行政区在一国两制下的关系具有重要的宪制意义
蓝色鼓点,一日常用一艘军舰停在那里提醒废青一下这是哪个国家领土二对于中环小规模爆乱还是有威摄作用毕竞在军舰边上动武不是好玩的三中等规模镇暴军舰是提供一个火力支援平台指挥部及运送快速通道有人说可以征用全部码头但是除非到战时这样做损失很大附图近景就是中区军用码头后面楼群就是中环其中那象漏斗式的大楼就添马舰大厦原来驻港英军三军司令部现在驻港部队总部可以看还有很大一块空间建个军事基地没有任何问题
周大厨,谢邀哈这个码头军事意义并不大这一码头的主要作用是方便驻军营地和驻港部队大厦之间的交通看看地图就明白了而且米的码头也放不了什么大型舰艇更别说航母塔国停放航母的港口航道宽度至少是米中区码头这个宽度及水深也就能放些小型舰艇但为什么新闻都说具有历史意义呢因为中区码头也叫中环码头中区即是中环说到中环你应该熟悉了吧中环是香港的政治经济文化中心之一也是这些年港非法集会的重点地段年的占领事件以及年月上万人参与的所谓感谢塔国国会通过香港人权与民主法案集会都依然记忆犹新满屏的星条旗真不知道这些人到底是在爱香港还是在爱美国多年前港府就已经同意在这个地方兴建军用码头然鹅在一群丑的煽动下许多人以环保和影响公众使用为由各种兴风作浪进行反对最严重的一次名香港激进反对派成员手持港英旗帜高呼反对兴建中环军用码头要求解放军撤出香港口号强行闯入中环驻港部队总部后被驱离这是香港回归以来首例驻港部队军营遭到直接冲击的事件而且那一天是年月日教员周年诞辰而现在尘埃已经落定当初在中环非法集会上大放厥词的黄某也已经被拘捕再想在中环兴风作浪的将受到香港国安法的严肃处理所以这个码头移交的象征意义远大于军事意义在仪式上林郑月娥也特意解释了军事用地并不会影响公众的生活顺便提一点我看新闻时第一次听行政长官林郑月娥说普通话蛮标准的真心敬佩这位志不求易事不避难的铁娘子祖国和人民会记住您的忠诚和担当向您致以敬意
Angus Lu,这个军用码头还是很有价值的一旦某港核心区发生危急情况以至于需要驻港部队介入时中环湾仔金钟的周边道路可能都被各种路障封锁周边商用码头也可能被封锁和破坏这时驻港部队的人员装备和物资可以从海上直抵中环军用码头直接切入核心区域一百五十米岸线看起来不长但足够成百上千军人快速登陆了甚至香港纪律部队也可以借这个军用码头进出中环急需的救援物资可以从这里运入受伤人员等也可以借助这个军用码头运出该没有哪个废青认为自己有实力从海面上拦截解放军舰艇吧这个军用码头甚至还可能有地下通道直接与驻港部队总部大楼连通有了它驻港部队总部就是一个进可攻退可守的要塞没有它那就是一座普普通通的办公楼罢了
职业影评人,先上视频交接现场视频来源西瓜视频燃军事视频来源西瓜视频燃军事港口图片很多人看了说这就多米的小港口航母停不进去啊这个意义我认为重点不在于停航母还是什么而是按照特首说法归驻港部队管理完成了交接时承诺的事宜林特首讲话根据香港基本法中央人民政府负责管理香港特别行政区特区的防务根据香港军事用地用途安排中区军用码头军用码头是须由香港特区政府特区政府为中国人民解放军驻香港部队香港驻军重置的军事用地及军事设施根据中华人民共和国香港特别行政区驻军法驻军法第十二条香港驻军和特区政府共同保护特区内的军事设施香港驻军会同特区政府划定军事禁区军事禁区的位置范围由特区政府宣布特区政府应当协助香港驻军维护军事禁区的安全港口卫星图这是正常的一步二十几年才完成显然有些慢了我最期待的还是什么时候香港实行兵役制度让广大香港青年进入军队接受教育感受祖国军事强大同时也让香港阿姨大伯感受下送儿当兵的幸福附香港回归珍贵视频香港回归珍贵视频香港回归珍贵视频
Burgundian,镇风镇水
苏咸静,回归年终于移交了这一天等的太久了
徐辰,这有什么好看待的军用码头不移交给驻港解放军难道移交给大英帝国吗
