author,content
普西柚子茶,剧透还未观影的不想被剧透的同学请不要继续继续往下滑哦回答涉及到了对整个电影情节的梳理电影是想讲一个有深度的故事的但是两个小时时长限制导演没把故事讲的特别通顺有些情节也没有那么一看就懂需要自己推导一下我梳理一下整体剧情包含为了使剧情通顺自己的一部分推断估计商朝之时狐族是当时势力强盛的妖族九尾是狐族的统领而师尊所代表的昆仑想要一统三界为了一个正当的理由所以师尊和九尾做了一个交易那就是狐族要为祸人间然后他们把狐族收服之后三界就会更敬重昆仑让他们统领三界而九尾能够获得升仙的机会但师尊有个条件就是狐族要与一部分人类带上共生死的锁以便能够控制事态九尾为了自己的私念答应了师尊但没想到封神大战之后昆仑没有遵守诺言决心斩掉九尾姜子牙师从昆仑一直秉承的理念就是为苍生他收服九尾之后按照师尊的命令亲斩九尾但发现与九尾带着生死锁的无辜的小九他没有办法杀死一个无辜的生灵犹豫之间九尾仅仅被斩获肉身元神逃掉了师尊判罚姜子牙去北海思过在北海的若干年里姜子牙一直不觉得那是受狐妖所蛊惑而产生的幻觉所以一直迈不过那一道坎所以一直回不了昆仑有一次神兽四不相没饭吃了不得已姜子牙只得去酒馆换吃的在这个时候他碰到了来换地图的小九小九就是当时他在九尾身体里所看到的那个女孩子小九还张着狐妖的耳朵但封神大战之后狐妖一族已被收服而且他发现小九的脚上戴着九尾当时所带的脚镯其实就是生死锁他就决心跟随小九一探究竟小九说自己梦里总是梦到黑色的花和自己的阿父所以要前往一座山姜子牙和她前往目的地的路上小九被乌鸦咬破了手血滴落在地上唤醒了众多亡魂和冤魂所组成的怪物幸亏小九的包里掉落出来的骨风铃救了他们一命事后姜子牙不禁思考师尊说封神大战后苍生会得到拯救而为什么众多亡魂仍困守在战场小九还说战后人间更加地破败了这也进一步引起了姜子牙的疑心在他们到达目的地后才发现原来小九梦里的一切都是九尾的幻觉为的是引回小九九尾的元神逃蹿了到了那座山里而她和小九带着同一个生死锁因此妖力被小九分割了一部分只要两者重聚那么恢复妖力的九尾就能重新塑造自己的肉身姜子牙和九尾相遇后九尾说出了一个让姜子牙震惊的事实那就是她和小九之间的生死锁是师尊绑上的姜子牙想不通为何师尊会把九尾和一个无辜生灵绑在一起他决心质问师尊究竟是怎么回事登上天梯后师尊说这是给姜子牙的一个考验因为作为一个神要为苍生不能局限在一人之中要斩善而非恶姜子牙不同意认为一人都拯救不了怎么拯救苍生他甘愿放弃仙道拯救小九一人仙尊说生死锁没办法解只能通过转生来摆脱让姜子牙带着小九前往归墟转生结果归墟根本不是转生之地而是关押着狐族亡灵的监牢师尊想要把小九关进去天降神刀把狐族和小九一同斩杀小九一死带着生死锁的九尾也得死九尾追随而来破坏了归墟放出了众多狐族亡魂决心和昆仑一决生死让天下看看昆仑的真面目让世人看看师尊的虚伪在这个过程里九尾道出了师尊的背信弃义和妄图一统三界的真相这让姜子牙发现了师尊的真面目姜子牙悟道后说出了是神是妖是人不可欺不可操纵不可不救这句话释放出了自己的神力但却没能挽救小九小九仍然被天上降下的斩刀劈死了发现了师尊和昆仑虚伪面目的姜子牙登上了天梯破坏了天梯打败了师尊昆仑自此消失人间重回希望这个故事有一人和苍生的考量有一人和体制的对抗还有人性的虚伪我觉得故事是有立意的但是影片里故事没讲得特别通顺这是我的一个遗憾不过有一说一电影的特效和设计确实特别好开场的片段和日本动漫有很大的区别带着强烈的国风感场景中有非常多宏大的画面如果有机会一定要去杜比或者厅观赏体验真的不错
和筋斗云闹脾气,虽然整体有点遗憾但看点还是有的以下涉嫌剧透这个回答就只说优点了昂当然我也说不全不管怎么说我觉得姜子牙的立意特别棒电影里天尊对姜子牙说这已经是我给天下最好的安排了本来作为众神之长的姜子牙也应该是一个站在大义上守护苍生的神可是在经历了有关善恶是非谎言正义的种种最后他走上天梯看见那个曾经年轻的自己年轻的那个说愿意追随天尊做一个守护苍生的神满头白须白发的那个说用你自己的方式成为一个神所以他斩断天梯斩断人神之间的联系他可以用自己的方式成为神天下人也可以用自己的方式成为天下人天下再也不要有安排这是最好的安排是神是妖是人不可欺不可愚弄不可不救有关善恶有关是非有关一个人的道义和天下人的大义姜子牙依然是再讲一个打破规则的故事可是比起哪吒的个人抗挣阿姜明显想表达的更多当然就像很多人吐槽的一样一个好的立意但是创造不了足够丰满情节支持就不免有生搬硬套改编过度的嫌疑了美术方面就不用说了呀绝美二字真是不为过的姜子牙微博昨天发的观影指南说希望大家不要盗摄好的镜头官方都会做成壁纸奉出姜子牙微博看完全篇发现可以截图的场景也太多了没有人烟的枯梢上晃动着骨风铃归墟前的荒漠里飘渺着一丛丛芦苇天尊华丽厚重的头饰下面是轻得没有份量的惨白庄重的天神之巅向下俯瞰是惨淡的人间天尊开场的绝美狐妖人物塑造也很丰满作为一部非儿童向的动画姜子牙中呈现的不再是好人和坏人而是一个个丰满的角色守护苍生而又掌控苍生的众神为祸人间却又被压倒在公平之下的妖族可怜又贪心的人善良又荒谬的世道所以姜子牙迷茫又觉醒申公豹说着我们究竟该信什么又最终找到自己的信仰这部电影值得思考的有很多另外最为本剧最最最可爱的傻狗子四不相真的赚足了一笔眼泪四不相就这样了呀电影缺点肯定有还不少但是并没有众人说得那么一文不值啊中国电影这么多年真正征服了大众的不过也是战狼哪吒两部虽然姜子牙没能超越哪吒但它是从大圣开始第一个尝试纯剧情的虽然道阻且长但是比起在原地享受哪吒带来的热度和方式它至少在尝试飞跃中国动画从来不是在走下坡路而是在积累飞跃的可能一切都有可能一切终会更好的另外有问姜子牙值不值得电影票价的私以为一部电影看完无论是放松了思考了还是只是单纯欣赏了画面你觉得得到了就是值得了全评和筋斗云闹脾气如何评价动画电影姜子牙
栗子壳,电影里对一些细节处理的很好比如埋了很多知识点在里面就拿姜子牙的坐骑四不相来说可能之前在封神演义中了解过它不像龙不像凤不像麒不像龟一句话总结就是什么都不像又什么都像有点变异合成物种的意思其实电影里的四不相和史书中记载的反差很大圆脸大眼长尾犄角偏可爱画风对比一下这明显就是庞然大物小可爱啊看官方消息说这个形象是梦幻西游端游和姜子牙的特别联动四不相作为一个新祥瑞刚入驻三界会和玩家一起做任务游历梦幻世界从封神的三界到梦幻西游里的三界四不相融入哪一个都没有违和感是不是有点平行时空那味儿了按理说但凡有新祥瑞必然有新功能不知道这回有啥特殊技能感觉可以玩一把试试这么蠢萌的小家伙儿谁不想带回家呢是不
cherish,陪伴与守护是我看完姜子牙后触动最深的一点四不相被赋予了陪伴的情感点为追随姜子牙自愿放弃神力陪伴在他左右甚至付出生命这种情感羁绊相信很多人都有所体会如果说电影把这份情感做了温情化表现那么姜子牙和梦幻西游端游版这次的联动就可以说升华了这个情感连结点四不相作为新祥瑞出现在梦幻世界里集合了它本身奔跑行走的坐骑属性还可以陪伴玩家行走四方这不就是陪伴的精髓嘛这个联动巧妙之处在于就好像是为了承接剧情四不相在梦幻端游里重生一样看完电影为四不相的难以割舍在游戏里又被暖了一把它在三次元给予你温暖又在游戏世界去到你身边陪你走遍世界每个角落光是这点我就被暖到了
阳光灿烂的日子,姜子牙踏入修行之路开始的初心就是为了天下苍生就是为了道心毫无私利理解了这个初心我们就能够理解这个电影整个故事的核心当年姜子牙收复妖狐出发点是为了拯救苍生收复了妖狐当要替天行道斩除妖狐之际看到妖狐体内有一个无辜的小女孩又放下屠刀心生疑惑放走妖狐被罚下北海出发点也是自己的道心在北海受罚即使超过十年当没搞清楚实情的情况下仍然不能放下自己的心魔不能放下的根本原因仍然是心里的道心让他不能随意就这么觉得这一切都是幻想当看到小九他更加疑惑了他想要搞清楚这背后的真相于是和小九踏上了寻找真相的道路当看到无尽的怨灵在世间飘荡他开始疑惑了不是说妖狐泯灭从此世间在无怨念为何世间苍生依旧苦难来到目的地尽然遇到了九尾妖狐妖狐抓了小九需要其体内的妖气重获新生姜子牙奋力抵抗想要斩断封印锁给小九以自由却被九尾告知这锁是师祖天尊所铸这一回姜子牙更加疑惑了为什么天尊要将一个普通小女孩和九尾妖狐锁在一起这背后到底隐藏着什么真相姜子牙见到了天尊天尊告诉他将妖狐和小女孩锁在一起都是对他的考验这个考验就是要断的就是他的小善为苍生而舍一人他能不能做到这个时候姜子牙还是疑惑了芸芸苍生不就是一个一个小生命组成的吗如果不能拯救每一个小生命如何拯救芸芸苍生于是姜子牙仍然坚持了自己的道心对善的极致追求对每一个苍生的负责放弃成为神仙的修行执意要给小九一个交代带给小九新生于是他带着小九去转世九尾妖狐打破了转世的容器里面不是转世的灵魂而是锁着无数怨灵九尾妖狐道出了真相原来九尾和师祖天尊曾经有个约定师祖答应九尾让她成仙九尾需要假意祸害人间让天尊消灭妖狐拯救苍生成为三界之王可是天尊出尔反尔想要消灭狐族毁尸灭迹曾经那一场大劫不光天下苍生是受害者狐族也同样是受害者唯有天尊才是真正的赢家在得知这样的真相以后姜子牙决心给世间万物以公道无论是人族狐族还是仙族世间不应该有欺骗不应该有道貌岸然于是他用他的坚持打破了所有枷锁给世间万物以自由引世间怨灵回家这大概就是姜子牙的道心正所谓人间正道是沧桑我们唯有放下自己的私心真正将苍生万物将每一个生命的解脱作为修行的道路才能真正拯救苍生让世界更美好
星空rr,含剧透在电影的其中一个彩蛋中老祖派了雷震子杨戬黄天化去给姜子牙复命复的什么命呢或是在姜子牙打断天梯时阻止了元始天尊对姜子牙出手或是帮助姜子牙打断了天梯姜子牙的三个师侄应该是告诉姜子牙老祖认可他的做法老祖为什么会认可姜子牙呢我想这便涉及到了封神大战之后权利的制衡的问题封神大战后通天教主一派覆灭但老祖不可能让通天教主的截教消失手心手背都是肉但毕竟阐教截教势同水火他们也不可能握手言和元始天尊风头太盛权利方面自然也掌握很多这就涉及到了老祖在权利这方面的制衡问题了那么为什么老祖帮姜子牙对付元始天尊也就说得通了仔细想想挺有趣的
accn,结尾彩蛋强迫症比较搞笑色彩动画很不错细节没有迪士尼动画好姜子牙画得算好看就是不太符合中国神仙的形象没有美女苏妲己也不够美只能算可爱妖狐难看有日本妖狐的风格意义最后还是有阐述就是前面很多地方看了违和就是不太像中国风笑点不多小朋友都不怎么笑中间还哭了一个独立的故事没有封神榜的背景不用姜子牙的名也可以说明改编的不够成功
于无声处,我倒是真没想到最后的一根同心锁是这个意思情理之中意料之外经典的电车问题师尊要姜子牙斩的是善也许就是所谓的大道无情吧神高高在上可以选择去救哪边弃哪边完事说自己做了一个正确的选择只是牺牲在所难免而已可是这称得上公平吗对于被放弃的那一边来说而且大家有没有想过电车问题是如何被提出来的难道真相不更像是神为了证明自己制造了这个困境我想起几个故事一个是从水里救人的故事类似于救妈还是救老婆或者救小孩吧总之当事人救了其中一个人们都在猜测当事人的动机并为他辩解或是对他指责真实的原因呢只是因为他救的那个离他比较近而已还有就是之前奇葩说里李诞谈过的关于救画还是救猫的问题可能有些不太恰当但我觉得想通点是有的所以真正的公平是什么对于影片来说姜子牙做的真的太赞了公平就是神不要干预不需要神去决定谁该生谁该死切断神和人之间的联系
雅蠛蝶,天尊给姜子牙出了一个电车难题是救一个人还是救五个人姜子牙很纠结他谁都不想放弃结果谁都没救到气急败坏的他反头把师尊杀了没有考官就没有问题了真是答题宝才天尊捡到鬼了
香菜,其实从九尾把商纣王杀掉这个情节也可以看出导演想要表达斩断神对人一切命运的安排这个想法商纣王是姻缘神我的姻缘由我不由天再到最后姜子牙彻底斩断神与人的桥梁
