author,content
漳洄,刚刚看完电影来回答一下整部电影仿佛一个偏科的学生主线明晰画面精美主题突出但是设定老套节奏散碎逻辑略乱一句话吹不出口骂不出声不建议对剧情要求比较高的人去看以下内容不存在剧透主线是比较清晰的主角姜子牙从被罚居北海到最后顿悟成神中途遇到的人和事不断促成起成长和觉醒画面精美个人觉得单从画面的设计和美感来说比哪吒更胜一筹略逊于白蛇可能和我很偏爱白蛇那种带点水墨特点的风格有关主题不错电影主要探讨的问题是真正的神和救一人还是救苍生这些问题结尾也进行了回答整体前后自洽设定老套我不知道有没有人喜欢看封神榜同人文的亦或是看改编版的封神榜电视剧说实话这种诸神阴谋妲己无辜女娲背信电影中改成师尊的剧情在七八年前晋江封神同人区烂大街了我本人不反对这种套路但前提是要把故事讲好节奏散碎小高潮的出现点很迷或者压根没有小高潮笑点和泪点不足无法调动感情除了结尾的时候在特效的催动下稍稍有了那么一丝的感觉其余时间的基本情绪是哦这样了哦那样了刚才那是啥玩意儿啊以下内容涉及剧透逻辑略乱师尊为什么要把人和狐妖之间连上锁是为了杀人还是杀狐妖呢连上有什么用啊该死还是死该乱还是乱所以师尊要做的是制造一个满目苍凉没有人没有狐妖啥都没有的世界么以上这一条评论区里有朋友分析了我觉得很有道理就贴在这里贯穿始终的救一人还是救苍生的矛盾站不住脚啊因为这根本不是必须做的选择按照电影的设定就算杀一人也救不了苍生苍生都已经是那个样子了师尊那么厉害一朵花瓣团灭全体狐族加九尾而且锁也是他加给九尾和小九的为什么不亲自动手杀九尾也放任小九活着相信我这些槽点只是九牛一毛总体而言不推荐看在某种程度上和大鱼海棠很像剧情撑不起来罗小黑哪吒白蛇都在其之上但是以上内容都只是个人观点受到观影人近期阅片内容的影响如果我近期看的是全职高手大电影我绝对会吹爆姜子牙但是我前几天把哪吒白蛇鬼子来了让子弹飞雾山五行重温了一遍还刚刚看完沉默的真相这可能导致我的口味变刁对画面剧情的要求变高然后姜子牙就正好撞上来了补一点自己对剧情的设想我个人是很喜欢电影真正的神的主题但是我不喜欢导演和编剧的设定以及处理方法所以我自己想了一个版本权当一乐不喜还望轻喷我觉得电影可以把对两种神的设定更明确一些第一种是以师尊为代表的企图掌控一切把人类和其他种族当做棋子的神另一类是以姜子牙为代表的新神对人类抱有悲悯在两种神之上还有至高之道故事的主线是作为旧神明的姜子牙转变为新神明的过程远古时期道隐无名神明掌控大地上的一切人间王朝商为神明所立天命玄鸟降而生商事必占卜万事听神之意商代龟甲兽骨占卜之风神以及神的弟子掌握所有的知识和智慧民智不开但是世界仍然一片混乱战争频发妖孽频出神明企图让人妖相互制衡纣王见以往屡次拜神无用咒骂神明引发神明的报复派九尾狐附身妲己覆灭殷商又令玉虚弟子也是旧秩序的忠实拥护者姜子牙下山寻找一位忠于神明的国君取代纣王纣王和九尾狐互相都知道对方的身份互相利用纣王对神明失望想要利用以九尾为代表的狐族对抗神明九尾狐左右摇摆虽然是被神明指派但是又觉得联合纣王共抗神明也是不错的选择所以有时用法术操控纣王有时又帮助纣王对抗叛军姜子牙原本是神明的忠实拥护者认为神明统治的世界才是对人间最好的安排现在人间的乱象都是由于纣王不敬神明勾结妖孽造成的但是武王灭商之后姜子牙原以为人间将重归和平在他斩杀狐妖之即却在狐妖体内发现了人类的元神并且在狐妖身上发觉了神明的气息对神明产生疑虑拒绝杀死无辜之人主张查明一切却被罚入北海数十年后小九入北海希望获得自己的身世偶遇姜子牙二人一同踏上寻找真相的路途姜子牙重回人间见到人间的种种惨剧心生疑虑为什么没有了不敬神明勾结妖孽的昏君人间仍然是民不聊生所见所闻让他对自己以往的坚持和对神明的认知逐渐重塑而后姜子牙和小九见到九尾狐和纣王从九尾狐的口中得知了封神之战的真相只不过是神明想要选取一个更加听话的代言人所有人都是棋子整个人间只是神明手中的玩具神明的控制才是人间民不聊生的真正原因九尾趁机放出被封印的狐族她要用自己的方式去反抗神明的操控但是却被无情镇压姜子牙开始反思究竟什么是真正的神明最后顿悟真正的神明不应该是现在的样子而应当对人对万物抱有悲悯应该是仁慈的而非残暴的而后他打断天梯断绝神明对人间的控制即所谓绝地天通但是历史上的绝地天通不是这个意思只是借用一下这个说法代价是他自己永久沦为凡人一夜白发寿命无多只剩下几年寿命的姜子牙决定用自己的力量改变人间他重回周王身边讲授知识制礼作乐推行无神思想主张人应当自己掌握自己的命运用美德和仁政来治理人间代领所有人走向幸福的应该是有德之人而不是残暴的神明创设了敬德保民以德配天等思想形成了中国古代理性思想的萌芽后世儒家的仁礼以及道家的道德和神仙方术都可以追溯到姜子牙姜子牙被后人尊称为太公封国于齐以上是我编的大约是封神同人和历史以及姜子牙电影剧本的混编
大狸,不如改名为这个子牙不太冷整体来说姜子牙剧情支撑稍显单薄封神榜中是女娲被纣王言语轻薄因此一怒之下派九尾狐颠覆商朝从而引起封神之战在本作中封神之战却是元始天尊的一场阴谋而原始天尊这样做的动机显然也没有明确的支撑为什么要让九尾与苏妲己加上宿命锁的原因也不够明确姜子牙反抗元始天尊断掉天梯和我要这天下再无不公也没有强关联性最终还是元始天尊的师傅鸿钧祖师出面摆平了一切有点强行挽尊的意思总之整部影片的逻辑关联性不强因此没有让人有很好的代入感还不如孙猴子一根铁棒敲上凌霄宝殿给人来的痛快呢但是影片也有优点譬如画面十分唯美四不像特别萌二维动画中的九尾狐特别性感纣王也确实被封为了姻缘神整体来看光线是有做封神宇宙的野心的不过这样的话就一定要考虑人设的延续性与世界观架构的逻辑关联性姜子牙里的申公豹与哪吒里的申公豹显然不是同一个设定十二金仙在姜子牙这部动画里是工具人而哪吒里太乙真人却是个带着川味口音的胖子所以这些设定不一致的问题怎么圆也需要费点脑子毕竟一开始是当做两个项目来做没想那么长远但片尾出现了杨戬雷震子黄天化三人组的剪影意味着封神宇宙系列确实离我们不远了每个人物其实都应该具有自己的特点在这部动画中人物的设定并无太大问题姜子牙的个性也十分鲜明冷静执着还有一点强迫症也确实增添了不少趣味性除了姜子牙外申公豹的傲娇憨厚苏妲己的调皮毒舌纣王的为爱痴狂疯疯癫癫也有亮点另外吐槽一句纣王成神了掉下悬崖还可以摔死实在是让人无法接受因此对于这部作品来说我认为虽然剧情与设定上存在但是总体属于中等偏上的水平可以一看剧情画面人物推荐程度另外再强调一遍四不像真的是太可爱了九尾狐实在是太性感了
凌楚眠,大老虎语焉不详小苍蝇尽皆伏诛老姜和黑恶势力斗智斗勇俩小时最关键的打虎过程字幕一笔带过观众们最终只知道发动三界大战的战犯被上天有关部门处理了熟悉的味道公平很重要动机很孱弱老姜信仰人妖神皆平等皆需渡化可这公平体现在哪救一人就公平了姜子牙是大英雄而姜子牙究竟为苍生做了什么砸天梯带来了繁荣昌盛原理是个啥玄鸟的触发机制是什么北海的气候复苏又是因为什么逻辑和动机不足剧情就薄弱人物就立不住姜子牙宇宙的开山作没达到我的预期另外看电影真的不用送我广告真的饱了
Robert.WL,不请自来早上点的电影刚刚看完先用一句话评价吧作为一部电影功大于过瑕不掩瑜主创团队想要在电影中表达的东西太多最后造成了叙事结构上的问题作为一个电影宇宙的开始则发挥了很好的功效首先这部电影采取了英雄公路片的模式在姜子牙和妲己的旅程中两人一起发现了封神的真相并确立了深厚的感情然而问题是吕望的性格并不适合英雄公路片这里引用一下近年来比较好的一部公路片金刚狼的主角罗根来做一个例子狼叔在金刚狼中虽然是暮狼的形象英雄末路但还是很有血性的在性格上不失张扬的一面但吕望不同这个角色在中国文化中并不是飞扬跳脱的代名词而是深谋远虑的内敛形象如果主创团队对吕望的形象做重新的解构使之符合公路英雄的形象也未尝不可可是主创团队却并未往这个方向塑造在影片的大部分时间姜子牙还是那个内敛的太公形象电影的另一个问题在于电影的主要冲突并不适合公路片的这一载体姜子牙的电影的核心思想是天不可欺神不可欺人和妖也不可欺是不救一人何以救天下而这种宏大的主题可能并不适合被公路片的形式承载但是我还是要说如果彩条屋想要构建一个电影宇宙那么姜子牙是一个绕不开的角色首先是石破天惊的哪吒在姜子牙之后是极具性格的杨二郎在哪吒中还埋下了定海神针的伏笔可以预见在构思中大圣也是一定会出场的这些角色负责承担活灵活现的英雄形象然而这些人都没有承担领袖这一身份应有的厚重感而姜太公则不同他的性格并不突出但从来就是这些英雄的领袖如果一切顺利的话中国神话也可以构建一个类似于复仇者联盟的组织而最合适喊出的非姜子牙莫属说了缺点现在来说一下这部电影的优点第一小九这个暴躁萝莉的形象深得我心乍一看是一个暴躁的女孩子再看下去才能发现她的凶暴是自己的保护色被别人当作狐妖猎杀被自己的至亲当作工具嫁出去被九尾狐夺舍却依旧能照顾别人的情绪拥有一颗善良的心最后那句神仙不骗人吧和走了更显示了这个角色的善良以及神仙作恶带来的悲剧第二这一部的立意其实比哪吒更高哪吒在讲反抗天数而这部不仅仅是在反抗天数还进一步推进到了追求公平愿天下再无不公打开了整个系列的格局第三整部电影的作画十分精良光作画就值块钱的票钱暴论时间这部电影主要是一个上访的故事领导师祖布置了任务中层师尊为了刷业绩瞎搞被基层执行人员发现了问题于是选择上访最后领导处理了瞎搞的中层基层执行人员也因为上访时造成的恶劣影响被惩罚了
苏相辙,根据我一位直接在姜子牙工作的朋友我能说的信息有这些姜子牙和哪吒之魔童降世并不是什么封神宇宙两个项目是独立立项的至少在哪吒上映前并没有打算什么封神世界都立足于封神演义没错但是没有特意的联动也不算同一个世界观哪吒的五十亿票房是机缘巧合加上实在是同档期一个能打的都没有还有上海堡垒这种负分倒贴送口碑的怪胎并不是说哪吒真的就有那么高的水准姜子牙想再创出那么高的票房成绩就太难了
喜欢拍Vlog的博主,最好不要以哪吒的标准去期待姜子牙而是以超越哪吒还没问世之前的国产动漫的水平去期待不然大概率你是要失望的因为按向平均数回归理论来说当一件事情做得好到极其超越它的平均水平时那么第二次再做这件事的时候极大的概率会出现水平下降向平均水平回归这是一种自然现象哪吒所带来的震撼力和影响力是极大的超越了此前的国产动漫水平的在这样的铺垫下姜子牙就会出现大概率的水平下降现象这么说是为了让大家用平常的心态去对待这个电影当然若姜子牙有幸超越哪吒的话我们会不吝掌声的为它欢呼致未看先踩的恶评不管是大圣归来还是哪吒之魔童降世当我们中国的动画总算刚有点找回当年上美厂盛极一时的影子时在新动画还未上映之际在影评第一排看到这样不知所谓的恶骂我真的非常痛心请问你看过被美联社评为迪士尼永远拍不出来的动画大闹天宫上美厂的最后一口气宝莲灯拔剑自刎的哪吒闹海还有平均每帧四五元的葫芦兄弟吗它们哪个不是讲反抗哪个不是在讲命运齐天大圣上天下地无所不能哪个美国的超级英雄能比得上孙悟空的一棒但我们喜欢它们难道仅仅只是想看个爽片吗为了绘制神仙的样貌工作组拜访了北京所有的庙宇为研究孙悟空的动作又找来专业的戏曲演员讲课那时没有电脑全凭手绘分钟的动画要画到张原画大闹天宫上下集仅绘制的时间就花了近两年有次为设计动作想得入神年过六旬的万籁鸣抄起梢棒挥舞不慎掉进水池他叮嘱年轻同事谁也不要告诉我老伴儿我裤子湿了片子从筹拍到完成花了四年时间年大闹天宫制作完成试映时岁的万籁鸣哭出来孙悟空我们终于见面了片子问世收获了国际赞誉喜莫过于夙愿得偿万籁鸣了却一桩心愿美联社评论比迪士尼的作品更精彩美国绝不可能拍出这样的动画片如果上面这些事情你都不知道那刚刚开播就被举报导致叫停的魔方大厦三十多年都没能等来下集的黑猫警长有史诗感悲剧的天书奇谭这些动画背后的创作故事你可能就更不知道了难道我们中国的动画不能讲英雄主义吗难道我们中国的动画只能像蓝猫淘气三千问那样讲几千集科普吗难道我们中国的动画不值得花费三四年的时间上亿的投资推敲打磨难道我们就只能拍一些流水线上的低龄动画给小孩子看吗我们都知道上美厂辉煌的荣耀一去不复返了但我们落后了这么多年难道就不能多给自己一点耐心吗日本有宫崎骏手冢治虫而我们国家这些年又有谁呢喜羊羊熊出没吗最近这几年看着国产动画好不容易有点起色了我心里感动啊总算有人愿意投资了总算有人愿意花时间和心力去钻研了虽然还没有追回当年被世界推崇的高度虽然为了商业化必须有所妥协虽然成品依然还有许多打磨的空间但这难道不值得我们我们当代的每一个中国的年轻人去鼓励吗所以值此之际还有十天动画影片就要上映看到你的恶评高居第一我是真真心中郁结无语凝噎想了想还是想把内心的话说出来就像我们每个人自己的小时候会跌倒会犯错但是摔倒了咱们努力爬起来犯错了咱们努力更正我们年轻人有耐心哪怕等到雪鬓霜鬟我都想再看一次中国动画的辉煌和奇迹姜子牙我一定去看国产动画加油
风飞扬,首先说这部电影的画面制作地非常精良光是视觉感受就已经值回票价然后四不相实在是太可爱了有谁不想要一只放在肩头呢但这部电影也是只有这两个亮点四不相还死了呜呜呜总体来看还是低于预期了因为这部电影的宣发乃至观众的预期都是对标哪吒我就在这里谈谈它跟哪吒的差距一部好的电影要想达到哪吒那样一个量级的票房特别是在中国就绝对不仅仅是可以通过精美画面可以达到的对没错最后还是拼的是文化哪吒为什么火首先便是选取了哪吒这一家喻户晓的神话题材能让各个年龄的人都走进电影院这点与姜子牙大致匹敌但哪吒好就好在虽然人物形象上稍有颠覆但大致情节走向乃至故事内核是没有变动的并且抓住并放大了传统文化中最打动人心的部分中国从古到今说到底还是个人伦社会在哪吒里我们能看到把我爸妈看哭的亲情能看到潸然泪下的师徒之情最后我们还看到了吒儿与龙太子的友情每一段情都是泪点最重要的一点就是吒儿那句我命由我不由天它把中华传统文化中放在今天依旧是宝藏的一点抓出来并放大了无数倍成功地让电影破圈让许多人为之感动并自发地当了水军反观姜子牙改动封神演义的情节有点大他师尊干啥了好像最后也讲的云里雾里姜子牙莫名其妙地反抗师尊质问天道然后就像其他答主说的故事演进演进就成了大叔与一个萝莉之间的感人故事而他的内核与起因就是为了苍生该不该杀这个萝莉其实这个问题在现代社会可能是一个两难困境但在传统文化里舍小家救大家好像从来就不是一个能被翻来覆去讨论的问题并不是说现代两难困境不对只能说这个点没抓好应该挖掘一点像我命由我不由天之类的东西流浪地球为什么火因为我们重乡土情结重集体主义大圣为什么火因为那是真正的不畏强权他们都抓住并放大了传统文化中的一个宝藏价值观因为取得了量级成功哪吒亦是如此总之姜子牙的故事没太讲好希望以后的导演能多考虑如何抓住传统文化核心点的问题
隔壁帅哥,不请自来两个小时最好看的是彩蛋
猫耳朵,还不如直接照着陈道明老师的脸去做得了这不是白送的姜子牙吗大家好我是姜维客的爷爷姜子牙今年有我出演的姜维客希望大家多多捧场曾经我说哪吒里面李靖的结构造型直接按外国人脑瓜子做的一群人喷这次倒好直接换基努李维斯主演了标准的深眼窝高鼻梁小鼻尖比发福的基努李维斯看上去都更像外国人之前一群人硬说是长相和老外一样的某明星你的大招归我了窃法者来看看平均脸这脸的结构像中国人典型相貌谁说中国人不能浓眉大眼高鼻梁关键问题是你那个浓眉大眼高鼻梁那是外国的咱们国产的不是这样式儿的呀诸葛亮同学年轻帅照朱时茂某些中国明星也具有混血感的五官但终归和老外的头部结构不是一回事只要具有一些美术知识就能很容易知道国内高鼻梁明星就真的只是鼻梁高或者眉骨肌肉发达看上图可以明显对比出老外的整个脸部都是突出的或者说整个眼窝结构都是缩回去的所以朱时茂只是眉弓和鼻梁看起来高颅骨结构和外国人有本质不同皇阿玛李金斗这些才是中国版浓眉大眼高鼻梁跟老外的是一回事吗老外很傲慢拍电影专门找一些咪咪眼的男女来损中国人就像上面这样的中国是有人长这样但不代表我们觉得她美呀你老外的意见算老几我们不知道什么叫好看内眦赘皮的眼就不许好看吗不过就是外国人的刻板印象和古怪审美以及自大罢了结果我们自己倒好直接拿起老外的脸演起了自己的故事原因嘛也很简单国外项目做多了顺着惯性来要说有什么刻意的文化或者宣传目的那大概也是没有的国产姜子牙剃掉了小胡子的反派版姜子牙剃光胡子的王子版姜子牙就像哪吒这种面部结构表情处理风格等等都有成熟的套路做着做着就被拐带过去了朝天鼻就是这种风格的一个典型套路原因是老外翘鼻尖非常常见不仅小孩大孩甚至年轻年老男女性都经常用这种归纳因为人家真的好多人就长那个样但你生搬过来就不太好吧毕竟翘鼻尖在中国不是那么多的也谈不上代表性一样的道理我们国家拍抗美援朝还可以去少数民族里找人演出以假乱真的美国大兵你不能说因为他们也是中国人所以我们拍三国演义时候曹操就按着这个长相来你得有起码的代表性对吧不能强行把老外的长相和面部结构弄到中国人脸上说他就是曹操这里得提一个反面例子日本就是典型这就是日本人画的曹操明显使用了在日本人看来高大上象征强大与先进的欧美人面部结构或者说这种脸目前在中国也成了高大上的象征隐含了日本人崇拜欧美文化的意图织田信长也给做了整容手术我绝对不信织田信长长着一张欧美脸我们不能学日本人这么没骨气吧我们的曹操还得是这样的当然之前代工也好学习也好整个国内的动漫产业甚至说美术教育都是外国传过来的我们美术生学习素描天天画得就是这个这种颅骨结构眉弓眼窝这种鼻子不是太熟悉了吗还用你文化侵略自己一不留神按着惯性就过去了所以你想要国内做东西马上就走出自己的一套也不现实毕竟咱们经历过二战差点玩完就别提什么画画的事情了那些民国大师能画出来具有中国特色同时水准极高的作品人家那是有传承这可不是你短时间拿钱就能解决的咱们的传承呢不好意思各种社会问题压得差点断了你要说过去的动画里面没有外国人形象吗那也有天书奇谭里面这位神仙妥妥外国大胡子不是不能有外国的东西关键是你要有一套自己的美术风格自己的名片还是得回去发掘自己民族的瑰宝比如这一套天书奇谭的角色设计很多人物看上去和日本常见的版就不一样吧它难道不好看中国特色掉牙老奶奶而不是现在铺天盖地的日本欧美长相的所谓古风那玩意潜力太低了都是别人用剩下的名片再拿来用就不太好
田吉顺,国庆节一大早买了点的总体观感比较失望先说好的动画效果分电影不用分什么国产还是进口大家在同一个赛场竞争市场标准在那摆着你就得做出那样的货色可以说在动画效果上姜子牙是做到了和结合得也挺赞的值得用呈现这方面不输进口动画美术设计中规中矩分总体都在预期之内该有的都有了但也没什么惊喜不像哪吒在画卷里那段能有个令人叹为观止的呈现最差的是故事分因为最低没有分故事线来看最大反派应该是师尊但是最终是被背景解说给说死的前面一直在铺垫到最后一句话就过去了而且师尊上头还有师祖在那么长的铺垫里面竟然一点都没提到让最后师尊受的惩罚莫名其妙人物弧线非常弱全靠对白口述交代缺乏情节推动也没什么共情总的来说编剧没想讲故事就想讲道理而且想讲的道理太多没故事支撑就完全不明所以了几句金句式台词感觉更像是给片花设计的在剧情里就很突兀剧本崩了靠视觉效果是救不回来的封神演义的故事线精彩在神魔之间你来我往的斗法不需要整得这么形而上接下来杨戬雷震子要出场了希望后续篇章能救回来吧
