author,content
吃瓜爱好者,你以为的大炮兵主义展开几平方公里内的挤了好上千门炮一打就是好几天这很历史尤其是一战的时候现实中的炮兵把口径毫米以下的炮扔出炮兵队伍下发到一线部队去打直瞄其使用单位包括但不限于主战坦克步兵战车甚至步兵扛的筒子和迫击炮集中所有毫米以上的炮在上千平方公里的浅纵深区域内持续机动待命根据命令只做短时间疾速射击短时间射击后必须立刻撤出原阵地以防被反炮兵雷达侦测虽然空中打击效果更好但是炮兵都打完了跑路了飞机可能还在地面整备
魂断蓝桥,起个壮胆的作用当然撞大运了偶尔也能拿点惊喜吧现代战争是以信息化侦察情报传输指挥控制为核心的体系战争模式由海湾战争时期美军实验性质的空地一体战模式进步到今天的诸军兵种合同化作战模式更加强调信息共享的作用强调电磁控制权火力只有也必须是在信息电磁控制权之基础上才能发挥出应有的作用二战期间前苏联红军大炮兵主义可以说达到了顶峰维斯瓦河奥得河战役柏林战役红军集中了多少门火炮集火射击可那时的火炮射程才多少现在呢那时的欺骗手段少的可怜现在除非打击固定目标没有信息支援没有电磁控制权对付非固定目标打出去的炮弹弄不好也就是看个烟花听个响未必能致使敌方达到我方希望的损失信息化另一个作用就是精准打击记得看过一份资料前苏联红军对二战实际作战数据统计二战后多次作战演习得出的一个结论炮兵轰掉敌方冲锋的坦克集群平均每发炮弹才能摧毁一辆坦克而现在激光指导炮弹呢对于既定目标射击就像这个问题里所说韩国很多固定目标已经被北朝鲜侦测射击诸元已经算好但反过来想想战场态势对北朝鲜单向透明韩国就不会标注北朝鲜有可能的炮兵阵地不会解算好射击诸元不会准备反制手段即便是北朝鲜突袭第一轮打击以后可能就再无射击机会韩国可以通过信息化死死地监控住所有可能的炮兵阵地对露头的北朝鲜炮兵精准打击出现一个打掉一个北朝鲜的炮兵威力还仅仅停留在大炮群集火射击阶段以单位时间内发射的炮弹数量代替精准度以求得杀伤达到战术战役目的当再也没法集中大型炮群仅仅靠少量漏网之鱼能起到什么作用大型炮群轰击汉城的设想也就是一个设想而已莫说战争开始之前韩国会疏散汉城人口就算是北朝鲜发起闪击战突然发起攻击战前没有一点蛛丝马迹会被韩国发现一发榴弹杀伤半径是多少就算是给北朝鲜全部换装榴弹炮允许一分钟一发的射速射击大规模换装大口径火箭炮这玩意儿射程越远准头越差覆盖汉城需要多少门火炮不停气的打多久等着北朝鲜把汉城轰平了从容把火炮推回地下掩体韩国才实施反击想想二战的时候美军出动多少轰炸机带了多少吨炸弹燃烧弹才把东京轰掉大半个指望炮兵群轰掉一座城市二战末期玩大炮兵玩的倍儿溜的前苏联红军也没玩过啊大炮群轰击汉城造成的情绪恐慌远比造成的实际损失大的多不过反过来有可能造成更严利的报复话说对越自卫反击战期间中国有了反炮兵雷达越军还敢把不多的炮兵集结起来轰击解放军阵地所以只看目前炮兵集中配置成炮群的大炮兵主义已经过时更多的应该是炮兵分散活动在己方信息化体系下与各军兵种合同成战役体系中的一个节点一个火力输出关键点才是炮兵的发展方向说的明确点分散在各个合同化营旅等分队的炮兵在信息共享下随时接受指令向某一目标在同一时刻或者分时间进行火力打击把炮兵集中起来莫说二战期间前苏联红军一万多火炮就是海湾战争期间伊拉克军队集中几百门火炮搁现在都是挨揍的命一台反炮兵雷达就能轻易锁定敌炮兵阵地召唤来劈头盖脸的反炮兵火力所以还想以大炮兵主义在现代战场上扳回战略战役战术劣势念头的还是看看伊拉克埋在沙子里的坦克火炮再说吧因为有些人的回帖更一下懒得一一去解释了兵者国之大事军事思想一旦落伍这个国家这个民族就危险了年还在上高中的我也兴奋的等待以美军为首的多国部队进攻伊拉克在浩瀚的沙海上演现代版的库尔斯克很可惜很失望但随即就懂得了和后来的懂得空地一体战甚至现在想来都很恐惧的空地一体战居然不过是美军一个战争的模式演练在全世界都在研究空地一体战的时候美军再度提出了诸军兵种合同化作战的理念被黄沙埋了一半的伊拉克坦克火炮牺牲的根本原因就在于萨达姆或者伊拉克军方的思想还停留在二战期间的水平不关注科技发展对军事行为的影响对武器进步的影响抗美援朝期间美军最怕的就是志愿军夜袭夜战现在的美军反而在夜间发起攻击为什么中国原先也是奉行大炮兵主义现在呢还有几个炮兵师合成化已经基本到了营一级这离不开我们国家经济发展科技发展的支撑更重要的是我们懂得了再把炮兵集中到一起没什么用怎么有用呢分散到合成旅对战术有用而曾经的炮兵师很可能走向的仅仅是一个行政机构继续幻想用大炮兵轰击对方呵呵只能说打了几炮以后跑得快的还能活着跑的慢的自个儿阵地上就是一片火海了所以就目前的军事理论武装力量的结构来看片面搞大炮兵最终的结果就是撞大运也许运气好获得了一点战果但大概率是被人揍得鼻青脸肿对于背后没有靠山的小国而言甚至就是亡国最后声明一下对于某些自诩为书读万卷可以激昂文字指点江山的军迷没时间没精力去跟你们讲解最起码的常识和道理发表自己的观点可以别激怒了知乎折叠你别惹火了我也能折叠你
山月刀岚月刀,在现代强行堆炮兵没啥意义大炮的时代无论如何都已经过去了火炮在没有引信的时代即便打出去不会炸全靠动能杀伤但是因为装药量远大于火枪它的精度冗余远大于火枪有效作用距离远高于火枪而且可以拆工事滑膛枪交战距离不超过米米外命中可以忽略了对于工事完全没有脾气而加农炮使用圆弹米距离上不仅能对付城墙对于有队形的敌军阵列还能一打一串线列步兵时代的火炮都是射角非常平的加农炮这些火炮发射的实心圆弹虽然在今天看起来简直是搞笑但是在尚有步兵阵型的时代实心炮弹打出去加上触地之后有类似打水漂那种的跳弹效果对于步兵阵列的冲击还是非常大的曾有过一炮蹭死蹭伤上百人的纪录在近距离大炮则可装上霰弹对线列步兵的阵列杀伤非常可观葡萄弹纯动能杀伤时代其实炮弹的花样还是蛮多的线列步兵时代虽然大炮造成的杀伤并没有火枪和肉搏多但是作为拆工事打乱对方阵型的有力武器作用非常大后来在十九世纪后期引信出现了炮弹可以装炸药使用化学能杀伤了这一跃使得大炮成为战争之神为什么会这样很简单手长啊有了化学能杀伤火炮的精度冗余大幅提高而且可以放弃传统必须直射的瞄准方式重力原本是射程的大敌但是抛物线则借助了重力大大提高了射程同时大大减少射击死角膛线的出现似的枪械的交战距离有所提升但是也没提升多少受制于瞄准方式和曲率弹道受重力影响下垂提前量要预估移动目标的移动距离的影响纯动能杀伤的枪械交战距离还在米左右再远打得到也不太容易瞄得到了而且就算瞄的到风速重力以及目标的位移这些问题也解决不了了再好的瞄具再丰富的射击经验都解决不了这些问题十字线锁住人就能打死那是游戏里才有的事众所周知远距离射击需要使用标尺抬高枪口弥补重力导致的下垂这个子弹弹道的下垂有多厉害民兵训练手册上说八一式自动步枪米距离上弹道下垂米很惊人不敢信对吧学过重力加速度的可以简单算下重力加速度取子弹飞行一秒垂直方向上下垂多少米秒下垂多少米米距离以小便弹道著称的弹顶着音障均速多米每秒已经很不容易了枪械作用距离大约只翻了一倍到米那么大炮呢米起步就算是最差的炮迫击炮也是米起步很多人没意识到拿着带一堆高科技瞄具步枪的精锐特种兵碰到恐怖分子一门破迫击炮也只能是刀下鱼肉只有跪下来叫爸爸的份自己手里的家伙射程远不及迫击炮不说射击死角还大而且拿对方掩体没办法迫击炮打步兵就是打儿子在一战战场上即便进攻方对于水冷式机枪没啥好办法只能人浪冲击拿命填实际上大炮造成的杀伤远远高于机枪占总杀伤的以上即便双方放弃高于地面的碉垒工事都挖在地面以下用错综复杂的坑到和隐蔽部拼命减少伤亡甚至还有在敌人炮击时退出阵地炮击停止后再冲向阵地布置防御的做法战争之神的咆哮依然可怕枪械和火炮的杀伤效率反差非常巨大一支中等标准的一战军队或者火力配置接近的二战日军以及更晚的志愿军大约都是一万人的军队一百门左右带轮子的炮炮兵们人数比起步兵只有不到分之一就是这么点人贡献了左右的杀伤影视作品里为了表现直观喜欢拍摄射击和肉搏实际上杀伤的大头都是阵地后面不露脸的榴弹炮为啥战争打的是工业啊任你射术百步穿杨绝大多数时间里你视野里根本没有什么能打的目标你只是个等着被大炮点名的炮灰弟弟而已你能做的只是靠着玄之又玄的听声判断炮弹落点然后朝反方向打几个滚增加一点活命概率但是时代终究是变了二战开始往敌人头上扔炸药不再是大炮的专利轰炸机来了米距离上水平射击尚且弹道下垂的没边的枪械对于头上一两千米高速飞行的飞机能做什么不要觉得轰炸机骑脸就需要冒很大风险这么一两千米的距离绝不是地面防空火力可以轻易克服的不光是高度和距离的问题飞机的速度远快于地面目标导致防空枪炮的提前量远远大于地面射击地面提前几米十几米就行而天上几百米起步需要专门的防空火力通过计算瞄在飞机飞行路径前面好几百米打出弹幕然后指望飞机一头撞进去绝不是是个枪炮就能打得到飞机的以至于曾有志愿军严令不允许部队对美军机还击的奇怪命令觉得浪费弹药不利于隐蔽为什么射速慢的大口径火炮不仅能用来防空而且还是防空中坚因为在飞机航线前方爆炸的炮弹封死的范围远大于防空机枪无论如何想要防空火力克服这一两千米的高度差击中上百米每秒速度的飞机真的不容易你在地上看飞机蚊子大小飞机在天上看你蚂蚁大小看上去双方看对方都不大然而实际上速度和重力的影响下飞机炸地面部队和地面部队打飞机难度不是一个档次只要飞机不降低高度地面火力就没啥办法起初碍于精度轰炸机要俯冲攻击才能保证命中率此时轰炸机和大炮在扔炸药这个生态位上大体上互有长短大炮机动困难飞机投弹量小然而随着轰炸机越来越大命中率越来越高水平投弹替代俯冲投弹双方的差距就开始体现了更糟的还在后面制导航空炸弹比起打出去随缘的炮弹做到可控要简单的多原本空袭一座防守严密的桥轰炸机们可能要顶着伤亡忙活几个月大口径防空火炮可以把扔炸弹的航线封的死死的逼轰炸机在较高的高度就扔炸弹而有了制导炸弹以后轰炸效率几十倍的提高年携带宝石路激光制导炸弹的一次出击就炸毁了之前花费数年损失上百架战机都没能炸毁的北越清化大桥而炮弹呢确实炮弹上也有一些新技术出现末敏引信红外激光制导这些但是这些东西都是对着装甲目标用的制导效果远不如其它武器限于炮弹有限的尺寸能使用的技术也有限的很而且最重要的是大炮已经远远不是最长手的武器了火炮强行堆体型续命效率低的可怜大和号一个三联装主炮的炮塔扣掉装甲都重达吨发射的弹丸不过公斤上下装药公斤上下而几百吨小艇就能拉好几枚的冥河反舰导弹公斤装药公斤而且双方在公里上的命中率大和比起冥河更是低了不止一个档次公里在动辄三位数起步的各种制导武器面前算个啥较大弹体可以使用更多复杂的设计和设备这绝不是一个大号可乐瓶大小的炮弹能比的一枚炸弹或者导弹弹头的杀伤等于你一个炮连齐射几个小时都不奇怪很多人理解不了几万大炮远没有几百架舔地飞机杀伤强的事实是火炮在没有干扰的情况下对肉桩的输出能力高账面上的炸药投射能力高场面看着大但是有什么卵用打起来大部分炮弹都在和大地母亲过不去大炮要是好使当年也不会每天几万发炮弹打不下来上甘岭那种营连级阵地不说什么坑道之类就是炸个正常的碉堡平均也要上百甚至上千的榴弹炮炮弹才能拔掉效率比制导炸弹低太多太多美军也不是没搞过大炮开路要是好使美军一样会继续搞万炮齐轰这种事看着动静挺大实际上杀伤效率低的很顶不上几个批次空袭的杀伤至于说什么炮弹比导弹便宜最多你能说朝鲜炮弹比美国导弹便宜炮弹背后是臃肿的老式炮兵部队海量的人员装备训练管理后勤成本如果全算上怎么可能炮弹比导弹便宜这世界上哪有什么技术越先进成本越高的道理大炮不再是射程最长的武器以后其本身机动能力弱的缺点也暴露出来一个在敌人公里外输出的单位而且跑的慢部署时间长那还有命输出吗自行火炮和自动装弹机的出现只是改善了这个情况但是在发现即打击打击即摧毁的信息化时代还是不够快新型的自行火炮都是力求轻便而且尽量减少部署时间能车载绝不拖曳免得临场还要多绕一圈地锄也是自动展开最好的情况下大炮部署完毕直到开始射击才被发现那么在反击到来之前你能打几炮这几炮能摧毁敌人几个目标大炮在现代战场就如板甲剑士出现在一战战场上一样说起来没错板甲比一战步兵的尼龙布军装结实的多双手巨剑比笨重的步枪加刺刀厉害的多而且也不能说完全没有白刃战的机会然而有什么卵用一百个剑士上一战战场个都要死于炮弹破片或者机枪扫射毛的输出都打不出来说回朝军朝军的火炮部队规模极为庞大但是装备相当老旧以至于还有相当数量的前二战大炮不要说制导炮弹包括谷山大炮在内的绝大多数大炮都没有自动填弹机谷山大炮在两伊战争中的表现一般般可以想象的炮弹怎么也上百公斤重没有填弹机凭人力装填射速有多可怜看着一堆堆的大炮挺热闹忙活老半天威力相当于一颗集束炸弹而且这么一个炮兵阵地一颗集束炸弹下来也差不多就搞定了打的挺热闹实际上除了首尔经济圈里连片的高楼大厦能打到啥啊大部分的朝军火炮是没有坑道可以藏的而且除了谷山大炮等少数火炮外大部分的射程并不远朝军强行堆炮兵数量就跟他们维持几十万的特种部队预备战事一起就南下搞渗透破坏一样是一种无可奈何的畸形策略没有什么正常的军事价值大炮的时代无论如何已经过去了早就不再是战争之神如果一定要说战争之神有什么可以获得新生的机会那也就是弹体大很多有空间加装高科技设备的火箭炮了火箭炮比起火炮另一个优势是发射速度快不用持续填弹所以大不了车组调整好诸元以后弃车隐蔽遥控发射发射车输出打满就是被炸了也不亏了但是与其说现代的远程火箭炮是炮不如说是白菜化的地对地导弹陀螺仪燃气舵一应俱全年服役的美军在三十多年前就搞火箭弹和导弹共架发射了
指尖上的音符,玩过战争游戏红龙吗其中苏系块钱的远程重火箭炮有号称的能力这就是朝鲜如果有第二次朝鲜战争块可以把对面所有的战略后勤部署和设施全部打乱不要说什么信息情报因为朝鲜对韩国做了将近半个世纪的军事情报刺探对面神马基地设施和驻扎营地在哪里都是一清二楚事先设定好发射坐标按照预先计划开炮就行一口气把一个基数的弹药打完就直接卷铺盖走人简单明了只要能做到打完就撤退入地下掩体网对面哪怕是美军太平洋舰队来了打地鼠也压制不住那么多地鼠剩下能冒头的地鼠就可以小时轮番任意轰炸蓝方在调度中的部队全天候骚扰杀伤
haha kim,单独的炮兵在现代战争中是起不了什么作用的只要开火立刻就会被导弹和航空兵的远程火力消灭掉朝鲜的那个不一样朝鲜部署在三八线附近的大炮可以在半个小时之内将首尔地区打成一片废墟考虑到首尔地区的人口占韩国人口总数的比例以及首尔在经济上的重要性这就相当于朝鲜把首尔当做了人质
小平,朝鲜继承了苏联的大炮兵主义并且有过之而无不及没有一个国家像朝鲜一样提升炮兵在国防力量中地位朝鲜人民军陆军共有个军其中就包括一个炮兵军炮兵司令部也位列陆军大司令部行列朝鲜在空中力量薄弱的情况下大力发展炮兵虽是无奈之举却也简单除暴有效至少使得韩国投鼠忌器而信息化战争是在陆海空天电等全维空间展开的多军兵种一体化的战争而战争工具决定战争形态这是战争历史规律所决定的信息资源的不对等不是几万门火炮可以弥补的具体案例可以参考海湾战争美国以压倒性的制空制电磁优势通过天的空袭以及在伊拉克科威特和沙特阿拉伯边境地带展开的历时小时的陆战多国部队以较小的代价取得决定性胜利重创伊拉克军队迫使伊拉克最终接受联合国号决议并从科威特撤军
青橙珺,制空权信息战军八股成天讲复杂电磁条件下的防空演练说的是什么现在还玩什么大炮全上无人机了国产无人机在中东都玩出花来了亚美尼亚和阿塞拜疆战争表明了一切大炮等陆地装备就是活靶子
山海关,军盲真多张口就来没用多的不说现代战争陆军多是散兵你空军得多少架次才能迅速摧毁对方火炮你再怎么信息化现代化架次还能无中生有不成火炮依旧保持存在的这段时间输出的火力产生的价值就能超过其成本如何不划算顶天讲炸比使用空间被压缩谁告诉你没用的
豆豆,金三表示不满个人觉得还是很有用的毕竟韩国未必是一个精通信息化战争的国家一个国家的军事战术是由本身资源与外部环境决定的不是说信息化一定是好战术这要和综合国力相匹配目前真的在筹划信息化战争的也就五常大部分国家连半机械化都做不到好吧一对朝鲜其大炮兵主义目前是最优解军备生产是要钱的朝鲜的资源是有限的在这种情况下发展空军建设信息化技术部队对于朝鲜本身就不是一个有效的计划目前韩国的军费投入是朝鲜的好几倍考虑到朝鲜内部采用计划经济制度实际军费投入依然是韩国高于朝鲜这种情况下你发展空军建设数据链很容易被美韩联军降维打击数量主义比质量主义对朝鲜要靠谱朝鲜最大的优势就是装备数量和兵员数量所以要想办法发挥这方面的优势毕竟很多时候只要我装备比你导弹便宜你打不打都是亏战损的战略目的方面作为防守方朝鲜多山的环境本身不利于空军的发挥不利于机械化部队的展开因此大炮对朝鲜自守绰绰有余作为进攻方首尔距离线仅仅公里完全在大炮射程以内一旦朝鲜军队攻入首尔那意味着韩国的人口的均陷入战乱之中这个战略威慑就能保障美韩不敢轻启战端空袭也得投鼠忌器二大炮兵主义能够在朝韩战争中发挥作用朝鲜半岛本身太小了信息优势可能难以发挥朝鲜半岛一共万平方公里韩国只有万平方公里在这个战场空军是很难发挥优势的毕竟小战场意味着更短的补给线更透明的作战态势更有限的航道面对朝鲜从山中伸出的炮管韩国是否有能力快速且全部打掉呢首尔离线太近了而朝鲜又在附近经营多年空军对于高机动性的地下目标往往效果有限但是首尔可是不能跑的被火力覆盖起码要损失年左右的经济发展
山高县,打仗有多大用不好说反正打韩国是犯不着用核武器了没必要浪费朝鲜穷兵黩武军备更新速度不慢可不要以为现在还是只有谷山能打到汉城的那个年代如果说把汉城变成一片火海在当年是吹牛逼的话那么现在可以说朝鲜已经实现了当年吹过的牛逼现在朝鲜有多门毫米火箭炮还有不断增加的毫米火箭炮要是全装上云爆弹头往首尔打一次可是几百吨云爆弹单论杀平民的话等于齐射出一颗小男孩补充一点朝鲜远火可不只是能打到首尔要是光打首尔的话在战役纵深之外都打得到至于谁要是认为有制空权能压制这些火炮我只能说反正世界第二大空中力量认为如果不用核武器自己是压制不了一个三万多平方公里小岛纵深内的百十门火箭炮的总之就是空军尽力陆军被火箭炮炸了可别抱怨战史上在类似朝鲜的地形下科索沃战争中的北约联军以接近今日美军极限出动能力的打击架次击毁了数量惊人的坦克与火炮辆门这么说吧所谓制空权无敌论是只见贼吃肉长期站在弱者角度用守势思维思考问题的结果而当你终于站到强者位置去看待问题时你会发现完全不是那么回事这么说吧没有制空权战则必败是大体成立的但要是因此认为空军能做成一切事那就太极端了还有不要妄自菲薄在作为战术空军使用时一件事如果连中国空军都做不到那么这件事就确实做不到
