author,content
Beaskue,贵州毕节那边酒席名目多到你头晕脑胀红白事办一下大家都能理解可是从旧房搬到新房做手术出院给老人庆生为小孩剃头发立碑结扎坐牢出狱等都拿来办酒收礼听起来就很奇葩二零一四年我在那里支教和同事没有过深的交情他们家里办啥事都给我发请柬有一次感冒发烧没去背地里逢人就说我高分低能不会做人简直无语可怕印象中我家已经很多年没有摆过酒席了平时有人请都是父母去小时候挺喜欢这种场合现在回想起来觉得还是蛮好玩的由于同学朋友大多还在读书今年国庆想随礼都送不出去默默的给你们攒着等你们的好消息
精分的曹小灵,这种吃酒随礼的本质是一种众筹比如婚礼吧咱们有两个步骤第一个是民政局领证在法律意义上确定两个人在一起然后就是办席从社会意义上宣告给自己社会关系里面的节点两个人在一起了比如生孩子吧还是两个步骤第一个是户口登记办出生证等等从法律意义上确定咱家多了一口然后就是办席从社会意义上宣告给自己亲朋好友同事家里多了一个仔而社会意义的宣告同时也是用社会关系的众筹来办这个席强行类比相当于自己掏钱吃了一个有主题的自助餐既然涉及到社会意义那就又和乡土风情联系在一起了每个地方风俗不一样经济发展情况也不一样有的地方就有了天价红包有的地方就有了块钱红包只要能拿得出手就符合了当地的习惯没什么必要吐槽台酒才送出元的我觉得大家集中吐槽的其实应该是这种人情往来有没有必要前段时间的三十而已里面有个细节蛮有意思的王自健演的小张科长和江疏影饰演的王漫妮有一段非常有意思的戏一个是选择了沉浸在乡土关系中看个电影都要去熟人的电影院别人送他电影票他让别人在自家餐馆随便吃一个选择了大城市那种人际模式万事不求人要求只求魏老板其实这也比较尴尬两边都能给你找出很多论点论据你说乡土关系吧好用但是粘稠王漫妮家里父亲晕倒了一堆人帮忙自己刚回乡下还有人把自己的自行车刹车换下来给她相比之下在上海在家晕倒了都没人知道还好当时正在和老妈通话不然说不定就是另外一个黄鸿升你说大城市那种关系吧简单但是冰冷不是盯着你家的钱给你下绊子的比如顾佳的太太圈就是盯着你的人想和你发生摩擦的比如钟晓芹的职场关系一栋楼里面邻居不认识几个是常态公司里面人走茶凉也是常态大学毕业以后各奔东西相忘江湖还是常态只能说各有利弊也只能说都是适合当地生存模式的习俗但是呢凡是要有个度既然是众筹那比如有些地方的感觉就过了既然是众筹那有些不必要的关系也没必要维护哪怕是在乡土勾连很浓重的地方一个十一八天假吃台酒席也过了这杆秤怎么拿其实就看自己所处的环境自己想要活成什么样子了
李昀,大学舍友结婚本来打算回去奈何家里两个小孩回不去随礼的话元感觉我没什么红包炸弹平时社交不多
王木木,这位男子真心建议去看看断舍离这本书再好好反思你真的有这么多好亲友吗你真的需要有这么多亲友吗你真的需要这么忙这么赶场子吗你出去旅行它不香吗我的国庆节是用来休息休闲的不是为了参加婚礼如果婚礼与我度假计划冲突坚决不参加至于随多少钱除了个别三五个挚友其余市场价没什么好考虑的
鲁丫,这种问题总是感觉堵得慌发出邀请的一副集资结婚的样子接受邀请的一副被抢的样子祝福呢反而不重要心里面大概都在说去他妈的今天也是满屏复制粘贴的日子大红大绿旋转而来每个群发的都一样一点也不真诚本来想说不走心可人家专门发的说明走了点心的特别不愿意在网上看到抱怨要么远离这一套要么不论积极参与还是不得不参与参与了就是为这一套贡献了力量那就承担后果又想得到什么又不想失去什么没有这样的好事
梦外,贵州人从小到大吃酒吃得厌烦你要说红白之事意思意思大家都能理解但你坐个牢出来办什么酒是怕别人不知道吗真有那闲心还不如一家子去酒店团结一下情感甚至我听说有些地方母猪下崽都要办酒天方夜谭啊今年起了一层房子办个乔迁酒明年起第二层再办一回乔迁酒好意思吗还有考大学办酒说实话不是名牌大学我都不好意思办但你上个幼师的跟着凑什么热闹那玩意还用考的吗背仙神办酒做个大手术办酒孩子满月办酒剃毛头办酒只有你想不到的名目没有找不到的名目有时候我也能理解毕竟别人都办了你要不办这个支出太大了就以我家为例从年左右家里老人去世办过一次丧事到现在都没有办过酒包括当初上大学时亲戚问要办酒不我都说不办毕竟上的又不是什么清华北大没有那个脸但每年吃酒的花费真不是一笔小钱啊我印象最深的是有一天我家全家人一人到一个地方吃酒只能说是恶性循环吧唯一欣慰的是这几年情况稍微好了那么一丢丢但要真正地移风易俗也不是一件简单的事光靠老百姓是不可能完成的最好还是政府部门发挥领导作用与人民群众一起努力要把宣传做到位也要监督好不听劝的没收餐具公示大众但我认为最最最有效的办法还是别人到你家吃过几次酒下次你去他家吃酒时把所有的礼金全部加在一起还回去让你收多少吐出来多少我看你再办
九州的云梦泽,一年不联系一次的初中同学结婚来找我大家朋友圈平时也没有互动到了邀请前一天评论了朋友圈那时我还觉得诧异第二天婚纱照一发原来如此不好意思啦国庆我在火星旅游
匿名用户,那就像我一样呀自己结婚不办酒席别人结婚不去非常公平如果是自己结婚别人来了的那你再时间紧起码礼金得到
匿名用户,人缘不好没人请我我结婚的时候也只请很熟的人太远的同学也没有请发一下票圈通知的时候说了不收彩礼来吃个饭热闹一下就可以了
吴微风,我叫小王人在十八线县城今年月毕业于某不知名大学某劝退专业已成功拿到家里蹲公司的我看着桌上的土豆丝和番茄炒蛋随口说了一句妈今天的土豆丝没有前几天的好吃啊母亲皱了皱眉从明天开始你自己在家做饭我上班很忙的每天还要回来跟你做饭还要养你到什么时候我突然觉得很有道理吃人嘴软毕竟现在包吃包住的公司已经不多了于是立刻停止了这时候我的富二代室友突然发来了一条微信兄弟我十月号结婚在大酒店一定要来啊随后跟着几张国外拍的婚纱照和举办婚礼酒店的照片元一桌哦并配上了一个斜眼笑的表情我立刻输入了一句恭喜恭喜一定来准备点发送的时候我突然意识到了随份子这个事该随多少呢我飞速的计算了一下一桌一桌个人一个人就是块钱要不随块钱吧于是我打开了自己的支付宝上面余额赫然显示元我愣了一下突然想起来昨天刚刚还完上个月的花呗顺便私聊了一下另外一个室友结婚你随多少钱啊室友发来消息我刚刚发了工资随了这个月要吃土了哈哈我嘴角抽搐了一下快速的敲了个字哦哦突然庆幸刚刚没有发送恭喜恭喜随即觉得一阵悲凉想起了曾经和室友们曾经撸着袖子在路边摊吃着烧烤喝着啤酒说过你们结婚不管多忙我一定来的约定想起了曾经在寝室夜谈会时开玩笑说过到时候一定给你们包一个大红包也许是自己确实不好意思找父母开口要钱去随的份子了我删掉了输入好的一定来改成了不好意思哈兄弟不巧那天正好有点急事可能来不了抱歉啊对话那边输入了很久最后发来了一句话哦哦没事没事理解的可能这就是人情世故吧
匿名用户,大多数人还是脸皮薄像我一样结了婚两边所有亲戚都断了从没参加过任何事在单位不管多好的同事结婚生孩子我都一概不去一视同仁能硬的下脸来日子不会太吃亏的外人能让我花钱那简直做梦
隔壁王大爷,人在国外人缘也不好还好没什么人请年初中同学结婚包了没去吃酒年初中同学结婚包了没去吃酒今年大学室友结婚包了的红没去吃酒女朋友在上海年到现在参加了五场婚礼红包万礼物另算车旅费自理有杭州结婚的还有包头的南京的合肥的河南的白富美们的生活不太理解我和女朋友去过一次他大学同学的婚礼主家给所有外地朋友安排的是五星酒店的超大房间人家也没指望分子钱吧我觉着是有点儿贵的不过没办法反正我结婚也不想请他们也不想把钱赚回来基本就算交情买断
P4wN,还是我佛山好超过都要退回去
Qiu Qiu,这种时候就体现出来人情淡薄不胡乱交朋友的好处了
老废物,大学生报道感到惶恐我害怕以后也会这个样子我不太喜欢去见亲戚回老家感觉都不认识但是父母经常说以后长大了要学会这些世俗礼节我现在就想着远了钱害怕挣不够还要去随份子这也太难受了我还是自己一个人玩啊哭泣灬灬
lilili,广东某些地区在红包撕个角就代表收到了钱如数奉还
匿名用户,我没钱一般的玩得好的别问我为什么因为没钱老家随三个人大学的算了算要个人高中的要六个人一个平均大概粗略算了算也一万多了
神经蛙,平均一场两百吗
Ttt,才元便宜化下来块都不到就是时间有点紧凑啊不过肯定是赚了我们这边随份子起上不设限
蓝小帅,国庆两台酒现在份子钱越来越高了
abc,为什么那么多人说一份才好便宜随人情已经夸张到这个地步了吗是我关系很好的关系一般的就好了点头之交的只能云祝福都在社会上工作都知道工资水平大概多少都知道消费物价有多高如果我送出的彩礼对方嫌弃低了那有什么好交往的不会将心比心的人有什么好交往的就这样
再遇,我四川的说实话前几年礼金这个东西确实吓人一个月不知不觉就会送很多出去况且有的人变相搞来赚钱实在没意义还好最近一年多政府开始管控了只允许红白喜事
陈鼎生,我大学室友有一位是贵州省铜仁当地的目前在地方检察院工作上大学的时候经常提到他们那边的份子钱最夸张的是搬家二层民房楼下搬去楼上都要摆酒
岳公仇,你能结婚要回来你就去不能那就爱谁谁吧
匿名用户,很多同学都结了婚我还没有随份子的机会
和煦,没必要
瓜皮,好惨我的话以后我只去真心实意想送钱随礼的两三个朋友的婚礼随礼打算尽力
堇陌,完全没有这个计划
生半夏,两个朋友
这赖咚咚不错忙,温州都打底好朋友以上了
迪乐乐2018,今天国庆节回老家参加一场婚礼老公的同学是我们村的跟我妈坐一桌好开心哈哈老公特地从广州回来参加婚礼我们结婚的时候人家从北京赶回来俩人铁哥们刚好我回娘家又参加婚礼不觉得是红包炸弹算是期盼已久挺开心哈哈
一休哥资料馆,庆幸没有
金生有约,我们比较穷的地方多年不联系的人喜礼起步
就是想换一个名字,居然有人觉得题目中的男子出的太少了真是什么都能卷我觉得这哥们下次国庆可以直接做婚礼司仪了毕竟已经经验丰富了
文四爷笑一个,目前吃了两台了分别到河北省会和陕西省会吃的
Andpan SAGM,他这送的都是些普通礼金要是遇上亲戚之间的酒席起步算主流不过份关系好往上不封顶吃酒送礼心累
lcy,闭门不出等于捡钱惊喜
浅色星河,全是无用的社交纯属浪费钱
不能打DOTA2,天个婚礼在路上没买到高铁票开车又怕堵车今天早上还有人跟我借钱
君临深渊,只想知道不结婚的人怎么能收回来份子钱
洛水漓江,正常我贵州的今天回乡下吃三台酒席已经放弃思考了
大毛,我要随两次单次元吧
NICOLE,台喜酒已经算最低消费了遇上关系好的送个一两千也是经常有的真的快吃不起喜酒了
南城,台酒感觉也不算啥啊
范佳乐,这礼金低的很太便宜我们同事之间基本开档关系好点的开档兄弟姐妹的吃个酒你去算一下得多少了
绝版冰红茶,三台喜酒太难了我
补花奶,这礼钱很幸福了
蕴527,如果是我我就会觉得有时候人脉广也是有点麻烦分身乏术啊
wen645,不知道在别处是什么情况这种情况在我们贵州可太多了每年随掉的份子钱不知道有多少了很无奈
匿名用户,每台平均才多
叁月为季,这如果不结婚生子得亏死
喂等等我,有呀最近好多不过结婚的是表姐我还没结婚所以给她送的礼物另外就是我朋友孩子过周天买了一对镯子单独又随了
w22w22,别人结婚为啥我要去吃狗粮么
一以贯之,一千块钱一次
BigKing,太难了我们这个尴尬的年纪我也要随差不多的份子钱
