author,content
Vincent,我觉得你女儿的解决方案很好呀而且你对女儿的教育很成功对父母尽赡养义务不要财彩礼不做扶弟魔这三观正得都没边了你这种重男轻女的家庭能培养出头脑这么清醒的女儿也算是大自然的鬼斧神工了
陈舞雩,现在最严重的问题不是把资源倾斜给谁而是你这个家庭快要破裂掉了发现没有女儿的语气里有对弟弟的怨气可见这姐弟关系已经暗生嫌隙你要是没操作好将来这姐弟俩形同陌路都算轻的就怕反目成仇祸起萧墙你夹在中间还怎么做爹跟这一比你女儿情绪上头的那几句话还真就不算什么了当务之急与其去思考女儿为何不懂事资源该如何倾斜什么的倒不如好好想想该怎么去挽救下这行将破碎的家庭关系这都火烧眉毛了大哥做个简单的类比今年抗疫全国的资源倾斜武汉而其他省的人民可有表现出一丁点儿不满不但没有反而积极支持抗疫无条件支持国家援助武汉甚至主动捐款捐物希望武汉人民早日度过难关为什么因为各省明白假如有朝一日灾难发生在自己身上中央与各地也会像今天对待武汉一样援助自己这就是信任而对比美国纽约新冠感染人数日增其他州不但没有倾力支援还和白宫一起把输送给纽约的口罩给截胡了可以说美国各州对白宫充满了不信任感同样是统一国家同样面对新冠疫情同样都是不患寡而患不均怎么中国就可以一方有难八方支援而美国就这么多狗屁倒灶的破事儿把这事儿琢磨透了你就明白你家庭的问题到底出在哪了我哥们儿也是你这种情况他学习不咋地家长把资源倾斜到他身上但他的姐姐就没小情绪还一天到晚操心弟弟的学习发愁他这将来还怎么找对象看到没这就是中国情况各省之间互帮互助我的就是你的你的也是我的大家都是中国大家庭的你有难帮个忙这不是天经地义么而你的家庭此刻就是美国情况各州之间各自为政没有荣辱与共的观念我的是我的你的是你的你要处事不公那么就别怪我也不待见你了所以这问题还在你是你把家庭经营的一塌糊涂家长的威信一落千丈让你的女儿怎么也不敢再信任你了最近女儿在闹情绪说是我们偏心儿子为了不成器的弟弟宁可花大价钱补习却没有支持她参加费用比较高的冬令营等活动并和我们冷战说以后她长大了会尽赡养义务但绝对不会高于弟弟的标准结婚时更不会要彩礼去补贴娘家做扶弟魔我真的很伤心一向优秀体贴的女儿突然变的这么冷漠你的描述看的我是又好气又好笑因为我发现不是女儿不理解你相反我倒觉得你女儿一直都挺理解你的毕竟你自己也说她曾经是优秀体贴的只是为何突然变得这么冷漠了所以大哥他妈的还是端正下态度吧话说你还真信女儿的转变只是突然吗其实你闺女一向挺都体贴你的也默认了你对弟弟的帮扶可这些年来你辜负了她对你的信任一次又一次的偏心让她的懂事换来的只有失望我特么都替你闺女感到委屈而这次的冬令营事件很可能就是压倒她的最后一根稻草很轻可足以致命现在她已经打心底认为你只爱弟弟有朝一日自己有困难你绝不会倾心对待自己你就如同白宫毫无公信力可言你这个父亲在她这块儿失去了信任所以还是别埋怨女儿咋这么不懂事儿至少您这闺女还愿意给您付赡养费算仁至义尽了受了委屈但还不忘养育之恩但也仅仅就剩养育之恩了看明白了是恩而不是爱
三年Z组饺纸,你说的资源有限父母的钱父母做主没问题那你女儿未来难不成是资源无限她挣得钱也是自己做主啊她说赡养标准不高于弟弟又没说不赡养不照顾你也没什么可生气的吧再说不拿彩礼填补娘家有什么问题难不成你要扣下彩礼卖女儿你女儿和姑爷未来生活过日子不需要钱么人哪自己不拿别人当心上人搞区别对待的时候往往能有一万种理由比如资源有限我的钱我做主但是听说别人也不拿自己心上人了气得窜起来老高又伤心又整景的独生子女不能感同身受父母偏心的滋味但是我知道将心比心偏心也不可怕可怕的是希望投入少的那个能有高回报如果你真是觉得这样做的目的是为了合理利用资源让两个孩子都过得好一点那你就不要想他们未来怎么回报你了你女儿未来能生活幸福不就够了我有个同学也是龙凤胎里的姐姐她跟我说过她爷爷奶奶和一些亲戚重男轻女发红包买礼物都不给她只给她弟但是父母护着她资源都是一碗水端平而且她弟很小的时候就知道说不给我姐我也不要
无言,你真以为一件事就能让你自己都认为体贴的女儿态度突变吗不过是日积月累寒了心罢了大学有个关系很好的同学有个龙凤胎弟弟她毕业找工作就最重要的要求离家越远越好其实她生活状态不算太差一般水平我们也总听见她给家里电话感觉家庭应该挺和谐温馨的但是她提出考研她爸妈坚决不允许甚至给她算了一笔账是她岁以后花的所有的钱并且告诉她这钱必须还理由是她弟弟也多了不知道哪年就需要钱买房结婚她是女孩按规矩养到成年就行了父母供他读书就不错了以后该为家里为弟弟着想了毕业回家附近找个工作也能帮衬家里她年结婚结婚时跟父母撕破脸的因为父母要六斤六两彩礼嫁妆几床被褥一个冰箱一个洗衣机撕破脸后给我发视频跟我说我麻痹了自己二十多年小时候觉得成绩好他们就会爱我了现实是我再怎么努力在他们眼里也不如一无是处的弟弟我一直麻痹自己让自己相信他们爱我她对象是我老家地级市里的她知道我家在那边有房子问我可不可以把房子借给她结婚那天用她不想从家里出嫁解释一下她家那边风俗如果两家距离很远提前一天新郎从家里抱出来到离开她家所在地不能下车来到新郎家这边找宾馆住等婚礼那天新郎从宾馆接回婆家就这个连结婚都不愿意从家里出门的姑娘麻痹了自己二十几年大学时期三天两头往家里电话现在想想也不过是她麻痹自己的一种方式最后也不得不认清现实从她考研不被父母允许开始可能自己都麻痹不了自己了吧题主您女儿是不是也一直在麻痹自己不要问她多问问您自己多想想自己到底有没有厚此薄彼想一下您的女儿是不是也只能努力用成绩和体贴渴望换取您的爱再想想您自己的女儿您应该最了解她您真的了解她吗知道重男轻女为什么不能根除吗看看这位就懂了根治重男轻女根治巨额彩礼首先应该淘汰掉这一部分女性
熬夜冠军,很简单假如女儿有块钱弟弟有块钱父母眼中的公平我有块给女儿块儿子块两个人都有块孩子眼中的公平给我一块五给弟弟一块五这就是父母经常陷入的误区觉得过得好的应该吃点亏帮趁着过得不好的问题是你儿子成绩不好不是他自己的错吗自己成绩不好所以赚不到钱很公平为什么要女儿把钱给儿子女儿做错了什么要这样惩罚她就因为她太优秀你知道这种行为会导致什么吗两个人都不会再努力了对我爸妈是扶贫机构谁惨他们的钱就给谁我越努力越吃亏大家都躺下比烂就行了建议父母不要有这种思想
寻尘客,立场决定视角您觉得自己作为父母给儿子更多资源倾斜属于帮弱可你女儿站在女儿视角上看到的就是各方面不如自己的弟弟得到了更多的偏爱这还不叫重男轻女吗你说这是巧合可刀在你手里人是你捅的想不承担全部责任精神病证明和未成年身份总得有一个吧你强调自己的苦衷家庭资源就这么多父母的钱不应该自己做主么当然应该不过既然你享受到自己说了算的痛快自然也应该承担决策的后果而且讲真资源的核心属性之一是投资从转化率的角度看你这个事转化率高不了打算走艺术路线原文目测是高一结束才开始努力能去的学校不一定比专科学校强多少半吊子水平的艺术专业生就业前景并不咋地而高校冬令营这个事通常都是国内比较顶尖的高校才有必要举办假如能在其中发挥出色很可能直接签约到时候一个顶级就是掌中之物不香吗而且两者需要花费的金钱总额甚至可以说不是一个数量级的艺考就是一个无底洞没考上复读的话则是洞中洞算上艺术课培训文化课补习考试机票车票一年花销个七八万在我认识的艺考生当然他们水平都蛮高结局都是央美沈音这类院校里都是乞丐级配置追求不高可能花钱少一些保守估计不过分吧问题来了一个冬令营可能比较贵但又能有多少钱几千一万了不得了回报率难以估量的可以花女儿冬令营的舍不得这不是偏心是什么很多人对一碗水端平这句话有误解以至于他们端水时只有水是平的碗本身都不知道歪哪里去了你儿子就是你端水时被偏袒的那半边碗这种情况下你姑娘说会尽赡养义务但绝对不会高于弟弟的标准我觉得已经仁至义尽了哈
断愁,我倒是想知道他们姐弟两个关系怎样平时是怎么相处的我读你问题的时候有感觉到他们姐弟关系似乎不太好按理说龙凤胎姐弟年纪一样每天上一样的课回家一起学习感情应该不错有什么问题也能互帮互助成绩不会拉开那么大就算弟弟真的不擅长学习姐姐应该也很为他着急所以我怀疑你偏心也不是一天两天了这次只是个导火索姐弟早就因为你们的偏心没啥感情了
Swann,我老公有个姐姐从小到大他爸妈都非常注意公平对待两个人如果给其中一个买了比较贵的礼物比如我老公从小就喜欢玩游戏会要之类的各种游戏机如果家里觉得负担得起给他买那一定会给姐姐买一个同等价位别的礼物哪怕姐姐并没有提出东西太贵买不起两份同价位的就不买如果是两个人都可能用到的物品的话那就提前说好是姐弟俩共有的这个习惯一直保持到了现在过节过生日买礼物给其中一个买了大件那给另外一个就多买几个小件保持价格差不多我们买房子的时候找他爸妈帮忙付了一些首付姐姐并不知道但是后来姐姐买房子其实并不需要额外帮助他爸妈也主动给了姐姐一笔钱姐姐住得离家近平时在家的时间比较多每次我老公回去他妈都会给他一个三十多的大男人补一笔零花钱说你姐在家蹭吃蹭喝你没吃到那就自己去买点吃的吧数额并不大但心意在那里他们家条件也很普通比那个年代中国的家庭是好出不少但绝对不算有钱小时候他们姐弟俩上兴趣班一开始他上的网球在欧洲这边属于贵族运动费用也很高家里没想到他会学得很好并且很喜欢可是负担不起长期学习费用所以哪怕他很有天分最后也让他转去费用便宜很多的乒乓球了并没有说全家节省去培养他而没法给姐姐同等待遇偶尔提起他会开玩笑说要是家里当年有点钱让他继续学网球说不定早就去法网了但内心其实一点抱怨都没有题主的女儿抱怨其实不是没有原因的一儿一女都在高中女儿学习很好将来大学该是没问题但儿子让我很是上火成绩有些差常规升学估计本科该是上不去打算走艺术路线报了培训班费用比较高最近女儿在闹情绪说是我们偏心儿子为了不成器的弟弟宁可花大价钱补习却没有支持她参加费用比较高的冬令营等活动并和我们冷战儿子成绩不好给他找其它出路是没有问题的但如果家里本身条件有限却把所有资源都放在儿子身上而不给女儿给予类似支持就是不公平的做法作为父母不可能做到一碗水完全端平做到绝对公平但至少应该去考虑每个孩子的感受不论性别女儿不需要上培训班但有想去参加的冬令营结果因为费用比较高就没有得到父母支持站在女儿的角度想自己成绩好不仅没有得到奖励反而让自己得到更少的支持这个支持在她这个年纪看来可能就是和父母的爱划上等号的她怎么会觉得好受家里情况确实不允许让姐姐去冬令营又非要送弟弟去艺考那也可以试着提前和女儿沟通好事先咨询她的看法你可以告诉女儿家里现在没有那么多钱这个阶段要先供弟弟上培训班考大学但是等弟弟考上大学了会想办法弥补给她或者先满足一个她的别的什么愿望希望她可以同意也问问她心里有没有别的想法这样比起自己做好了决定才通知她我相信更能得到女儿的理解另外我觉得女儿的情绪很可能不是这一件事引起的身为父母是不是也应该反思一下自己平日的言行和想法呢比如题主提到父母的钱不应该自己做主么是不是平时也不经意间说出来过比如在拒绝女儿去冬令营的时候那女儿说自己长大后会尽赡养义务但不会高于弟弟标准并且也不会要彩礼做扶地魔我觉得也没说错啊这本质上就是父母的观点成年人的钱自己做主这个观点本身也没有错作为一个成年人我的钱我用多少钱在孩子父母兄弟姐妹身上都是我自己决定的但大家因为爱孩子父母兄弟姐妹愿意给他们花钱就不会去用金钱衡量亲情更不应该在拒绝的时候以此为理由不是说题主就是重男轻女但可能平时生活中的确有的方面忽略了一个孩子的感受一个孩子很优秀需要你操心的地方少但并不意味着不需要父母同等的关爱更新有些评论说我公婆这样处处注意公平的做法没有人情味太极端我稍微说明下吧首先我老公说要是一直学网球就可以去法网就真的只是玩笑话别当真作为业余爱好他网球乒乓球都打得不错我第一次知道这事儿就是和他打乒乓球一个老外居然比我一个中国人厉害这么多我是很菜但看得出他是学过的他说起这事的点是自嘲那会家里没什么钱而不是父母的做法他完全理解父母他和姐姐都没有过很奢侈的超越家庭能负担的待遇但两个人都衣食无忧在充满关爱的环境里长大了他和姐姐关系特别亲近整个家庭也特别和谐常常让我很羡慕但如果当初全家节衣缩食去长期培养他打网球成不成功先不说姐姐心里怎么想现在他们姐弟关系甚至整个家庭关系又会是怎样我一直能感受到在他父母的养育方法里最重要的并不是孩子的成就而是家庭亲情幸福感当然你可以不赞同但这能解释他们当初的选择其次我也说了一碗水不可能完全端平做到绝对公平我公公婆婆他们也没有说给了一个块就绝对要给另一个块但起码得给个或者而不是给个或者吧最后如果公平是没有人情味那被不公平对待孩子心里的人情味呢为人父母请站在每个孩子的立场想想
十八子,您不承认重男轻女那么大家退一步假设家里是两个男孩一个儿子考大学没问题另一个儿子连本科都考不上然后您倾斜了财力去支持学渣儿子但不肯给资源让学霸儿子参加冬令营学霸儿子有意见说以后养老和学渣儿子出一样的力不肯多出您就伤心了啊您还觉得您没错我举个例子张三老伴去世了他一个人把俩儿子拉扯大大儿子忠厚老实小儿子嗜赌成性他给两个儿子各买了一套房子让他们都结了婚张三的钱也所剩无几只剩下自己栖身的最后一套房子了有一天小儿子赌博把房子也输给了别人办了过户买主限期三天搬家儿媳妇说连住的地方都没了如果不找公公再要一套房子就离婚小儿子逼着张三把最后的房子给自己张三无奈就给了结果自己没房子住了就想去大儿子家住为啥不去小儿子那里住呢因为小儿子媳妇整天没个好脸色指桑骂槐的张三不想和小儿子一起住大儿子和媳妇都是高学历素质高以前一直对老人挺好张三就想在大儿子家住大儿子就有意见了你就算把房子卖了给弟弟一半给我一半你来住我这里也说的过去可你把自己的房子全给了弟弟然后想来我这里住行倒是行弟弟那里你住满一个月我这里你就能住一个月弟弟那里你住满半年我这里你就能住半年我比弟弟一天都不能多张三很伤心觉得一向对自己挺好的大儿子咋就这样了呢于是他上网发了个提问我真的很伤心一向优秀体贴的大儿子突然变的这么冷漠作为父母想让两个孩子都过得好一些难道错了么家庭资源就这么多父母的钱不应该自己做主么只因为照顾了弟弟一些就错了么大儿子的未来会很美好可如果不帮小儿子就让他离婚单身一辈子么题主您看例子里张三发的这个提问和您的提问有什么不同吗您还觉得张三很有理吗您也许会说我家的儿子不像张三的小儿子那样不好可是这只是程度上的不同从性质上是一样的都是家庭把资源向不优秀的子女倾斜我举张三的例子只是在程度上夸张了一下让您更容易去理解我想表达的意思
匿名用户,偏心就承认明明偏心却不承认是几个回事
