author,content
草帽小子路飞,叉烧教练晚了这几天在入围赛把钱和粉丝挣足了咱们错失四号种子错失入围赛了我倒是觉得小组赛不错叉烧粉丝和赞助都跑到那边了没油水可榨了老子从来没想刮粉丝和赞助的钱叉烧不刮粉丝和赞助的钱你刮谁的钱谁赌钱挣谁的叉烧打过世界赛么没有叉烧来来我告诉你打世界赛得跌宕起伏不能一蹶不振被横扫出门也不能强势碾压索然无味得跌宕起伏然后一雪前耻这样才能吸引赞助赞助商们交了钱才能让粉丝跟着交钱得到钱后赞助商的钱全部上交粉丝的钱三七分成怎么才七成啊叉烧七成那是人家的拿不拿得到三成还得看赞助商的脸色看他们的脸色我辛辛苦苦的打到世界赛就是为了看赞助商的脸色叉烧对我好不容易亏了几套房打败来了世界赛并且进了小组赛叉烧对我还得拉赞助商叉烧对我还得吸引粉丝叉烧对我不成了跪着要饭的了吗叉烧那你要这么说打进世界赛还真就是跪着要饭的就这多少战队想进世界赛拉赞助还没这门子呢我问问你我为什么基本不去拍广告和粉丝互动叉烧不知道我就是腿脚不利索跪不下去叉烧原来你是想站着挣钱那还是会直播吧这我就不明白了我已经打进世界赛了怎么还不如个主播呀叉烧粉丝眼里你是世界赛选手可在赞助商眼里你就是跪着要饭的挣钱嘛生意不寒颤寒颤很寒颤叉烧那你是想站着还是想挣钱呢我是想站着还把钱挣了叉烧挣不成挣不成叉烧挣不成掏出赌狗软件买自己输能不能挣钱叉烧能挣会挨打确保出线能不能避免挨打叉烧能但是没钱和一样赔率反着买先买高赔率压自己输两把然后等自己胜方赔率变高再买自己连胜几把顺利出线这样能不能站着把钱挣了叉烧敢问大哥何方神圣鄙人首富
清人风,谢邀首先恭喜成功突围从观众的上帝视角来看的表现简直是灾难级别的但到了像是换了一支队伍两个三比零轻松晋级队伍嘛老慢热了但仅从上帝视角这样去看还是太抽象了接下来这篇回答我会着重分析两个点后半段为什么发挥良好体现数据上是如何的这个状态进入死亡之组够不够用让我们开始吧一整个入围赛的数据注排名是全位置排名我们一个个位置来说兮夜的参团率输出数据均有所下降但这并不是坏事反而意味着不需要依靠兮夜一个人苦苦去支撑其他人也能够站出来带动节奏的输出率有所提升相较于在团战容易暴毙的状况在中不仅不需要小花生频繁来下路甚至能够自己单人抗压让去游走非常团队的打法狼行的数据略有提高一方面是小花生的承受伤害终于下来了一点另一方面是狼行确实更多作为的前排承伤占比在所有上单中位列第一和小花生两个视野大闸让的排眼仅次于但相较于时的有效视野更多是做在了小龙坑处这也直接导致的小龙数量提高不少小花生的参团率也提高了不少加上非常夸张一血率中多个一血都是由小花生帮助拿下足以证明他在前期的节奏上好了不少当然个人觉得最大的进步还是在于中期小龙的把控上场均小龙条是什么概念呢拿我们夏季赛的数据来说第一名的就是场均条当然这样用来做对比没有意义因为入围赛不可能比这种顶尖赛区竞争激烈所以我需要引入另外一个数据条小龙没错在双杀日本队之前场均小龙就是条仅的小龙控制率是什么概念引用站圆某人吐槽时的语录春季赛的都的比这个要高现在知道能把小龙这个数据给刷起来有多夸张了吧入围赛的小龙坑是这样占位的唯有一次率先占好龙坑的画面是这样的所以这种你的表现让偏向写赛评的我都直接破防了你在你呢不过知错难改善莫大焉的小龙控制率不仅上升了甚至还出现了这种救世主的画面兮夜失误被秒杀小花生闪现抢下对方龙魂小花生确实在时发挥非常非常不好已经丧失了一个职业打野的基本嗅觉好在及时出院虽然也有不少失误但也在两个扮演着全队不可或缺的重要节奏发动机我们的观众也都是宽容的不是怕你输而是怕你没发挥出自身的实力输得那么难看输给别人不可怕可怕的是输给自己小花生也很诚恳赛后在粉丝群中也有道歉我也没什么印象他闹出过什么赛场下的丑闻反而是粉丝的行为比较离谱只要他不像宁王一样明明自己犯罪还不努力嘴硬还爱作死哪怕他曾经打出过那么恶心的战绩只要后续发挥正常了的粉丝都能原谅他扯远了除开账面上的数据我自己还统计了两项深度数据由于是自己统计可能存在误差但也能大致反馈两个关键点了小花生的前后对比前五场比赛小花生不管是在赛场表现还是数据表现都是灾难级的唯二领先的两把都是打日本队我们再细化数据放到前十五分钟小花生的补刀状况要知道的前十五分钟的经济领先率是百分百可见小花生的野区都烂成什么样了而到了的数据我就不放了简单概括就是全方面提升都是正数兮夜的卡牌这是另外一个我非常关注的点我们都知道兮夜是重要的发动机那么体现在数据上呢兮夜的卡牌率百分百没错百分百只要对面不或者不抢兮夜一定会拿卡牌兮夜的大招成功率场均分带推塔座对上述最后两项数据进行补充说明大招成功率只计算前期小规模团战抓到人的成功率打正面团战的成功率我并没有纳入计算同样分带推塔的数量我也纯计算只有兮夜一人分带掉塔的数量有不少兮夜和其他人一块推掉的塔我没有纳入计算所以我的数据在弱化了兮夜作用的情况下依旧展现出极高的表现可见兮夜的卡牌有多恐怖简单说结论兮夜的大招基本上是飞一次死一次即便不死打残对面状态吃掉大量镀层的状况也经常出现更别说分推带塔有不少塔的血量是兮夜磨掉的我还没有计算兮夜对线压制时的数据状况所以兮夜的卡牌可以说是兼顾了对线又是节奏发动机中后期拉扯满分的存在至少在入围赛平风局或者顺风局是教科书级别的希望在小组赛继续保持吧让我再问一次兮夜的卡牌你们还敢不敢放二死亡之组这个状态进入到小组赛到底够不够用平心而论不够一开始我给的期望是能在死亡之组中斩获两胜但凭借现在的状态恐怕两胜也有点难度我们先来回忆一下在入围赛主要凭借的武器是什么看看赛前和的数据对比分钟经济领先率现在是左右一血率又是可见能获胜凭借的是两点超强的对线能力前期超强的滚雪球能力在中又把自己的短板给补上了也就是中期运营换资源控小龙的能力所以两个三比零但中期运营这项能力不管是还是都不弱顶多就是旗鼓相当吧所以前中期的优势就会成为影响胜利天平的砝码但是在小组赛还能拿到的分钟领先率吗我们都知道不可能死亡之组的个人对线能力都很强不可能像昨天狼行两把打爆大洋洲第一上单兮夜也不可能连续三把教育对方总不能指望兮夜面对比尔森还能有多大的优势吧除此之外虽然通过两个能够比其他战队更快适应版本但比赛打多了是有双刃剑的目前个人觉得最需要注意的就是一个点过于依赖上中野我就问大家两个问题就清晰了小花生去过几次下路又去过几次上路发现了吗两个基本上都是围绕上半区展开进攻喜欢放养通过频繁的游走施加压力因此和都对此作出了针对比如用瑟提对线压制你的女坦用复仇之矛或德莱文打对线如果不是小花生及时出院少了的联动两个也不会那么顺利另外一点小花生喜欢在三级出击的行为也会被研究过分固定的刷野路线以及打法极容易让小花生野区被针对加上非常依赖兮夜的节奏我估计后面卡牌是放不出来了还有什么辛德拉也会被针对的所以总结两句话吧不能只有这一套战术或许在入围赛还吃得开因为对手硬实力就是不够但如果一直围绕上半区对方也是世界顶级战队会有更多战术来应对的想要走得更远小花生还需要再提高一个档位大家都问是怎么赢的我们都知道宁王是怎么被小花生打爆的
太史令小黄鸡,你们真的看不懂老干爹的用心良苦嘛把都能毫无悬念碾压的入围赛打的跌宕起伏激动人心是为了收视率啊国外的观众在看了前两天的比赛后已经对老干爹的比赛充满期待入围赛收视率直接拉满百万在线成为现实为赛区其他众人敲响警钟在老干爹两连败后整体开始了疯狂加练连续了个小时局比赛这就叫做唇亡齿寒防微杜渐以一己之力提升了整个赛区的备战状态通过自己的努力实现了治理赌狗我已经在各大论坛看到了赌狗的哀嚎做不到的删除菠菜广告我帮你药到病除你以为我翻不了车只是你以为你以为我出不了线的也只是你以为但我知道那些想要通过非法途径口袋饱饱的人这次口袋空空了帮助观众锻炼身体和心理承受能力用心良苦这一段时间大家看的人均血压拉满我看到过的最破防的一句话是比老干爹菜的队伍还有支看完这句话我真的一拳干碎显示屏打的心都有了这种反复横跳的感觉真的不亚于跑公里总之我感觉我可能很久都不会再破防了帮助外卡战队涨士气通过自己的实际表现让等战队也有了敢于和第一赛区扳手腕的勇气这也顺应了拳头公司的全球发展化战略属于史诗级的天衣无缝的配合我愿称之为最强尽可能多的进行比赛以战养兵老干爹的这次入围赛所进行的场次应该是组战队中最多的先是常规的四场打成然后与加赛一场加上两个相当于一共打了局相比于打的最少的啦多打了场这可都是弥补了当年的遗憾而且一口气可是赢了两个我们是冠军入围赛总之还是要说点正经的老干爹这支战队是出了名的玩蛇劫富济贫这就证明这支战队的上下限差距很大这次难得进入世界赛希望能打出风采吧不要像之前那样后人哀之而不鉴之亦使后人而复哀后人也好的兄弟们我是新晋游戏策划加站主太史令小黄鸡大家记得点个关注呀爱你们
朝颜,如果将队名遮住换做是否会很符合大家心中的印象上单可单杀对手可团战发挥但也会犯罪中单中规中矩没有很亮眼相较于全队失误算少的难得打世界赛发挥慢热情有可原辅助要指挥队伍心力分散有时候操作跟不上打野上下限差别极高顺风谁也打不过逆风谁也打不过嗯合理不少吧这一段是以的形象为主来说的不是真的形容大家别误会之所以会引起如此之大的争议因为我们认为它不会打成这样全是院长全参加过世界赛的老选手在世界赛的表现上相较于其他队伍应该是更稳定才行可是他们打的像季后赛的有也有被这不是的风格和应有的表现所以我们才会忍不住发声虽然两个振奋人心但是和季后赛一样的缺点也在那里摆着我就这一套体系拿了基本就有发挥上单狼行抗压打功能性小花生野核起节奏支援或配合队伍发育后期当大兮夜承担中期基本上是这样当其中一环出现失误的进攻和运营节奏就会受阻所以对于小组赛的来说加强配合保证基本的发挥是首要能突破队史更好狼行和兮夜成为最稳定的点也是没想到加油吧第一段是借来比喻的不是真的带入的辅助要指挥吗
旧人随风飘散,现在看起来还是符合的特性的当然前面太犯病了这个队正常来说你对比他和苏宁就能发现很大问题首先就是小花生小花生现在三手男枪豹女千珏拿不到胜率低的吓人对上这些拿不出来和玩的不咋样的很猛对上这样的死翘翘更不要说他前面酒鬼花生一样的状态可能是太嫉妒了所以小组赛的路他的问题依旧很大然后就是和在的体系里这两个人的对线必须高质量因为在小花生状态还行的时候他们要配合游走入侵支撑他在状态不好的时候要带节奏要稳阵脚一旦对方太猛太稳就很容易出大问题这几场都把对面压在塔下但是小组赛能不能这么舒服要画一个大问号最后是下路组合是活力组成的一大部分他需要女坦这样的英雄配合小花生和主动开团巴德这种控制不稳定又不肉的对他而言容错率太低夸马应该是稳定的输出位但是状态也不在最好有时候还很迷点名所以前面打成那样一方面是自己体系单一受限制另一方面就是自己状态太差就算你体系单一也不至于输这么惨吧后面调回来打慢慢的花生酒醒了但是这也就意味着还是没能找到走出去的方法任重道远
喜欢拍Vlog的博主,可以说是置之屎地而后生经过喷子的努力怒喷内贼花生花生改正后发挥作用两个三比零轻取胜利感谢喷子感谢大家骂醒请继续喷子多多骂他多喷他让最后拿到冠军
请求注销,老子第二把头铁继续压老干爹输然后我赔了只能说老干爹真的在操盘我亏了两笔钱现在心情不是很美丽别回复我要脸的
润齐Range,越南首富看着韩国首富满眼都是妒忌这几天的热搜也许比冠军的还多的粉丝终于弄懂了入围赛的资格今天之前嘲讽的人包括之前的我都要做好被嘲讽的准备
Rainbow,你觉得我天崩开局很捞对不起接下来我将一次不死并且直接超神热度有了关注度有了房子到手了成功晋级了国庆献礼了这波在大气层
papajojo,把一场入围赛抬到了总决赛的高度
