author,content
嘉名,一特斯拉到底差不差在某些方面确实差目前被吐槽得最多的主要是隔音差高速开起来不像多万的车装配差门板藏的水可以养鱼外露的铰链不修边幅内饰差说好听一点叫极简设计但是在强的方面是真的强从年推出开始特斯拉就在续航里程和加速性能方面远远领先行业水平虽然最近一两年在续航上已经被部分国产品牌追上甚至反超但是在自动驾驶辅助能力方面行业内暂时还未有能超越者同时整车升级加速度和刹车的能力暂时也没有对手特斯拉是如此鲜明的一个品牌差的地方让人捶胸顿足好的地方让人拍手叫绝二电动车市场是怎样一个市场遥想去年特斯拉国产之前万以上价格的电动车型卖得最多的可能就是蔚来和了但是国产一经推出立刻月销破万这些消费者是凭空出现的吗显然不这个只能说明大量的电动车消费者以前都找不到自己满意的电动车揣着万现金冥思苦想根本不知道买什么车市场上不是没有车只是这些万左右的电动车不符合消费者的需求中国的电动车市场现在很显然还是处在一个吃政策饭的时期万以上的电动车主要还是卖个限行限购的一线城市消费者这些消费者怀揣着一个新能源牌照眼里只能考虑电动车当可供他们选择的产品太少时就只能选择等待直到特斯拉的国产车型出现三特斯拉品牌在电动车领域的绝对统治力其他电动车的输一部分是输在产品上一部分是输在品牌上但总的来说问题核心是品牌力不足特斯拉作为这个时代电动车的奠基者进入市场早在续航动力自动驾驶和整车方面的技术能力雄厚同时在全球范围内已经售出万台电动车成为了电动时代绝对的领跑者不仅国产品牌连众多百年历史的传统豪华品牌在这个领域暂时也只能眼巴巴看着特斯拉赚钱架构源自燃油平台效率不佳同时传统豪强例如和保时捷在电动车领域的发力太晚奔驰奥迪已经退出的和只是燃油平台改造的电动车型无法做到效率最优宝马更是到现在还未推出同时这三款车定价还远远高于同级别的燃油车属于典型的没找准位置保时捷基于平台打造的产品力足够强同时入门车型万价格也相对合理因此有着不错的表现但是吃不到万价格段于是乎由于传统车企的不争气新兴车企的品牌力导致了万价格段出现了真空成了唯一强者于是乎月月破万一举将一众国产和合资品牌的电动车甩到看不到边形成了题主所说的销量高的现象四特斯拉一家独大还能持续多久根据前面所说由于特斯拉的产品并非完美因此整体上来说并不会一直持续的支配这个市场传统的厂商正在努力缩小这种差距例如转型最为激进的大众集团基于平台将推出大量价格亲民效率高的车型比高尔夫长轴距却长马斯克刚刚试驾过的就是这样一款产品因为基于纯电平台打造因此在后驱的设计下后排乘坐空间还堪比帕萨特除此之外的过度产品正在降价推出了入门车型指导价万优惠后在万左右带来了单月的销量相信随着价格的进一步走低不少消费者将面临真香时刻奥迪也将国产作为一款国产车价格将定在哪里我们也可以拭目以待当特斯拉铁定了推出低价车的时候就意味着他再也回不去高价区间了因此可以预见将来的电动车市场万以内特斯拉将依然具备足够竞争力万往上到百万级别依旧会是保时捷玛莎拉蒂等超级品牌的市场
daijun211,一引言本回答尝试挖掘特斯拉牛逼的本质乎友轻拍关于特斯拉的话题似乎经久不衰销量那么好肯定是因为车辆有核心竞争力有的人认为特斯拉的核心竞争力是自动驾驶也有人认为特斯拉的核心竞争力是三电系统也有人认为是第一性原理也有人认为特斯拉的核心竞争力是它的品牌力也有人认为特斯拉的核心竞争力是马斯克本人我这里今天就来聊一聊我心目中的特斯拉的核心竞争力究竟是什么当看完我这篇回答之后相信大家可以理解为什么特斯拉这么牛销量会这么好二抛转我是一名工程师自然会更关注特斯拉在技术领域的信息通过前一段时间的对标工作我发现了一些有意思的案例首先举一个案例在年之间特斯拉想要开发出一种比当时的加速动力更猛的驾驶模式虽然当时特斯拉的动力性已经远远领先于全球其他的电动车产品那么基于这样的一个目标特斯拉的工程师们如何去做努力的呢首先做理论分析和论证要更猛的驾驶模式那么就需要有更强劲的动力系统电机的功率可以瞬间提升电池的放电功率也需要提升轮胎的研究论证可以然后理论上可以实现之后就开始进行仿真实验结果发现存在一个巨大的问题电池电机轮胎等一切可以实现的地方都没有问题只有一个地方出现了问题哪里保险丝原来瞬间输出的巨大电流会直接击穿电池包内的高压保险丝当时主流的使用的就是下面两款保险丝左边的是所采用的巴斯曼的型的保险右边的是上面所采用的巴斯曼型的保险大家可以看到上面的保险丝的一些参数不多介绍大概意思就是市场上目前可以找到的所有保险丝都无法满足特斯拉的需求所以找寻一种既能在正常运行中承受大规模电流通过又能在毫秒内电流异常激增时保护汽车的保险丝成为了当务之急怎么办怎么办怎么办重要的问题问三遍为什么问三遍因为我要开始对比了假如各位是某主机厂的工程师遇到了这个情况会怎么做我相信通常会选择以下处理方法对标市场其他车辆调整目标取消或降低超级加速模式开发等待行业发展市面上出现合适的产品后在开发洽谈供应商进行开发再供货假如是特斯拉的工程师遇到了这个情况会怎么做不就是一个保险丝吗我们自己研究搞又不是不知道物理原理然后特斯拉就发现诶好像这个保险丝的研发难度也并不高嘛于是年特斯拉在和的版本车辆上推出了狂暴模式百公里加速刺激所以有多少人知道其实版本的特斯拉的高压保险丝是和其他版本不一样的是特斯拉自研的而非直接采购供应商的于是就像下面这样我是分割线三引玉好了案例举完了有人想说你不就是想说特斯拉的自研能力很强吗一个保险丝能说明什么没错特斯拉的自研能力确实很强这仅仅是一个案例但是我借此案例想要介绍的是特斯拉在自研方面的能力模型工程科研的概念这里其实马斯克虚晃了一枪称之为第一性原理那么稍微解释一下什么是工程科研的概念工程科研主要是发现应用科学原理能够解决的实际问题应用科学原理解决问题实现应用的工程化和商业化这几层意思每一层含义是不同的但是都可以算作工程科研的一部分和基础研究以发现第一原理为目标不同一切的工程研究最终的目标只有一个发明可行可靠工程化的应用技术在绝大多数情况下除去军工国家重大民生工程等发明商业可行的应用技术这部分内容其实引用自知乎其他大佬的回答我认为特斯非常适用所以拾人牙慧稍加处理展示给大家还是看刚才的案例我们来区分这样的几个步骤第一步概念开发阶段咱们先有一个目标或者提出一个想法要研究一直更强劲的动力模式我们就姑且直接称之为狂暴模式吧从科学的角度去论证是否可以实现回答是可以实现第二步试验研究阶段那么咱么来试一试找一找是不是有可行的东西来支持我们的可以实现的结果市面上的东西都不行那咱们自己做进实验室干很快新型的保险研究出来了哇好棒可以承受那么大的电流第三步工程放大阶段嘿巴斯曼兄弟我们搞出了新型的保险丝你们要不要一起生产好啊好啊于是产能提升供应商真正的沦为代工厂第四步商业示范工程示范阶段先上一批车看看效果如何嗯貌似狂暴模式可行啊接下来怎么做上量啊搞同时马斯克微博开始活跃我们即将推出比运动模式更牛逼的狂暴模式想体验刺激吗嘿嘿嘿第五步商业推广增加车型的销售预热发布新款和通过升级或新车直接自带狂暴模式宣传新车的动力性大卖欢呼可能看着有点复杂那么我总结了一下请看下图所以大家仔细体会一下是不是有一点被老马的第一性原理带跑偏了工程科研的概念其实才是特斯拉在研发阶段立足的根本也许一个保险丝的案例说明不了什么那么我们再看一个案例四升级我们来看长周期的一个案例第一步我们继续回到年作为电动汽车的引领者特斯拉关注电动车的痛点最大的是什么续航那么如何提高电动车的续航关键是什么电池那么市场有没有电池有够不够用明显不够用怎么办先买着用着我们自己也要搞那么怎么搞提升电池性能电池哪方面的特性提上去了才是关键容量和寿命所以怎么做一边买电池一边自己做怎么做合作自研第二步于是年月特斯拉与所领导的人研究团队签订了为期年的独家合同进行电池阴极材料方面的研究的团队不辱使命分别在年和年实打实的掏出了一些科研成果如下年团队提出了一种新的化学电池解决方案有助于延长电池寿命将目前的电池寿命翻一番年月实验室发表论文能够为一辆电动汽车提供累计超过万英里的动力第三步特斯拉同时进行了一系列的商业收购活动这一步非常重要我们大家都知道实验室的结果要转化为真实的市场产品其实是需要大量的时间的中间还有很多步骤要做但是如果有一家成熟的企业有相关的经验和实力的企业作为依靠那么把实验室的成果转化为产品这个周期就会大大缩短看看特斯拉都收购了谁特斯拉于年月收购主打电池超级电容干电极技术年月特斯拉又收购海霸是一家电池装备生产企业第四步好了到此为止是不是马斯克开始该发微博了来买我们家电池啊果然马斯克在月日一条推特上写道具有高循环寿命批量生产不只是实验室生产并不遥远可能需要到年换言之特斯拉到年内或批量生产使用寿命更长的电池真是熟悉的套路第五步当然了马斯克这已经是明显在想要商业化自家的电池了因为早期的时候马斯克说过会在年开始量产特斯拉自研的电池先画一个年后的大大大饼子好卖自己现阶段的电池奈斯这样一个为期超过年的电池自研的工程科研项目即将完美收官有觉得没看明白的看一眼这个这下大家看明白了没有无论是几个月短周期的自研项目还是长周期的自研项目特斯拉其实都在遵守着工程科研的概念去做这件事而马斯克的微博营销也好第一性原理也好自研的标签也好都仅仅是工程科研的概念一环而已我是分割线再看看其他的案例马斯克发微博展示驱动系统的设计和验证超过万英里万公里请注意万公里在年的自动驾驶投资者日活动上特斯拉阐述了其计划的大体思路即以自动驾驶出租车服务的形式运营自动驾驶特斯拉车队当然在当时看来这似乎只是一种幻想因为按照的标准定义还没有一家汽车制造商接近完全的级自主化尽管如此实用性技术物流和良好的意识等问题都不是埃隆马斯克所担心的因为他在上证实这项服务将在年实现功能上准备就绪还记得马斯克说过私家车的车辆使用率很低大部分时间都空着吗所以大家看出什么没有是的万英里自动驾驶车队大胆测试这是特斯拉的下一个巨大的工程科研的目标还有其他的一些技术积累自动驾驶技术新型冲压模具技术新型高压线束压线技术碳化硅方案技术甚至他的隧道想法太空技术本质上在背后稍微挖掘一下都有工程科研概念的影子五小结林林总总说了那么多举了这么多案例其实就是想说特斯拉的核心竞争力就是我前面反复提及的工程科研的概念并且把这些东西运用纯熟正是因为这样特斯拉掌握了大量的从简单到复杂从短周期到长周期的技术积累成为了特斯拉最大的核心竞争力所以这才是我认为的特斯拉销量好的原因甚至在一些领域敢于直接和现有的一些强势供应商去分一杯羹例如博世德尔福我们在特斯拉的一些控制器的信号中发现有一些底盘控制的信号说明特斯拉正在涉足曾经巨头们霸占的领域试图也拿下这样的技术也许还需要时间吧那么这样的一个理论模型有什么弊端吗当然有最大的弊端就是烧钱特别烧钱你们试试让一家企业连续亏损十几年试试资金只出不进的情况特斯拉几次濒临破产马斯克都力挽狂澜一次次的续命终于在年的量产后开始正式走向盈利某个乎友说的好你们都感叹特斯拉卖得好那是因为你们只见到贼吃肉没见到贼挨打特斯拉连续十几年亏损积累下来的宝贵财富从年就算是年吧开始收获了所以比亚迪北汽这些企业吃足了国家补贴直接走到了第五步中间有断层所以可以看到的是尤其是北汽新能源销量在年大幅下滑小鹏蔚来理想这些企业也不要着急踏踏实实做好技术的积累千万别死掉终有一天你们也会像特斯拉一样腾飞尤其是他们几家刚上市要记住资本是推手技术是基础人才是关键以后有合适的回答和机会再分享特斯拉关于人才方面的信息后语俗话说马无夜草不肥人无横财不富谁不想挣快钱谁不想发大财可是想在汽车这条路上发大财真的容不得一步走错而马斯克的工程科研的概念理论模型真的是我见过最好的适合于一家汽车企业的先积累后发展再盈利的模型引用材料或其他相关链接工程科研的概念究竟是什么是科研成果的工程化吗感谢工程科研的概念支持如何看待现在年轻人对马斯克的崇拜特斯拉电动车到底什么水平老戴的特斯拉对标系列分享特斯拉的产品技术相关探究续
朱玉龙,这里概括一下特斯拉的基本盘车卖哪里去了收集美国这边的新能源汽车数据还是挺不容易的随着特斯拉在上海开了分基地未来在德国开分基地并且在美国德州开一个电动皮卡工厂这个竞争格局路径是需要我们进行复盘的特别是以加州为中心扩展到美国和加拿大再一步步跳以至于今天在金融市场上的波动创造了一个市值神话研究加州和美国的需求进而思考在中国下一步扩产之后的打法对于我们下一步自主品牌新能源汽车寻找生存空间尤为关键特斯拉的加州销量我们第一步从加州的注册量开始分析这个数据很能反应问题是特斯拉改变局面的产品从开始交付的年开始整个量就开启了快车道由于加州的新能源政策和独立的补贴使得美金的联邦退税对于的销售有一种挤压得感觉当这个优惠结束以后整体的需求由于更多的消费者关注得以固化和稳定特别是在年的注册量从的万台暴跌至万台月的集中交付使得今年加州第一季度达到了历史最高的万台而加州的政策使得的注册量减少到左右这个也是没办法的事情备注根据数据统计的注册量为台的注册量为台的注册量为台下一步重点爬升是图特斯拉在加州的近年注册量实际上特斯拉的几台车和加州的销量占了很大的一部分大概在左右相比对的的销量占比为图特斯拉加州销量在全美销量的占比短期内特斯拉的电动汽车打法就是不断提高规模在保持自己的基本盘下不断提高产品性价比吸引更多的客户如下图所示这种搞法是的特斯拉在加州平均销量超越了奥迪和和奔驰走在统一水平线图特斯拉在加州和几个豪华车品牌的销量对比其中特别要注意的是随着的到来年开始的需求基本归零错位竞争的倒是还能留一块地也同事吃掉了一部分的需求图加州的几个主要电动汽车的注册量整个美国的数据从整个美国的量来看最大的估计错误就是美国的量有万台为万台除加州以外的量也在开拓之中如下图所示总体的均值如前所说在左右跌倒了以下图特斯拉美国的月度销量估计值和加州季度占比从全美国的数据来看特斯拉现在超过了凯迪拉克和奥迪相当谋求按在往和的存量市场进攻图美国市场主要的豪车比例关系而特斯拉逐渐在全球开分基地就是复制这种通过城市扩展的模式我们能看到的就是中国比例的逐步增加图三大主要市场的关系随着特斯拉产能的逐步筹备在建设加速的情况下围绕上海基地的建设也可能出乎我们的意料的速度进行而在各个市场下其实特斯拉的直接竞争对手就是新造车企业和传统豪车市场这套打法其实也是围绕加州和围绕限购城市只不过限购城市可能比例要更高我觉得接下来本质问题还是核心城市争夺战做电动汽车持续烧钱是避免不了的一方面在销售服务端传统的短板一方面是产品竞争力这块对我们的持续压制会持续相当长的时间表前五月的前大销量城市上牌数字对比小结我觉得开辟电动汽车下乡其实解决不了和长期竞争的关系最终谁能和长期进行贴身肉搏幸存者可能不多但是幸存下来的电动汽车玩家就是只有直面竞争因为这个核心区还是在一线大城市
九乡河龙牙,因为特斯拉的车优缺点非常明显特斯拉是一类车其他车是一类车这里一定要记住一点不是说特斯拉好而是指特斯拉的特征让他与其他车完全不一样完全差异化竞争有些人说特斯拉不好是因为不能接受特斯拉这种风格的内饰更偏向于真皮仪表盘等有人说特斯拉不好是因为做工不够精细有的部位糙有人说特斯拉换了廉价供应链就会调价老车主被割韭菜等等因素但是问题来了如果有一类群体能接受那么就和完全不能接受的人形成了差异化竞争所以根本就是两批人特斯拉和传统豪华品牌车企电动车最大差异性如下明显优势自建大规模超充体系自研全部车载系统软硬件智能驾驶无店和指定保险明显劣势内饰精简做工粗糙价格波动频繁特斯拉和造车新势力品牌车企电动车最大差异性如下明显优势自建大规模超充体系自研全部车载系统软硬件豪华品牌档次智能驾驶系统明显劣势内饰精简做工粗糙价格波动频繁通过以上特斯拉与传统车企和新势力的优劣共同点来看选择特斯拉的人冲着是自建大规模超充体系大多数车企只想卖车不支持超级功率充电让用户自行使用第三方电桩目前最好的智能驾驶满足用户的尝鲜科技满足感等主管需求自研全部车载系统软硬件因此功能扩展会更自由自主更新频繁功能添加更完善不选择特斯拉的人冲着是内饰精简就一块大屏幕没有的奢华感豪华感做工粗糙不像这个价位的豪华车精致的样子近两年价格波动大等等党经常取得胜利所以特斯拉与传统汽车品牌造车新势力取得了完全差异化的竞争骂特斯拉的和夸特斯拉的完全是两批人这也是我在之前的回答中提到新的电动车企应该努力和燃油车竞争学习特斯拉转化的用户的成功经验
不确定,泻药坐标成都提车两周国产毛豆标续买车过程很临时答主自己本来开道奇酷威年买的车老婆开两箱从来没有关注过电动车唯一的接触是偶尔限行的时候坐曹操最近老婆工作单位要搬到新津老丈人有驾照一直想有个车开就怂恿老婆再买个新车好淘汰给他老婆自己在网上选了半天觉得奇骏不错她一直羡慕我开本来打算首付几万按揭个奇骏了突然遇到了毛豆那天晚上是下班后和老婆在悠方吃饭一楼闲逛的时候看到了特斯拉展示区只有一辆蓝色毛豆闲得无聊就跟老婆走进去看看想打开门坐上去感受一下居然发现不知道怎么开门汗在销售指导下终于坐进去了感觉内饰给人的视觉冲击挺大的啥也没有方向盘也让人觉得整整小了一圈座椅也是非常一般简陋吧然后销售小哥就坐后排各种解说并提议试驾看来销售都对特斯拉的驾驶感受信心充足知道你试驾过基本就跑不了了试驾跑了一段最初感觉加速有点适应不了毕竟酷威是出了名的肉加速已经习惯了那种逐渐悠上去的加速感电动车的加速度说来就来让我觉得有点超出了掌控的失控感而且因为没有仪表盘要看车速什么的都要侧头去看中间大平板很有点不适应老婆坐后排倒是感叹于毛豆的全景天窗女人就是这么肤浅试驾完后销售给算了一下金融方案最低首付万就行然后我们就离开了本来我也没怎么放在心上权当是开着免费车玩了一小下但是第二天居然会时不时回想这种试驾的体验那种感觉有点像小时候有了个心爱的玩具老是在课堂上忍不住去想这个玩具是怎么玩的是如何好玩的作为一个几岁的人来说不得不承认这种感觉久违到令人不舍于是决定就买这个玩具了老婆在这种事情上都听我的虽然她赚得比我多但是她始终致力于培养我的大男子主义理由是这样就不会再有别的异性可以容忍接纳我好像莫名的很有道理简单商量了一下定了大概的首付比例后就去悠方店把两万定金付了选配置的过程也很迅速因为是家里第二台车所以对续航没有什么要求答主的酷威开了年里程数才公里生活半径很小单位离家一公里平时不喜欢自驾游之类唯一嗜好每周有两次健身健身工作室就在单位后门米处楼下就是个特斯拉超充站外观颜色方面首先不想要白色虽然第一眼就觉得白色最好看但是想象一下白色扯安上绿号牌简直曹操既视感红色也不适合大男人开至于灰色销售在旁边说了一句他的车就选的灰色本能反应那就来个黑色吧还不用加钱内饰的白色倒是挺漂亮但想想女儿在车里的张牙舞爪还是算了洗内饰挺贵的于是定了完全不用加一分钱的黑色车家用充电桩暂时也没要毕竟超充对我来说很方便犹豫了一下销售直接说暂时还是算了吧意思是现在还不成熟没必要现在花钱一步到位于是也不用犹豫了当时告诉我估计要等半个月到一个月时间才能提车也没啥意见反正有车用着没想到的是隔了三天就通知我已经可以提车了第一反应是会不会是被人退货的车经过销售反复保证后还是选择了相信提车过程就不多说了也没啥值得说的讲讲用车两周的感受吧第一个星期是适应期各种驾驶习惯都需要改变过程中也有一些小问题比如动力回收不习惯会在离前车很远的地方完全送掉电门然后车子就迅速停稳在路中间这对于一个老司机来说是很羞耻的事汗要知道酷威的怠速滑行距离是很长的第二周就很顺畅了我现在甚至已经习惯用单踏板模式开车了刹车片几乎都是新的起步超车转向什么的特别轻巧精准这对于之前都开大车的我来说是一种享受再想想要开燃油车就会觉得太累了矫情点说就是回不去了顺便说一句老婆周末回来兴奋地说酷威她已经开得很溜了而且她觉得自己开特别帅
周周特驾,为什么很多人说特斯拉很差但特斯拉销量还那么好呢题主之所以会提出这个问题大概是有意愿想买特斯拉这跟我买特斯拉之前的经历很像一搜特斯拉结果排名靠前的都是差评一发朋友圈都说别买玩具车现在回想真香但观点不能代表事实特别是在拿键盘当方向盘的互联网环境中事实只能靠自己实践出来所以我是直到试驾之后才决定要买特斯拉本文不作为购车指南你真想买个车就别老是在网上看评论赶紧约出来开车回到问题本身我看很多人都没回答到点子上作为韭菜车主我来说说我的看法吧为什么很多人说特斯拉很差其中的很多人不外乎这种角色一媒体需要流量在流量驱动之下本身特斯拉汽车就是个网红老板马斯克造出来的网红级产品敢问这种热点谁忍住蹭蹭不进去遵循好事不出门坏事传千里的原则负面消息更顺应群众刚需更能带动情绪情绪就是刺激转发评论点赞的蓝色小药丸新能源车燃油车永远不缺话题把新能源车打入鄙视链底端就能圈一大批燃油车人粉丝而市场上燃油车车主占绝大部分这种哗啦啦的流量不拿桶接吗二键盘侠需要优越感键盘侠们喜欢在网络上获得虚荣与优越感你让他去试驾他真没这个勇气吃着类标题党的精神零食真相对他们来说真不重要能获得比较上的快乐才是最重要的虽然买不起特斯拉但骂几句又不要钱于是只要新能源车一出事就会滋生了一种果然没错我就说很垃圾吧特斯拉也烧的心理买特斯拉电动爹的都是三友商需要蹭热点我都不好意思说在某度搜索特斯拉出来的前都是谁家的广告国内友商某星某鹏某来都快蹭出血了各位感兴趣自己去搜索看看说不定还真的转化了许多一心一意支持国产的车主各种新能源友商的水军打压通过很的软文贬低特斯拉以此来衬托出自己的好例如某鹏的作风真的佩服前几年靠骗补贴搞起来的国产新能源车企差不多把新能源车搞成一个贬义词了特斯拉太火了以至于新能源车一起火出事大部分吃瓜群众都默认是特斯拉出事了四来自车主的真实情况不谈销量谈差评的都是耍流氓卖出万辆个差评跟卖出辆个差评大部分人会觉得个差评是真的很差而实际上差评率远远低于后者主要就是特斯拉卖得太好了绝大部分车主都是被销售跟交付气死的知乎也能找到实锤帖子这点确实有所体会绝大部分车主的差评主要是针对续航降价以及做工但开过的都说回不去汽油车了是真的好开综上所述建议对特斯拉感兴趣的知友重点多参考真实车主的意见加入一些车友群接触一手信息源我认为整体上瑕不掩瑜说完我们再来说说为什么销量好冠军能轻易做到一定是解决了其他品牌无法满足的需求类似免费送牌照充电保养成本低这些电动车都能满足不在讨论范围内颜值是第一生产力跑车前脸无框车门超大天窗你敢说不香吗反正很多车友第一次看到特斯拉都是盯着看了又看回头率超高群里有个美女连保时捷都不要就要可惜家人总觉得电动车各种不方便不安全她围观了几年了一直在问我喝什么能增强对特斯拉的抵抗力话题感十足不是说你我是说在做的各位都是冲着特斯拉的品牌来的说真的早就见怪不怪左右这个价位要买一辆从公司同事甚至到你爸爸都感兴趣能聊上几句的车除了凯迪拉克严谨的洗浴中心广告涉世不深的我想不出其他牌子买滴滴三剑客家人会有意见买另外三家互联网新能源车担心核心技术不足其他家都还在抄学霸都作业理性的人自然都会直接选择学霸国产化之后价格降下来了标续航让很多手头紧的车友也有了上车的机会长续航则解决了续航焦虑车友的一大难题至于很多人说的什么驾驶体验加速时间红绿灯车神等等我觉得都答不到重点精神需求马斯克的个人魅力堪比乔布斯故事讲得好营销能力强时不时发射个火箭时不时造个百公里加速仅需秒的跑车时不时造个极速隧道奇怪了为什么牛逼的男人都姓马害这该死的魅力买它买它早买早享受下联知道的别说出来评论区小声告诉我相信很多特斯拉的车主都有这种感受特斯拉其实是一辆不断进化的车通过升级很多在传统车上需要改装硬件的问题在特斯拉身上仅需更新几行代码而你永远不知道下一次升级还会有什么惊喜所以每次都很期待此时此刻我在知乎回答关于特斯拉的问题明天我在城乡间开着特斯拉穿梭而遥远的太空中还有一辆特斯拉在翱翔这非常赛博朋克
小巾凡,如果说特斯拉很差那通常是指特斯拉的做工不好有的时候服务也不好还得人人公关而销量好与坏不是由一两个因素决定的至少产品价格营销渠道里每一点都很重要但是从我们产品经理的角度来说我们通常去判断销量好坏并不是由单纯的产品好坏还是服务好坏来评价的再简单的说不是看好与坏来评价而是适不适合这就是说为什么马自达的产品叫好不叫座因为它不符合大多数消费者的需求所以说适合最重要那么要是适合什么当然是指所在的细分市场所面对的用户群体我在好几篇文章中都提到特斯拉的厉害之处就在于抓住了创新者和早期尝鲜者来自跨越鸿沟从而构建了自己的竞争壁垒培养出来消费者的品牌情感如何评价理想汽车李想微信聊天记录曝光并称特斯拉以一种最初级的办法赢了所有对手这些早期尝鲜者什么特点非常看重产品的长板看似好像大约可以满足我的需求就去试试的一群人而这群人非常在意创新体验而特斯拉刚好符合这群人的需求长板够长短板能被接受这是其一其二是买车除了作为交通工具当下很重要的一个用途就是身份象征了选择什么样的车基本可以看出是什么样的经济实力社会地位性格特征等等那么谁不希望给自己树立一个好的标签尤其是一个被羡慕甚至仰望的标签所以在特斯拉通过创新者和早期尝鲜者所形成的口碑从而树立出了良好的品牌形象早起大众也开的蠢蠢欲动而那些买车时犹犹豫豫权衡再三的人就如题目中说到的一眼就看到了特斯拉差的地方在汽车这个品类里通常属于典型的早起大众的后端以及后期大众他们在选择汽车产品时害怕选择错误承担不了结果担心这里不好那里不好给自己带来更多的问题和麻烦所以特斯拉对于他们来说就不是最合适的产品了一旦当一款产品适合的群众基数庞大在方面没有太差的点就很容易形成良好的销量所以说销量好坏与产品好坏并不直接相关而适合才是最重要的
逸杯二锅头,发布以后的工程师买了几台进行了仔细地研究他们研究后写了几百页的报告最后得出一个结论不经摔这是一个段子但这个段子告诉我们站在什么视角就会得出什么样的结论如果的标准是砸核桃不能砸核桃的手机都是垃圾很多人说特斯拉很差可能站在的视角无非是传统汽车的做工内饰等可见的质量好当年大众为了向消费者演示其质量好还搞出了四个壮汉站车门的闹剧车是用来开的是用来坐的四个壮汉上车门是几个意思但就是有人吃这一套比如他们看汽车外壳是用铁还是塑料来决定汽车的安全性完全不知道决定汽车安全的是车架的强度他们用关门的声音来判断车辆的厚道程度所以他们看特斯拉用的是二手车商的无敌时间轴视角二手车商可以凭借什么喷漆螺丝等细节判断车辆是否出过事故泡过水而他们看了特斯拉的车漆就能联想到车辆电泳做的不好看到拼缝就知道车间装配差在他们的眼里特斯拉是不折不扣的工业垃圾他们不惑于这种质量怎么能出厂但是买特斯拉的则看的是这台车的科技和智能用过特斯拉的空调真没法接受传统汽车上那种转来转去用过才知道环路堵车也很爽世界上不缺少分歧没有充电条件又喜欢燃油汽车的人总要给特斯拉挑点刺吧但是对于在一线限号城市特斯拉免费送号牌品牌逼格满动力爽爽智能爽这种车才万你说香不香所以买特斯拉销量在一线城市爆发一点也不奇怪毕竟特斯拉是一个新物种买新物种的根本看不到老司机的声音
匿名用户,你提问任何一款车不管是大众也好特斯拉也好法拉利也好都有一大堆人评头论足煞有介事说这里不好那里不好谁买谁傻不划算然后这些人呢拍拍屁股骑着他的小电驴走了
茄子,因为除去专门的黑子收钱来黑的那种比如中科院航天博士马跃亭那几个嚯嚯君不谈剩下的情况就是只看到了特斯拉的缺点并放大化了呗人云亦云除了特粉剩下的大多数特斯拉买家在选车前一定是对竞品做了一定研究对比的比如同价位竞品是系还有蔚来勉强加个级小鹏的优点是非常鲜明的是足以抵消掉缺点的销量大的逻辑就这么简单对于现象级的划时代的产品消费者尤其是有钱人是有足够容忍度的因为不合适了再买一辆就完事了而有钱人和明星带货的效应又是非常强烈如果还是不能理解的话有一句投资领域最简单粗暴的定理市场永远对如果你觉得不服请参见上一句
