author,content
诸葛君,的整体策略很清晰执行很激进通过不断推出低价产品线进入新市场产品线不断推出低配低成本充分占领细分市场销量上升同时提升本地化率和新低成本部件降价同时优化利润利润率进一步提升产品竞争力万的价格在年初我预测过背景是国产产销量达到万以上产能释放充分且需要维持另上海下线在即万以上空间需要让给去挑战等一众中型年需要进一步把万市场充分吃透明年达到月销万时候估计会降低到同时大概率到万起甚至万年万美金的更廉价车也要出现在中国了之上的新或者也可能国产帮助覆盖万以上市场届时跟年陆续国产的宝马奥迪沃尔沃正面对抗年前大概率在国内有期工厂万产能和加廉价车和和里的一个至少四车国产这次的压力测试会迫使国内全部新能源品牌获得第一轮外部压力部分品牌见不到明年余下企业在产品提升和价格下降的路上要把毛巾拧出血来配套供应商利润也将下降应对但对于市场和消费者是个好事过度竞争包含合理利润会让整个行业里中国品牌承担更高压力也意味着生存者更好的竞争力如同这些年被打压过后的华为小米让暴风雨来的更猛烈些吧
僵尸丹顿,先谈一嘴这个新闻的突发性磷酸铁锂版上公告不是一天两天了各位等等党和韭菜党有空都可以去工信部官网逛逛至少可以提前三四个月知道看上的车有没有新款型新续航将要上市等待还是豪气被割至少图个明明白白中华人民共和国工业和信息化部再谈跨入价格关口和磷酸铁锂的影响产品阶层属性变了引用刚某群一个哥们的说法年前可口可乐年前肯德基年前星巴克年前此刻特斯拉中国人民迎来又一个美式无阶层个人觉得有点过品牌产品竞争格局形势变了近期看到不少级自主产品强行贴靠原先它们价格存在翻倍差距现在价差已经进入个位数而那些弃特而买自主级的车主其实往往也有左右预算这层窗户纸变得吹弹可破推广至系和等落地也要出头的豪华品牌入门车型它们也在瑟瑟发抖自主新零售体系的两难未来特斯拉走过六七年才开始频繁官方调价对于一众主打新零售的新势力和扮嫩势力而言后续的两难境地可能是始作俑者特斯拉肆无忌惮调价面临价格压力到底是和马一龙一起欢快地各自打脸官降还是信守初心忍受价格上的劣势不过这可能会催生更多的创新商业模式斌哥你说是不是磷酸铁锂形象翻转年磷酸铁锂电池抱着和汉这两个超级强势回归乘着仍然争议不少的东风现在我很少听到调研用户里面会像前一两年那样去喷磷酸铁锂廉价低端了这个影响是行业层面的电池企业和车企的技术路线不知是否会随着可以预测的销量攀升而发生调整补个彩蛋定得很妖的长续航版感觉马一龙想说我不能更直白了你们先买一波磷铁帮我生产爬爬坡长续航的潜客韭菜们忍忍惊喜晚点送到唉真令人讨厌又无可奈何如果你希望获得选车购车建议或关注最新的新能源市场和产品分析研究欢迎关注我僵尸丹顿
李梦晨,可以肯定这次降价的特斯拉换用了磷酸铁锂电池在之前曝光的工信部新车信息中特斯拉将搭载磷酸铁锂电池该电池由宁德时代提供当时传闻中的磷酸铁锂版外观看不出啥变化电池的能量密度是续航里程为与降价后万元的标准版续航信息相符这一切就合在一起了最有趣的是什么电池降价了续航里程还增加了再次证明了等等党的胜利据业内测算三元锂电池的电芯价格为元相当于等于元磷酸铁锂的电芯价格为元时左右相当于等于元国产的电池容量为那么在电池成本上减少万元这次降价标准版减少约万元这个降价逻辑也对上了在正式价格公布之前已有知情人士爆料马斯克的原则就是降成本这在电池日上充分领教了这次换用磷酸铁锂电池降成本降价格再次刺激销量我身边一个朋友按捺不住要在节后下手了价格历史变动情况最新两次调价未录入未来可能还会有价格低于万的上线按照电池日的说法大概是年后原来和豪华品牌硬碰硬之后会与合资品牌甚至自主品牌的新能源车直接竞争特斯拉的销量量级可想而知传说中的传统车企一定要转变思路了不要再把纯电版当做动力配置的补充了在同款车型中纯电版价格高高在上怎么走量下一步传统车企一定要把降成本当做第一要务了挡住特斯拉无差别的猛烈进攻先把价格打下来喜欢汽车大学专业也是汽车从工程师转做行业分析偶尔在知乎写写小短文和大家交交朋友侃侃大山买车用车多少能聊点欢迎关注勾搭哈哈哈
Neo,又又又降了从到幅度非常大特斯拉几乎一年几个价价格从最开始的三十大几万到如今的万内几乎又要横砍很多陪衬了而特斯拉的价格一直是个很大的谜团业内很多专业团体都不断地去拆去分析特斯拉的成本到底特斯拉的售价是否合理是否还有降价空间消费者不知道的事一辆电动汽车的电池很大概率上用了几家电池供应商特斯拉也是如此从最初的松下到再到宁德时代当然了这一波降价既有可能是为了进一步加大的价格竞争力而进行的一波直降第二种可能则是电池用了磷酸铁锂磷酸铁锂电池较三元电池当前能量密度是无法企及但价格却会低左右第三种可能则为不同电池厂家所对应的不同配置也就说不同电池厂家的价格可能不一致消费者从经销商购买电动汽车很多人会关心电池到底是哪家的当然了你问的话销售顾问有可能会告诉你反之你不问那就一定不会告诉你而特斯拉的几家电池供应商也都有了多年的供货经验所以大家很大概率不会去问我的车用的是哪家电池毕竟电芯是在电池包内你不可能拆了去看而且即便是维修也是在车间你也看不到特斯拉价格贵吗我只能说特斯拉的价格相对于大部分电动汽车厂家的定价来看高相对于传统燃油车的定价来看合理为什么说高在汽车行业或者说是制造行业成本也即是物料成本在占比左右的时候会有一个比较合理的利润以及其他各方面的费用支持来平衡一辆汽车在生命周期内其余所有的摊销而我们也知道国内大部分电动汽车的制造企业不仅是传统车企还有新势力车企大部分都在刚刚起步的边缘物料成本高由于三电系统包含了电池电机电控三大模块充电系统包含了车载充电机高压线等等热管理模块包含了或热泵冷却板电动水泵等以及其他例如电动压缩机等零部件这些零部件在传统汽车上往往是没有的或者需求更低的情况在电动汽车上却占据了非常大比例的成本而我们看大部分新平台的电动汽车其实价格并不很高低端的万级别中端的万级别高端的万车型很多汽车车型的物料成本往往占据了售价的以上了也就是常说的不赚钱或者少赚钱所以说国产电动汽车真的良心了也就是这个意思其他摊销费用高除了很少的厂家有自己的电动汽车平台从起步到如今也有十几年的积累而大部分车企要么是刚刚冲上电动汽车的当口要么就是油改电而纯电动平台下意味着三电底盘电子电器车身内外饰几乎所有的零件都需要重新开发所以研发费用高昂而新势力们会增加另一块建厂费用更多的品牌营销推广费用也就是说品牌需要砸钱来宣传最最最令人心痛的就是销量销量越多意味着可以摊销的成本越多成本就可以越低而实际却往往事与愿违大部分车企的年销量都不会超过万与传统汽车相比不足一提所以说特斯拉相对于国产电动车的售价来看就是性价比低一点问题都没有而与传统燃油车来比说合理是因为特斯拉这一成本模型做得比较之合理并没有说是暴利而是较合理的利润物料成本是否决定一辆车的售价一定程度上是一定程度上不是为什么说是因为物料成本也就是我们常说的成本在产品定价中是占有一定比例如上文描述对于一辆汽车来说成本往往在到间算较为合理而这个合理表现在零件采购合理管理费用合理人工成本合理研发成本合理制造成本合理等等销售成本合理从而最终根据财务的计算后终端售价也合理所以说是是因为成本在销售成本中占据了一个比较大的比例而说不是是因为除却此类看得见的成本外还有其他很多看不见的成本也就是上述所描述的管理费用财务仓储图片的数据为国外机构调研的物料成本整个成本在万元万美元左右而如果按这个来算那么售价在万元人民币会是比较合理当然了进口不比中国欧美的人工不能和中国同日而语人工制造成本就要万美元同时进口还需要交纳关税所以进口和国产完全不是一种算法数据来源杂志是否还有降价空间有肯定还会有来自几方面的节余为什么说节余其实降价很大概率就是通过压缩物料成本运营成本来降低总成本然而利润可以不发生变更甚至提高第一种方案既然欧美人工制造成本非常高那搬运到人力成本低的地方如何比如说中国比如说接下来的东南亚甚至以后的非洲当然了因为中国汽车配套产业已经比较齐全同时中国是最大的汽车消费市场所以把工厂搬到中国来是第一选择那么这一步特斯拉已经办到了也就是上海临港的特斯拉超级工厂第二种方案从物料成本节余物料成本占据了售价的最大部分所以效果往往会比较显著而物料降本通常也会有几种不同的方法方法一则是通过国产化零部件要么使用国产化替代零件要么由国内进行代工方法二则是通过设计源头把能省成本的环节都砍掉方法三则是以特斯拉体量大的基础强制供应链必须降价否则就像换电池一样换掉你第三种方案减少一切开支费用包括各类营销甚至可以是销售连店也可以不开或少开直接通过网络下定也可以通过裁员可以降低薪资当然了这些都是把降本做到了极致于消费者而言可能是看不到的最终可能会折到售价中但是对于特斯拉员工而言是极为痛苦的初创企业喜欢三个人干五个人分四个人的钱而这种可能就变成三个人干四个人分两个人的钱当然这也能成为一个人的历练马斯克不一直崇尚精神激励吗而以上第二种国产零件的方案还没有完全实行所以在万的基础上特斯拉很大概率还会有一波降价会有什么影响对于消费者而言简直就是放飞自我了以往动辄上百万大几十万甚至进口也要三四十万现在只要万真香等等看的潜在用户即将开始准备下订等车提车的环节而以往已经买车的用户大部分会有两波反响一波则大呼特斯拉你又把我当韭菜割作为上帝请把降价部分还给我另一波则表示平静早买早享受就知道你要降价等到不降不知道猴年马月对销量的影响对用户的影响一波降价能够水涨船高无论是正面还是负面对于车企而言又有一波车企要连夜制定价格策略了这个价格不上不下几乎大部分能承受大十几万和二十几万车的用户都能够接受这个价格再加之特斯拉电动车企的品牌效应特斯拉会把国产电动汽车的销量又抢掉一部分这让国产汽车们牙痒痒但又无可奈何唯有昂起头撸起袖子干怎么办要么继续跟上梭哈降价要么在价格策略上调整增加配置性价比更高
健忘的隔壁老潘,北京时间年月日特斯拉发布首日小时内全球订单数超过万两天不到突破万北京时间年月日特斯拉发布全球订单数超过万懒得查了以上才是特斯拉任性降价的底气所在在奉行真香定律的卖方市场里特斯拉就是可以横着走这个价格会带来什么对于国内市场而言有利有弊长期内加速推进国内新能源市场发展自上而下培育中国新能源消费集群之前的文章中我们也聊过就目前而言特斯拉所代表的新能源市场依旧是个增量市场只占燃油车市场规模的左右在如此时代浪潮下特斯拉的出现正加速这一市场在中国的发展对于其它具有一定带动作用合资自主品牌当头一击短期内承压较大这几年我们看到了自主品牌的奋勇向上有传统自主品牌如上汽荣威汽车的比亚迪汉也有新势力如小鹏的无疑这些被各大报以希望的明星产品正承受着来自特斯拉的降维打击同是万同是电动车这个时候让你买车你说你买谁重构汽车智能的新赛道上中国汽车企业如何与特斯拉正面对抗但是对于入门万以上的豪华品牌新能源事业部来说可以暂时松口气毕竟与差了近万块的基本不在一个竞争集群了顺便心疼下特斯拉尊贵的老用户们的降价来的毫无征兆超充也涨价也是一样让人痛彻心扉毕竟对于前者我们还能安慰自己早买早享受但是对于后者我们只能呵呵最后的最后我仅代表广大汽车行业从业者们友情的建议特斯拉马一龙同志这种大事情不要再在节假日发布了留条活路谢谢
Arthur Who,特斯拉这下一降价真是实惠了准备买车的消费者又恶心了一下一众国产车企有点进退两难啊如何是好特斯拉真的是个网红任何一点风吹草动都是话题我觉得可以在知乎蹲点专写特斯拉就足以让大家吃足流量早日成为大昨日知乎汽车才在月度总结中说到而实际上频频制造话题热点的特斯拉本月内的话题并不仅仅是上面两个只是汽车君实在是觉得特斯拉侵占大家的视觉焦点是有些太多了特斯拉都还有哪些值得关注的事件如果你也关注的话可以移步下面这些问题特斯拉真的流量大户何以如此一是他们有个争议不断的老板二是争议不断的操作降价风波韭菜之难座椅争议层出不穷三天一小瓜五天一大瓜怀疑特斯拉是种瓜的工厂但是这些争议影响了特斯拉的销量了么并没有反而在国内过的滋润舒坦国内市场份额日渐高涨甚至之前国家出台的针对电动车价格的补贴政策很多人也认为是为了限制特斯拉然而紧接着就是一波降价目前看来并没有什么限制效果强者恒强至于是否用铁锂电池有什么区别铁锂电池一直也没有说过是低端的代名词能量密度高又如何各有优点如果用铁电池的成本优势拉低售价又不影响性能有何不可借用姚一大佬的图一用感谢
唐岛弯,这是第今天看到的第三个关于特斯拉的新闻第一个新闻是狂人老板叫宣不接种疫苗比尔盖茨是大傻瓜对于两个千亿富豪的口水账我一个底层搬砖的就不参与了第二个新闻是美国的碰撞结果公布是优是的顶级安全评价我们先看看碰撞结果碰撞结果优从碰撞成绩来看美版特斯拉在小面积偏置碰撞含主驾侧和副驾侧正面偏置碰撞侧面碰撞车顶抗压强度及头枕座椅五项测试中均获得了优秀的成绩儿童安全座椅易用度评价稍逊为良好小面积偏置碰撞主驾侧成绩小面积偏置碰撞主驾侧成绩在偏置碰撞测试中的主副驾驶侧碰撞测试表现都十分优异除副驾驶小面积偏置碰撞时主驾驶侧小腿和脚部的保护获得良好外其它细分项目均为优秀最终该车的总评成绩也为优秀其中在碰撞时形变最大的部位是左右两侧的下部车门铰链小偏置碰撞主驾前门铰链后侧变形接下来就是第三个新闻了又又又降价了前几天特斯拉元开通后排座椅加热的新闻我还在喷特斯拉这是典型的互联网思维付费解锁升级硬件直接预埋元成本卖消费者元资本家赤裸裸的剥削我们广大劳动者今天特斯拉价格调整还是互联网思维就是软件迭代一样价格的迭代也太快了上一次调价还仅仅是在几个月之前基础班调到万以内的时候已经有大批粉丝大喊真香了这次万的入门版已经不止是更香了降价的原因不外乎两点国产化率更加提升了带来的采购成本的下降其中磷酸铁锂电池也是其中的一部分这里就不给大家对比两者的优劣了在价格优势面前不要说磷酸铁锂比三元锂电池有多大优势加上特斯拉的品牌效应真正买车的人是不会去纠结到底用的哪种电池的夸张一点再降十万不装电池都会卖疯了某些零部件降本已经实施进一步压缩了整车的物料成本比如钢材的型号焊点数量隔音棉的数量内饰的软包覆材料的选择等等都是隐藏的降本点我希望国内的中保研也做一次降价之后的测试跟国外的做一个对比看看在安全性是否打了折扣最后再说说这次降价的影响只有一个变的更香了在可以预见的未来几个月的销量还会直线上升对国内的新能源汽车更是一场噩梦品牌效应肯定比不过特斯拉之前还有价格优势现在价格优势也进一步压缩其中跟小鹏和比亚迪汉更是短兵相接甚至的价格更加便宜不排除在接下来年底左右还会再次调增价格国内整车厂的小伙伴们要加把劲了狼这次是已经跑到家里来了不想被吃掉就只能自己也变成一头狼狂人老板马斯克离他亿美元的现金激励也不远了特斯拉市值到到亿美元的时候会给马斯克亿美元的奖励对于狂人老板推荐一本书在火星上退休看看一个非洲出来的穷小子到未来世界首富的过程我是唐岛弯汽车被动安全工程师带你从整车厂角度评判汽车安全欢迎关注
sunflowerzzz,没开电脑我们还是简单答一答文字比较拗口有点偏汽车产品规划中的哲学思考方向笑业内也好围观群众也罢都会拿着放大镜来看特斯拉的成功从没有人相信电动车能走量的十年前到今时今日北美欧洲中国三大市场单车销量并不惧怕同级别汽油车的表现李想说特斯拉的核心优势是充电体验小鹏高举高打对比特斯拉用的是智能化与辅助驾驶蔚来和保时捷在各有特色的同时各自推出的首台车都是充分利用电动化性能优势这些是特斯拉成功的真正原因吗当然是特斯拉在北美拿下同级别领先销量在中国走出因为新能源牌照买电动车的圈子获得更广泛销量在各路投资者与媒体评价中睥睨众生的原因中重要的组成部分我还是从我拿手的产品开发角度来谈一个新兴企业的第一台车或是一个之前未曾进入这一级别市场的第一台车第一次加入到一个市场的竞争环境或是第一次进入某个价位的细分市场中时如何破局将既有市场看似稳固的销量组成打破引流至新产品并非是一个全新话题上世纪七八十年代日本厂商进攻北美上世纪八九十年代日韩厂商尝试进入欧洲最近的十年中国品牌尝试上升突破合资品牌在中国市场价位的天花板这样的故事一直在发生是做出同等性能或是部分性能领先的产品是打造品牌拉拢忠实用户逐步拓展人群还是高度本地化做出符合市场实际需求的产品这些都是在进入市场时破局所需要的条件但最终要稳定销量在一代代产品更迭中稳固市场份额与品牌地位不在竞品或是原先的强势品牌补强自己短板之后被再次比下去丢失份额是获得长期战略性成功所必须要想通的而这里的核心就是成本成本控制得到的空间得以在竞品补强追近我方产品优势后依然有足够的利润空间去打造更多的性能优势或是把同等性能的产品降维打击对手下一价位段性能不足的产品同时将性能更强的产品与原本价位中补强的竞品再一次形成碾压之势这个道理各家刚开始做电动车追逐特斯拉的大厂和新造车们似乎并没有很好地贯彻或者说心有余而力不足最好的例子就是保时捷的在亮相时以的性能表现力压当时的秘而不宣的续航与后来才发出的售价最终在版发布后显得不堪一击性能上大力出奇迹续航上拉着电池供应商一起搞大容量版本智能化与辅助驾驶上去拿供应商的最新方案似乎结合在一起就能追上特斯拉但这些厂家没想到的是特斯拉的核心优势其实是成本推特用户制图这里的成本优势源自推倒重来完全重新研发的整车各个模块为电动车性能与特点专门设计的成本分布源自企业内完全为电动车性能研发所需重要部件基础研究前沿研究所分配的人力与资金投入这不再是一个大力出奇迹找到最好的供应商借助强势品牌就可以轻易重回领先地位的市场了大人时代变了别问我是怎么会有这么多废话感悟的经历过一个完整的全新电动车项目与全新平台前期规划这种无力感大家迟早都会体验到写在最后本回答有点偏题是的这次的降价一部分依赖于给的磷酸铁锂电芯但性能与续航不减反增这样坐地降价还能保留有利润空间还有第二家能做到么
男公关王小二,借用常岩的一句话马斯克想要解决的根本问题却还如十几年前特斯拉刚创建时一样想要造出一辆远低于燃油车售价能被更多人所接受的电动汽车虽然电动车行业已经迎来了长足的发展但马斯克的目标还是进一步提高电动汽车的市场占有率即便已经卖的非常好但在取得技术改进或成本进一步优化特斯拉还是会选择降低售价而不是偷偷享受更高的毛利率毕竟只有更多人来买电动车才能真正加速世界向可持续能源的转变毛利率解决不了这个问题售价可以这个价位的特斯拉对行业有什么影响对国内新势力来说一定要在产品和服务上做出差异化做出自己的优势否则过几年特斯拉价格更亲民的新产品出来后中低档新能源车企再靠价格定位来做区隔会更难从这个角度看在特斯拉的价格压力下只要有一部分企业能够不断投入研发优化产品那这条鲶鱼确实能够体现它的价值
卫藤芽生,测试蔚来的路上得到的消息其实之前内部小伙伴就说八九月有大动作问了下销售这台车就是磷酸铁锂版本的这意味着特斯拉进入到了一个新的阶段同时万的长续航也会对市场上其他竞争对手造成打击先说本次降价的重点磷酸铁锂版本意味着什么磷酸铁锂天生的成本优势会让季度压榨供应链的特斯拉能在价格上会进一步打击到其他造车新势力以及磷酸铁锂的安全性让原本使用的特斯拉安全性进一步得到了提高这点上可能会逆转原本很多人觉得特斯拉用电池自燃多不够安全的想法一个不自燃的特斯拉对用户的吸引力会成倍增加就是不知道官方会不会宣传这个卖点说实话对于市场来讲推出磷酸铁锂版就意味着出现了一台几乎解决了电池自燃问题的特斯拉对很多注重安全性担心特斯拉自燃的人来说吸引力不言而喻接下来从购车角度讲一讲策略首先可以确认的是一周之内提车的符合条件有机会退车换新版特斯拉所以刚提车的朋友可以注意一下自己是否符合退车的条件另外就是特斯拉这轮降价之后基本上观望的就可以出手了原因是虽然未来的预期中特斯拉还会继续降价但速度应该不会太快了一方面是产能的提高需要时间另一方面是国产特斯拉的成本已经开始逐渐向极限接近我之前写过文章特斯拉最终降价应该会落到万的范围而更低的价格则会留给之前电池日上发布的万美元的新车特斯拉有可能降到十九万吗所以接下来特斯拉的降价节奏就会变慢了再考虑到磷酸铁锂电池带来的安全性加成现在出手算是个比较好的时机愿意等也可以继续等同行对比来看就不提了每一次降价都都是实在的打击这个价位的对手除了之外还有比亚迪汉小鹏特点是长续航和智能化在这轮降价中因为长续航版降价到万可以说是削弱了小鹏原本的续航优势万续航同时对蔚来形成了价格优势而对于比亚迪汉来说原本宣传的刀片电池安全性的优势也被磷酸铁锂版削弱了不少可以说这次特斯拉的降价对造车新势力进行了一次定向打击而之后的上市也会有个产能提高降价的过程因此对于新势力来说这还远远不到最艰难的时候有一张图可以先给大家参考图上特斯拉的物料成本只有万多虽然不是完全准确但可以参考了由此可以看出特斯拉控制成本的能力有多变态另外需要注意的是这只是材料成本并没有加上工厂的运营人工费用等摊销所以这也并不意味着特斯拉是暴利而从特斯拉上海工厂最终产能是万来考虑现在越销万左右价格万降价到万之后月销可能会上升到左右这就差不多万年销量了如果按照去考虑和的产能那么特斯拉再降价次也差不多到了满产的极限之所以我会预测月销突破是因为这个价格是特斯拉首次击破万的心理位置会吸引到更多的人去买特斯拉不过说个有意思的事情价格刚出来的时候我问了特斯拉内部他们表示不清楚是否是磷酸铁锂版本最终我还是找了销售确认的说真的一个不会自燃的特斯拉对于很多人来说相当有吸引力就看特斯拉营销部门怎么想了特斯拉要是借助磷酸铁锂搞下事没准销量会更高
