author,content
试用期精神病人,在怀化罪犯把人埋在了操场底下十几年下来邓世平老师一片丹心化为白骨这就是问题里提到的如果尸体都找不到就是这样了那么多人都知道操场底下有尸体只有受害者家属报案无门如今冤魂终于得以安息可本不该如此在呼兰四大家族横行无忌十几年保护伞上百人一哥于文波入狱之前任过哈尔滨市人大代表还被共青团黑龙江委员会黑龙江省青年商会授予黑龙江省杰出青年企业家荣誉称号他的拿手好戏是请人去赌博如果你不去他就亲切的接送你孩子上下学在昆明孙小果俨然夜间国王白天小平管晚上小果管死了还能活如果他不那么张扬哪怕后来只是当个普通恶霸的话是不是他死里逃生这事就淹过去无人知晓了在益阳李尚平老师的案件得以重启年月日的那场大雨中他被一把枪塞在了嘴里轰掉了半个后脑勺快年了真凶至今依然逍遥法外李老师讨回了多名教师被克扣的工资难过的是为众人抱薪者还没被冻毙就被击毙了这仅仅是年的新闻跟他们相比靠武力犯罪简直麻绳拴豆腐提不起来现实中如果碰到像冷锋一样的罪犯那简单的很一招武警搜山单兵作战再厉害的罪犯也插翅难逃这样的罪犯最多凶残但人民看来没有别的引申看法可怕的是那些不跟你硬碰硬的罪犯那些穿着得体人模狗样的罪犯那些坐在主席台上侃侃而谈的罪犯他们才是从源头上动摇人民群众对司法信任的罪恶渊薮他们更应该是重点打击对象
例不虚发探花郎,有图有真相的答案战狼部队代号冷锋你听着我是你以前服役军区的副司令两颗星星的中将我说话你总信得过吧你要相信法律放下手里的枪出来说话法律会给你公道的李司令演习时我见过你今天我一时冲动杀了人抢了人武部的枪去哪里都是难逃一死我也不要喝酒也不要吃饭谁来我弄死谁叫你们也知道战狼的手段这小子软硬不吃啊他手里有人质么没有屋子里就他一个人么确定一个人那好听我命令号车准备突击号车准备突击去他娘的战狼真实历史事件年月日河南省平顶山市宝丰县人武部军械仓库保管员张红宾因下象棋琐事以及往日积怨打开军械库拿取一支五六式冲锋枪射杀领导石某后携个弹夹八百多发子弹出逃月日早警方在宝丰县杨庄镇石灰窑村发现张红宾踪迹因为张是人武部的又曾在部队服役数年接受过各种军事训练杀人后还盗走了这么多子弹早就惊动了当地驻军恰巧济南军区某部正在附近演习在济南军区副司令员李洪程中将参谋长曾庆祝少将坐镇指挥的情况下直接调来式步兵战车由于张红宾拒绝谈判并多次对窗外威慑性射击在得知屋内没其他人没人质的情况并征得户主同意后步战车强攻很快用机关炮压制了张红宾的冲锋枪将其轰毙图片来自网络侵删
桥东里,在一个普通的小城市行人众多光天化日大街上出现枪战这是震惊全国的常德特大持枪抢劫案主犯张君堪称新中国第一悍匪让我们来看看他是如何训练一支如同特种兵一样纪律严明的犯罪团伙张君案不是一个单独的案件这个曾经震动中国令人谈之色变的名字是数量多达数十起的一系列恶性案件的总称这些案件的共同点在于它们的主谋都是一个人一个叫张君的人将张君案称为年以来社会危害最大影响最广泛性质最恶劣的犯罪行为毫不为过说张君此人是这七十年来中国数一数二的恶魔也是恰如其分的在讲述张君案的来龙去脉之前让我们先从一个局外人的经历讲起贵仁群是个湖南记者年月中旬他到湖南常德的安乡县采访听到了一个消息自己曾多次报道其政绩的安乡县农业银行行长胡梦廉神秘失踪而且经过市支行的调查胡行长并无卷款潜逃的迹象一个银行行长的无故失踪绝不是小事出于记者的新闻敏感加上对老熟人安危的担忧贵仁群在月日的常德日报发表了安乡县农业银行行长失踪的消息谁料想刚过了两天月日人们就找到了胡梦廉夫妇那一天上午有人在安乡的冲柳大堤河滩上看到一辆深蓝色出租车他记得自己昨天路过时就见过那辆车大半天过去了车子依旧停在原地可车里却没有人那人心想不对就报了警公安局很快就来人了一到现场就察觉不对劲地上有血迹顺着走在离出租车一百多米的河坡上发现了有挖土的痕迹刨开一看底下是一具已经高度腐烂的裸体男性尸体有经验的警察马上扩大搜寻范围结果在五百米外又发现了一处松土挖下去先是挖出一具女尸女尸下面又挖出一具男尸这一对同样已经高度腐烂的死者就是胡梦廉夫妇当出租车的女车主接到警察通知赶到现场用车钥匙打开车后箱时出现在他们眼前的是第四个死者那就是她的弟弟出租车的另一位车主四个人全部死于近距离枪击致命伤口都在头部简单地说一枪爆头这下不得了如此骇人听闻的案件别说安乡了全中国都没怎么见识过这是怎么回事为什么胡梦廉夫妇会和这两人一同葬身于此处贵仁群和所有人感到无比震惊作为记者他决心对胡梦廉夫妇的死亡案件展开追查可阴差阳错的几乎和胡梦廉夫妇的尸体被发现是同一天的同一时间一个更大的案件就在他眼皮底下发生了这一回报道者变成了目击者贵仁群永远忘不了那一声枪响嘭瞬间发出的声音经过传导依附向不同方向流动的空气由远及近呈波浪状击打在每一个处于声音传播半径内的人的耳膜上但是有多少人听过真正的枪响声正因如此当面对这样一种在日常生活中几乎不可能遇到的声音时我们的大脑会自行处理将它变换成下意识的第一个反应的近似音年月日下午时发生的情形正是如此那一刻贵仁群正和朋友坐在常德的一家西餐厅里吃西餐突然传来响亮之极的一声把他们吓了一跳在那位朋友的脑海里这个声音被自动替换成炮仗声禁炮这么久了这些人胆子这么大不怕罚朋友和贵仁群打着趣儿贵仁群漫不经心地说这怕不是给我们的晚报放新闻呢对枪声没有概念的人就会像贵仁群和他朋友一样把枪声当做鞭炮声或者气球爆炸声这不奇怪在一个普通的小城市行人众多光天化日大街上出现枪战开什么玩笑用贵仁群后来的话来说我几乎不相信这是事实干这行十六年专门和政法战线打交道报道过那么多大案要案从没遇上这么大的事情可它就是发生了当贵仁群反应过来以最快的速度来到现场时枪战已经结束凶犯已经逃窜场面一片混乱他反应迅速地拿出纸和笔记录现场的一切那是在常德的市中心农业银行江北支行北站分理处门前一辆运钞车胡乱停在路边一看就知道是临时被迫停下的几具尸体倒在运钞车前后头部中弹血从耳朵流出肉眼可见已经毫无生还机会细心的话还能看到地上留有几颗子弹壳掉落在地的几顶钢盔上面留下了子弹孔走进营业所有一具尸体倒在大厅内隔着栏杆满脸煞白的两位女银行职员惊魂未定极大的恐惧让他们还没想到要从栏杆里出来贵仁群一眼便看出她们就是亲眼目睹了事情一切经过的当事人当然了她们更重要的另一个身份是幸运地从杀人不眨眼的张君手中逃脱的幸存者只是那时候还没人知道持枪抢劫银行和杀害银行行长这两件事都出自张君之手当天上班的两名女银行职员有个叫肖兰英面对贵仁群的提问她整个人还懵着失魂落魄的想到什么说什么这里一点那里一点艰难地还原自己刚刚经历的场景就在十几分钟前一辆运钞车在一一经过常德市农业银行江北支行十一家分理处之后和往常一样停在北站分理处门口这里是今日运钞车工作的最后一站运钞车上装着其它十一家分理处当天的营业款总计有人民币万元现钞停好车后押送运钞车的经警肖卫东和出纳员王平按照惯例出来准备交接没想到迎接他们的是黑漆漆的枪口肖卫东身中五弹副驾驶座上的经警王建国还没来得及反应就被另一个匪徒对准头部连开七枪他和肖卫东都是经警配置在身的冲锋枪随后被两名匪徒劫走紧接着第三个匪徒登场了他先是击倒坐在副驾驶座后面的出纳员李敬再上前两步透过摇下的副驾驶座车窗对准驾驶座上的经警兼司机周军头部射击然后他又回头从李敬身上搜出运钞车钥匙抛给第二个匪徒最后绕到车身左侧冷酷地给周军补了一枪电光火石之间分理处外已经是鲜血淋漓横尸多处分理处内肖兰英与同伴在看到第一个匪徒对着肖卫东和王平开枪后惊恐地躲到了柜台下我看到一个人打枪我听到枪响后赶快抢铃一直抢铃当时电话一直打不出去一个人打电话我就抢铃即使在事后她对回忆的追述仍然支离破碎混乱不堪两人根本不敢站起来因此肖兰英没有看到后续的场景但当时刚好站在分理处路对面的肖师傅看到了匪徒乙接到运钞车的钥匙立马开锁但一直拧不开便把钥匙给回把钥匙抛给他的匪徒丙那个伢一直在揪钥匙啦硬是揪不开肖师傅回忆道就在此时尖锐的警报声响起匪徒丙在慌乱中将钥匙拧断在钥匙孔中简直荒诞却尤为真实这是二十年前的运钞车那个时代的运钞车没有保险箱没有密码锁没有防弹玻璃仅仅是一辆普通的五十铃面包车钱被统一锁在车厢里这样的简单构造看似给匪徒抢劫提供了极大的方便此时却恰恰成为这场劫案最终没能得逞的关键之处警铃响起宣告了这场行动的终止它仿佛是一个信号对隐藏在分理处五十米开外负责接应的匪徒丁下达了指令让他当即射杀先前绑架的湘桑塔纳出租车驾驶员刘辉然后点火踩满油门随时预备一冲而出前三个匪徒赶忙向出租车跑去接应他们的匪徒丁一待他们全部钻进车里就马上启动按预定好的路线拐往巷子里企图逃离现场偏偏就在此时骑着单车的市民孟庆忠从车后头开来看到四张穷凶极恶的脸他愣住了就像电影里的慢镜头呆掉的孟庆忠停下了踩踏单车的动作由着单车向前溜去向着匪徒的枪口溜去那四张丑恶的脸成了无辜的他在人世间看到的最后一幕他是这场猖狂之极的持枪抢劫案的第七个也是最后一个死者之所以说猖狂之极是因为这起劫案对犯罪地点的选择极其富于挑衅意味要知道江北支行北站分理处这地方旁边就是常德市武警支队可以说就是在警察眼皮底下干的因此接警与出警几乎同时发生但追踪的警察没有把匪徒拦下来匪徒将交通道路玩转于股掌之间从整个城市上空俯瞰先是看到一层电线纵横交错然后整个视野的焦点就是湘桑塔纳出租车它在条带状路面上飞速行驶后面跟着一部部紧咬不放的警车他们在居民楼之间追逐距离由远至近又被拉开他们来到一个工字型地形上半部分字路口以一栋白色建筑为分界桑塔纳在建筑前选择向左加速警车在下半部分由于时间差的关系没有看到匪徒行驶方向却向右边追去至此匪徒四人甩开了警察的追击前往提前准备好的藏匿地点从枪响到开车逃跑最多两分钟撤退后的逃窜路线匪徒早就做好考察和选择作案后他们不是沿大陆向东逃跑因为事发地点以东一百米的十字路口就有个交警岗亭他们选择的是人流较少的小巷全程公里只有一个红绿灯到离开市区的时候他们走的是正在修路的国道而封闭已久的国道刚刚恢复通行车流量并不多一切迹象都表明匪徒心狠手辣胆大心细分工明确训练有素并且熟悉当地地形这是一起有组织有预谋周详安排精心策划的持枪抢劫杀人案案件之中打死人打伤人天日昭昭丧心病狂全湖南乃至全中国都陷入了巨大的震动之中常德市立刻组织了多名警察展开搜捕在全市个要道口设立哨卡严格盘查来往的行人和车里往日平静的常德数日内接二连三地发生了同样恶劣和严重的刑事案件除了贵仁群机缘凑巧地都成了案件最早的报道者之外它们还有一个共同点都和银行有关胡梦廉是农业银行行长被抢劫的也是农业银行从一开始警方就直觉两者之间存在关联经过弹道比对果然证实了月日在河滩上找到的几具尸体与抢劫银行杀人都是出自同一伙人之手使用查看完整内容目前该付费内容的完整版仅支持在中查看内查看
kmlover,题主知道乔立夫么当年的连续四届全国散打冠军据业内人士说腿击力量比柳海龙还大的猛将后来犯了绑架杀人罪抓捕时个警察扑上去按倒在地很快就搞定补充一条根据个人所知的抓捕案例在不使用枪支的限制下敏捷型的一般比力量型的好抓几个人扑上去用体重压倒摁住就搞定了印象深刻的是十几年前看过东北那边抓捕一名曾是省队大级别柔道运动员的罪犯因为手腕太粗手铐铐不上罪犯趁机甩开一脸懵逼的警察就跑当然最后还是抓回来了
西风残照汉家陵,借用一句社会上比较流行的话来解释脱离了平台你什么也不是对所谓的特种兵尤其如此这些年的影视剧对特种部队描述得太厉害了恨不能上天入地无所不能个个都是以一当十以一挡百面对大部队的冲击气定神闲百万军中取上将首级如探囊取物当然也有比较靠谱的作者而事实上呢没有强大的情报支撑没有充足的后勤支援没有参谋们详细规划行动路线没有技术兵种努力维护武器装备没有无处不在的信息网络调度和电子干扰甚至没有行动前军需官们准备好的子弹和伞包狼牙们就很可能要被人包了饺子更别提单枪匹马丧失了一切专业支援的一个退役特种兵一个退役的特种兵想要自己进行曾经轻车熟路的破坏性的行动最大的阻碍是什么就是曾经随手可得而现在想而不得的平台和资源那八一军旗背后的一切警察怎么办就凉拌呗冷锋再厉害也是肉做的没有背后的支持逃不开无处不在的监控挡不住式手枪也挡不住和突击步枪更挡不住车载机枪和高爆手雷当然到最后了也挡不住你曾经战友们的破窗而入作为前暴力机器上的一个小螺丝钉想和体系对抗你就是个退役的神仙也照样得在五指山下压上几百年
余之乐,出动飞机坦克也要轰了他在我国历史上能够逼的警方动用军用坦克的悍匪只有凌国梁一人而能够将一次警匪枪战形容成战役的也只有凌国梁制造的柴河沿战役了可见这名悍匪是有多么的强悍已经可怕他在此次战役中更是枪杀了名干警是个不折不扣的杀人恶魔年月日距辽宁省铁岭市区公里的国道旁发生了被称为新中国成立以来最大的一次警匪枪战惨烈的战斗使用了机枪手榴弹甚至要动用坦克增援经过一天的激烈枪战一名女犯被擒两名男歹徒被击毙名干警在战斗中牺牲这就是震惊全国的柴河沿战役关于这场战役还得从东北的小农村开始说起在辽宁省辽阳市有个叫李家庄的村属于东京子乡公社新城大队民兵军械员凌国梁与该大队电机厂工人曾是部队校枪员的徐忠正及一名女社员王敏因与大队干部发生矛盾准备实施报复年月日徐忠正和凌国梁潜入民兵军械库军械库里放着多支自动步枪和半自动步枪还有近万发的子弹十几箱手榴弹两个人对枪械十分熟悉进了军械库拿起两支最好的自动步枪和一支半自动步枪还有发子弹外加颗手榴弹年月日的凌晨两人进去大队部枪杀村干部一名后向村外跑去途中劫持一辆卡车并让司机开解放卡车拉他们逃跑因司机穆某胆小不去被徐凌两人开枪打死穆的尸体连同多发子弹和一支全自动步枪埋在苞米地中人开车逃往铁岭境内案发后辽阳方面立即采取行动及时将案情反映到辽宁省公安厅当时叫辽宁省公安局省公安厅密切关注凌国梁三人的动向发现他们进入铁岭境内下令铁岭地区公安局堵截年月日凌晨时铁岭公安局接到了省厅的通报持枪杀人犯凌国梁徐忠正嫌疑人王敏劫持一辆解放牌卡车携带两支自动步枪和一支半自动步枪子弹发手榴弹枚已于今晨点分左右在辽阳市东京子乡李家庄先后枪杀两人后向你处流窜请速组织力量围捕铁岭地区公安局接到省公安厅这个通告他们火速组织警力堵截成立五个追捕组控制了车站和交通要道时近中午追捕组沿公路追踪到距铁岭市区五公里的国道旁铁岭县平顶堡公社柴河沿大队附近的岔路口那里有不少人探头探脑见到警车还发出欢呼声民警下车打听歹徒逃亡方向那些人都是当地老百姓七嘴八舌乱说一通谁都说不明白民警在人群中发现一个女子神情不自然就过去盘问巧了她正是跟着凌国梁行凶的王敏据王敏交待她和凌国梁徐忠正跑到铁岭看见公安在各个路口设了卡子走不了啦就分头逃命凌国梁和徐忠正进了柴河沿大队民警兵分三路包抄柴河沿就在警方抓获王敏时凌国梁与徐忠正就藏在一百米远的公路东侧的树丛中警方的一举一动他们看得一清二楚看到王敏被塞进警车两人突然站起来朝民警开枪铁岭地区公安局政治处副政委徐金发和身后的两名民警中弹倒地听到枪声铁岭地区公安局信访接待员尚琦警犬训练员李长华管教员黄宝忠等人先后赶到双方展开对射凌国梁与徐忠正都接受过专门训练凌国梁是新城大队的枪械员大队民兵连的枪库就归他管徐忠正曾是部队校枪员这两个人枪法精准发射的弹着点基本上和公路路面在一个水平线上民警一抬头就有被击中头部的危险当李长华扔出一颗手榴弹之后歹徒的子弹也击中了他的头部尚琦还没有缓过神来头部也中弹了地区中级人民法院法警单中兴带着爱人到沈阳看病回来的途中警方围捕歹徒他让爱人先回家主动参加战斗单中兴配的是一支日本造王八盒子但是打了一枪后就卡壳了就在他转身看枪的时候被歹徒击中警匪一交火就有名民警牺牲临时指挥部向上级请求支援上级调动驻守柴河大桥部队增援必要时可以考虑派出坦克车增援省公安厅下达最新指示不允许罪犯出铁岭界不允许再出现警察伤亡可以击毙歹徒当时公安机关配备的都是杂牌枪一些枪打出的子弹都不走直线而犯罪分子却带有两支全自动步枪多发子弹凌国梁和徐忠正在辽宁铁岭与尾随而来的个追捕组展开激战射杀了名民警重挫围剿民警这场枪战被称为新中国成立以来空前的一次警匪枪战由于警方伤亡的惨重不得不借助军方的势力沈阳军区调动辆装甲车辆坦克门榴弹炮和门迫击炮加入民警阵营凌国梁和徐忠正最终被击毙这就是震惊全国的柴河沿战役这场围捕战役八名优秀的公安干警和一条优秀警犬献出了宝贵的生命其中有铁岭市公安局政治处副政委徐金发公安局信访接待员尚琦铁岭市公安局刑警支队队长季连军铁岭中级法院法警单忠兴警犬训导员李长华刑警王俊华朱思宇公安局管教员黄宝忠事后辽宁省公安厅分别对以上牺牲的干警追记为烈士并立功授勋柴河沿战役震惊全国在柴河沿战役发生后公安部责成各地公安部门尽快增添更新了陈旧落后的各种装备柴河沿战役以其特殊意义被计入了中国重大刑事案件记录中来自专栏文章余之乐新中国十大悍匪凌国梁逼迫警方出动坦克飞机原作者历史人物事件出处搜狐网原文链接原文出处本文非原创乃是转载如有侵权请联系作者删除安利一下我的公众号拍案鬼话里面每天都更新国内外的悬案奇案欢迎有兴趣的朋友关注推一篇文章出生风水世家说说我这些年见过的风水奇局推一本朋友写的刑侦悬疑小说有兴趣的朋友可以看看哈特案组
花村妇联主席,这个可以看看弹痕它的作者是战狼的编剧书中一开头就有一段大约是战神回家发现女儿住狗窝就把敌人全扬了警察拿他一点办法没有毕竟这可是蹭过主角光环的人子弹闪避无法瞄准无法追踪一旦进山自动开启永久隐身比战狼的冷锋不知道高到哪去了基本奔着燕双鹰的级别去的于是警察就请来他当年的上司也就是主角几下就把他给抓住了顺带一提我觉得弹痕的主角战侠歌比燕双鹰都要强一些他能狙击枪米精准爆头鸡苗米精准爆头还能从车臣溜恐怖分子一路溜到新疆然后把对方全扬了
李逸轩,又不是一个人战斗按照规定处警必须保证警力的原则也就是说通俗一点的说只搞群殴不跟你丫单挑单兵作战能力再强也得跪了人不够我先按兵不动请求增援当然一些十万火急的甚至必须献身的警情除外就算牺牲一个我还有二百多万兄弟姐妹会为我报仇
彭九戒,有一个真实案例这个人一生杀害余人抢劫财物余万他建立犯罪团伙门槛极高必须要杀死他指定的人倘若不做那么死的就会是你年月日凌晨时左右在湖南省津市市建设路号的香烟批发店门外一个鬼祟的身影徘徊不定如同夜里游走的鬼魅这香烟批发店的老板叫文祖元是个身体壮实的中年人因香烟批发店需要压货店里的投入资金巨大恐遭窃贼的他也是长期住在店里这一夜亦然而守夜的他也听到门外细微的响声出于守夜的谨慎他率先打开店门察看情况他中气十足地喊出了一句话外面是谁而也正是这句话让文祖元捡回了一条命因为这个举动直接打乱了外面那个身影原本的计划放火烧门入室抢劫不留活口只因他还没来得及放火店主文祖元便已经发觉到他的存在了黑影气急败坏的同时立刻便提起手中的自制土枪朝着文祖元射了一枪这一枪射得也是仓促仅让文祖元头部受了轻微的擦伤而惧怕文祖元会大声呼救那黑影立刻拔腿就跑逃之夭夭在黑夜的掩护下迅速消失不见对文祖元来说他今晚可是真的晦气不仅贼没有抓到而且还受伤了但比起这个黑影往后所犯下的种种罪孽后来的文祖元也许会觉得这是幸运的一晚因为那个逃走的黑影他叫张君在年到年期间这名字绝对是恶魔的代名词他纵横湘鄂渝等数个省份伙同团伙共同犯案十余起杀死杀伤近人自上述抢劫案发生后张君消停了一阵子也许是初次犯案便遭挫折让他明白到必须要有同伴相助张君找到了一个年龄相仿同样有过牢狱经历同样想要依靠抢劫去搞钱的人他的名字叫刘保刚张君只问了他一句话想不想搞票大的听这话刘保刚就知道这不是什么正经事的邀约可刘保刚也不是什么好人两人一拍即合共同制作了土枪并策划了另一起抢劫案张君也在此次事件中初次尝到了杀戮的滋味但让所有人不解的是张君第一次杀的人却不是他的抢劫对象年月日夜晚点左右张君伙同刘保刚蒙面乔装后来到了湖南省安乡县城关镇西堤的河卫旅社这里是曾桂枝与曾艳辉两姐妹的住处更是她们用于做百货生意的房屋张君与刘保刚两人先假借问路之名敲响了屋门老乡可以问个路么曾桂枝并没有察觉到危险顺从开门只是门被打开以后她看到的只是两个壮硕的汉子以及他们手中的土枪张君直接道出了意图抢劫不想死就别出声两姐妹大声呼叫立刻关门在混乱中张君开了三枪只击中曾桂枝左肩部致其轻伤而经验不足的他甚至不小心开枪射到墙壁上流弹反弹弄伤了刘保刚的腿部见势头不对张君和刘保刚立刻便逃离了现场在此过程张君似乎并没有显现得太残忍但对于接下来所发生的事情抢劫也许只是一个铺垫在接下来的第二天也就是年月日夜晚张君将刘保刚骗到了安乡县一个偏僻的河边随即便开展了他令人费解的首次杀戮他直接用铁锤猛击刘保刚的头部顿时刘保刚便头破血流几欲倒下而就在他仍疑惑这同伴为何要对自己下手之时张君继续把铁锤砸向了他的胸口霎时间他的肋骨也尽数被砸断内脏破裂更是让他口吐鲜血但张君仍然没有收手在确认刘保刚已无反抗能力后他立即用准备好的绳索勒住其颈部直到刘保刚完全没有了气息他才把刘保刚的尸体装入麻袋绑上沉重的石头抛尸于冰冷的河中亡命之徒刘保刚至死也不曾知道张君为何会对自己下此毒手毕竟邀约结伴的是张君可此刻取自己性命的却也是张君多年后被捕的张君曾对这段经历作出供述他的表述是刘保刚脚受伤了我不杀他他就会拖累我这般缘由让所有人都觉得匪夷所思因为这说法根本站不住脚那时候的刘保刚并非真的行动不便他甚至能摸黑与张君一同流窜到那偏僻的河边而在这段失败的抢劫过程中其实张君表现得已经相当凶狠了他能毫不犹豫地开枪射击受害者这说明他并非刻意留手他的失手更像只是缺乏杀人的经验这不禁让我们作出一个可怕的推断纵观整个事件刘保刚更像是张君踏上杀戮途中的一个练手工具而已因为接下来的张君才渐渐显露其恶魔本质在杀掉刘保刚之后张君从湖南移居到了广西宁明县主要是为了躲一躲风头在这里他小心翼翼地生活了将近一年时间后发现自己似乎并没惹上案件而沉寂了这么长时间他内心的恶魔似乎也饥渴难耐年月日夜晚张君独自来到城中镇环城街号的一间军用服装店经营此店的店主名叫严旺财是个老实憨厚的生意人他可没想到在打烊之前会迎来这么一个特殊的客人我来看看有什么可以买的这一次的张君没有进门就大张旗鼓地进行抢劫他伪装成了一名来采购服装的客人这让严旺财失去了对此人的戒备心而张君则趁严旺财不备掏出他初次杀人所使用的铁锤对严旺财后脑勺猛砸下去砰一声沉默的声响顿时严旺财的脑袋上血肉横飞看着慢慢倒下的严旺财张君仍不放心乃至他继续掏出匕首对生死不明的严旺财进行了进一步的虐杀他先是用匕首刺开严旺财的喉咙放血但观察到严旺财仍然在地上抽搐随即又下手完全割断了他的脖子他就像在慢慢探索探索要如何杀死一个人那般他似乎更享受其中因为接下来他甚至还用匕首划开了严旺财的腹部这是完全不必要的动作在被割开脖子之后严旺财就已经失去生命体征了这恶魔站在血泊中哪怕血腥已经布满了整个店内他也没有一丝丝害怕他从容地搜索店内抢得人民币余元他不仅没有仓皇而逃更是优哉游哉地用店内军装掩盖了严旺财的尸体用水冲洗现场血迹后才逍遥而去从这个事件来看似乎此时的张君已然更享受杀人这个点了而抢劫则被放在了杀戮之后这一点也确实体现在了周君的下一次犯案当中时间来到年月份从月到月期间张君并非什么都没做他怀里兜着抢劫而来的赃款从广西窜至云南省中越边境打算购买枪支弹药月份寻觅已久的张君终于在云南开远市非法购得五四式手枪及子弹发步枪子弹发手榴弹枚接下来他的举动就更让人摸不着头脑了月日张君邀约在本地认识的王启翠陆万兰两位女青年出去玩一玩王启翠陆万兰两人都没有正经职业时常流连于夜色当中她们所谓的工作是陪酒听到张君这种口吻的邀约她们自然知道是什么意思所以欣然赴会可是她们理解错了就这样张君以出游为借口哄骗两位女青年来到了开远市马者哨乡葫芦塘村的一座偏僻后山在确定四下无人之后使用查看完整内容目前该付费内容的完整版仅支持在中查看内查看
解云,年月号一个原获得最佳射手的美国海军陆战队军官时任洛杉矶警察的发起了复仇袭击拟定了人的包含政府军人的复仇名单同时在上发表了一篇字的动机计划和缘由至此洛杉矶当局出动多警力覆盖搜索并且悬赏美金结果当局警方和相关人员死亡四人重伤数人死于搜查的误杀平民人以的死亡收尾日左右接到线报的警方锁定了一座山头激战无果后直接火力覆盖烧山随后拖出来一具烧焦的尸体和的驾照至此这个案件算是结束了使用的涉案枪只包括制式不等的手抢狙击枪全自动步枪烟雾弹等美国发生的类似事件还有好多起大多以罪犯被击杀收尾有火力覆盖的间谍机器人炸弹击杀的各种爆破的总之下达了击杀指令后各种想不到的击杀当时都来了而且针对这一类的人有个特点他们能造成的伤害数量有限也不会针对平民往往都是对政府军队复仇平民反而往往死于搜剿行动因此他们的行动可以变的极其有针对性可预知预见像那种复仇计划都要做成通碟发出来的更好对付一些再一点这些人对政府而言都是知根知底的照片情报行为习惯大量的数据都在军队那里平民举报起来也很容易让藏匿变得更加艰难最后这一类的非普通人在搜剿行动中无一例外全都死了对这类人军政估计也不会要活捉的奇葩指令只要知道你的位置就想方设法弄死你如果说是一个拥有专业技能和军备的杀手熟悉各种追踪反追踪技巧并且军政没有他的任何信息这样的才是让人害怕的那些留有档案的特殊人才到底了也翻不出太大浪花特别在中国十几亿人就是十几亿的监视器还有各种电子眼一个知根知底的人一旦被悬赏想逃太难了真到了那个时候军队不会留给你展露拳脚的功夫没准招呼都不打确定位置就直接轰炸了
