author,content
傲娇的灵喵酱,游玩心态和方式完全不一样先说明我人就在日本可以告诉你只针对游戏本身都是好评什么被差评了你可能不信是氪金日本评价这游戏課金闇随手翻了下就能看到吐槽这个游戏的掉率的视频甚至干脆说不氪就别玩原神这样的评论只能说能让日本人都觉得不行那确实是很牛逼了但游戏质量本身正如我所料是一致的好评我一直认为原神前期给人的游戏体验是很不错的还算能看的画面和直戳的美少年美少女谁不爱呢不过个人建议翻好评去推特和油管日区谷歌极其神秘满分分迷你世界都有分绝了当然除了游戏本身在内容和氪金体验福利以外的地方保有不错的质量以外和国外玩家的游玩习惯有很大关系去看一下老外们对三蹦子的评价就知道了三蹦子为什么最近风评变差了为什么都说三蹦子逼氪飞马红莲深渊一个版本一换逼着你要去抽角色不然就凹不上去那老外不知道吗怎么可能老外当然知道知道这就是个逼氪的模式我看他们评价这就是是什么俚语吗欢迎大佬解释但对于他们而言这根本不是事他们的选择太多了有主机文化的外国买游戏根本不需要像国内学生党这样咬咬牙剩下几天半载的饭钱也不用像国内工作党一样买个主机被家人说一年他们对待这游戏的态度就是一个月白嫖水晶抽出来了高兴一下抽不出来那就拉到推推主线刷刷资源下线就没了红莲深渊谁爱打谁打去包括这次原神也是一样为什么日本人会觉得課金闇英语油管干脆就很少人觉得有问题你看看上面的视频列表霓虹氪佬上来直接日元试试水而英语油管下我见过氪得最多的也就刀相当于中日氪佬的一个零头在他们那刀已经是究极氪佬了更多的是玩家螺旋深渊谁爱打谁打去当然就他们那个游玩态度估计霓虹人肝穿层了他们才刚开螺旋就是这样一个游戏态度那当然好评多因为选择很多免费的游戏很少又免费又有一定质量的游戏那就是大熊猫当然会觉得很新奇很然而我还是不会改变我对原神的低评价很简单两大原因以及一个米忽悠的内因首先外国佬有的选国内很多玩家没得选买主机买一次付出上百上千对于很多学生党和被家里人看得紧的工作党选择会急剧收缩甚至有一台专属的游戏都是奢求我上一个回答中提到上有很多相同付费但能获得更好体验的游戏很多人就说那些游戏没法在手机上玩的确我当时说他既然上了我当然拿来和比但回过头来事实确实是很多人可能甚至没有这样一个游戏环境哪怕是日本安倍上来都立法硬制裁了人家有的是那个环境享受主机享受所以换言之人家可能只把原神当一个甜点但对于国内很多玩家而言这可能就是主食已死原神手机优化虽然不好氪金体验垃圾游戏内容空洞但即使如此手机都确实已经少有这个质量的游戏了更多的是干脆换皮的真捞钱游戏那你把这游戏当做主食马上问题就不一样了我可能只有周六周日才能肝为什么有这么恶心的体力条不要说平时的碎片化时间很多手游都是自带自律作战你开了自律手机往口袋里一塞没人知道你在偷偷玩游戏原神显然做不到我想要体会游戏的全部内容我当然要去肝螺旋深渊这个时候角色间的差距立马体现满命满五星的氪佬我见过的已经有好几个过了的而全四星战神队无论满命还是零命我见过最远的只有到之间几乎没看见有全四星过的如果有欢迎打我脸因为我个人对原神其实付诸了一些期待原因下面讲而由于以上原因玩家在养成角色的时候产生了巨大的不安四星吃的和五星一样多但肯定没五星强怎么办我要不要把四星养到底万一我下一发出了五星怎么办万一养到底也凹不动深渊怎么办万一导致原本因为工作学习而焦虑的心态在玩了游戏以后更加焦虑这些焦虑自然就转换成了暴怒对池子的不满对福利的不满我害怕我养了四星到了后期变得不值得所以为什么开发商把池子弄这么坑福利弄这么少他就是不想让我拿到我喜欢的五星他就是逼我氪金这无法避免只要你玩深了就没法避免而且国外玩家撑死了也就只玩了三四天很多人可能连螺旋是什么都不知道也不知道体力限制和后续内容的空洞怎么可能清晰了解角色间强度差异这就是为什么很多国人以及氪金如喝水的日本人会抱怨抽卡爆率低因为你玩的越深氪得越多体验反而越来越差第二个原因就是米忽悠对国内玩家的态度存疑国庆中秋双节没有哪怕一点点活动二测三测就反馈的不合理国内玩家反映了置之不理国外玩家一反应马上修改修改完了发万国语公告就只有中国的最后一个发还需要我说下去吗不用了吧最后再提一下米忽悠的内因也是我对这个游戏还有期待的原因米忽悠做原神的这群人内部恐怕是分裂的为什么你可以去看一看璃月港万民堂对面有一家酒店下有个老板正在和服务生说话去听一听你就知道了结合一下现在大量玩家反应的氪金体验差好家伙那可真是教科书般的你以为只有玩家不爽我怕不是但很遗憾我只能说买断制的游戏在国内就是有着投入大了容易爆死这个问题这没办法我希望他变好但他似乎已经连玩家的声音都不肯听了自己的同事的声音都能不听何况蛐蛐玩家还记得有个内鬼说过米忽悠原神开发组上百人天天为了怎么做游戏吵架结合那几段台词你就知道这游戏存在着一定的割裂以后会怎么样不知道谁也不知道但我就目前而言我只能说前期的质量不错嗯就只有这些了没了
朝夕之伤,这肯定啊对于国外来说原神是款画风不错的开放世界免费网游登录多数平台国外正常人当然不会给差评原神又没招惹他们原神也并没有在国外好评如潮只是尚可但是国内不一样宣发规模碰瓷营销真假不重要抄袭风波真假也不重要洗地吧吧与长达大半年的骂战早就将原神推上了浪风口可以说只要原神不是很优秀注定差评如潮
匿名用户,原神在海外有碰瓷营销吗碰瓷营销针对的是国内啊一会全平台一会洗地还有海外炎上秒跪简中公告最后发呢再者谁会对一个不了解所以没有期待的小厂游戏预设立场我们国人玩到个国外小厂的还过得去的游戏基本也会五星好评吧
匿名用户,经典木兰在国内口碑崩坏的时候也有人用如何看待木兰在国内外口碑差异大这样的方式洗白后来大概是脸被打得太肿自己把问题删了按木兰的路子下一步就是抨击国内玩家审美不配玩原神这样的好游戏阴谋论一切都是敌对大厂的水军黑原神带节奏最后一波经典总结国内玩家路人不理中正洋大人评价最客观原神号称亿研发成本但是在站直播平台买主主播的费用应该是研发成本的倍吧怎么不在知乎加大力度净是这种带着立场提问实则洗白的低级手段
嫖太繁,这游戏我早早听说过基本都是各种骂声什么氪金啊抄袭塞尔达啊之类的然后这两天我下了原神玩了两天感觉真的很奇怪因为这个游戏除了地编比较像塞尔达的风格以外游戏的玩法和塞尔达毫无任何相似之处我就真的很奇怪那些说抄袭塞尔达的有没有同时玩过这个游戏和荒野之息氪金的部分我目前玩了十几个小时的样子体验极好一分钱都没氪也没出过五星我不知道后续内容还有多少但是感觉支撑个小时绰绰有余这些时间对于一般的单机玩家来说完全足够了只有你玩光了所有内容进入氪金手游式的刷刷刷肝肝肝的节奏你才需要氪金如果你像我一样是个平时只玩巫师老滚辐射等西洋的内容消耗型玩家你根本就玩不到需要氪金的时候就已经把这游戏放下然后转身去玩黑手党重制版这一类的东西了所以那些抱怨说本来可以做却做成了氪金手游的玩家你们究竟是在抱怨什么呢你们真的有试过他当成一个几十小时的日式玩吗如果你们自己非要肝体力刷材料打巴哈姆特然后还在骂氪金那你们为什么要骂游戏是分裂的呢分裂的明明是你们啊
匿名用户,说太具体要挨骂我对原神的看法是原神就是个想恰钱的手游而已既不好也不坏如果手游版动森能拥有上的全功能那我宁可玩手游但是手游动森巨难玩所以我只能在手机上玩原神或者明日方舟就感受一下不同的心态假如我村是华西村每年很多人出成绩不需要通过某个人来证明什么那不会有人注意到某个虽然也外出打拼却成绩一般有点市侩的普通人但如果我村本历史上只有人考上二本突然冒出个双非一本村里人对的期望就是诺贝尔奖要给全村争光如果做不到可能还有炒空气币之类的污点那就要被戳脊梁骨另外我村还有一个三岁小孩他突然展露出了某方面天赋他爹是个言语刻薄到处惹祸的主八字还没一撇村里已经把把未来三十年的诺奖都预定给这位还没上小学的孩子了
mikiya,其他国家不知道就日本手游玩家这种免费给你玩是恩赐你你不喜欢可以不玩的态度爱死这游戏了米卫兵根本不算啥日本手游玩家至少有一半是精神股东精神资本家真的顶可能这就是吧
白岚,请问在海外风评好指的是原神把野炊送上日推话题榜这件事吗
OneE,两边的期待不一样国外对中国游戏的期望值和国人能一样吗一个有蹦蹦蹦在前我想大部分人期待的至少我期待的是有崩三打击系统的开放世界游戏然而开放世界不是一般工作室可以说做就做的现如今大部分开放世界都是才有的有很多人说原神没说自己是所以不该有的期待我就很疑惑不是的开放世界是什么游戏是我少见多怪吗谁在评论可以给我举例一下号开端号全平台公测没变化级之后就没主线任务了这就好比你去看复仇者联盟三分钟剧情五分钟广告我忍了结果看了一个小时影片突然没了之后只剩广告这是什么操作任何一个单机玩家都没见过这么扯淡的操作吧我现在级剧情体验极差并且不知道接下来还得多久才会更新每天只能迫害丘丘人差评
乐乎山水,驰名双标喜报原神分悲报迷你世界分喜报国际版原神分悲报国际版原神公测后评分断崖下滑悲报原神分喜报评分里边有不少用户恶意针对他们不配玩手游
