author,content
红护,汉景帝比较宠爱一个妃子有次心血来潮欲临幸之无奈妃子来大姨妈体贴的妃子为不让景帝失望令自己的婢女唐氏前往侍寝唐氏不负众望一晚中彩诞下一名皇子被封为长沙王百年后西汉王朝皇权式微权臣王莽篡位乱政刘家江山日薄西山之时长沙王一脉后人刘縯刘秀兄弟在南阳地区起兵最终讨伐王莽统一国家汉景帝无心插柳插出汉光武帝为刘家重续两百年江山
ylshao,年中甲联赛落下帷幕老牌劲旅延边队积分垫底降级当年年末球队请来了韩国人朴泰夏担任主教练朴泰夏虽是前韩国国脚但之前一直都是担任助理教练这是他人生第一次担任主教练一个降级的球队请来一个菜鸟教练再正常不过的事情然而后来的事情逐渐变得魔幻起来之前在中甲保级成功的沈阳中泽队解散同样保级成功的广州日之泉队因为欠薪被取消资格降入乙级的成都天诚解散故延边队幸运的留在了年的中甲联赛年的遭遇令球队上下没有过多的野心大家想的是年能够留在中甲就烧高香了万万没想到年联赛开打上赛季的鱼腩延边队大杀四方神挡杀神佛挡杀佛连续轮保持不败直到第轮被哈尔滨毅腾队斩于马下那场比赛日我刚跟我妈在中俄边境旅游回来顺道去看了即便如此球队直到赛季后半段才扭扭捏捏的提出冲超最终延边以中甲冠军的身份提前轮重返阔别年的顶级联赛赛场升入中超的延边得到了富德保险公司的赞助如虎添翼年的表现可圈可点主场面对中超前四保持不败最终排名第九遗憾的是第二年延边队不幸降级并于年解散但托朴泰夏指导的福延边队创造了凯泽斯劳滕神话留下了浓墨重彩的一笔朴指导不仅成为延边队历史上执教时间最长的外籍主教练而且此后更上一层楼担任了中国女足的主教练非常感谢来五碗豆花的补充花开两朵各表一枝陕西球迷不请自来补充一下这个故事中其他一些内容严格意义讲年中甲结束后广州日之泉并不是原地解散的而是先被陕西方面收购当时足协仍然允许球队跨地区转让改头换面组成了一只新球队陕西五洲然而因为没能解决欠薪历史遗留问题也有说法是转让注册手续不完整新成立的陕西五洲在年年初便草草收场以至于没有在中国足坛这条历史长河里翻起一片浪花就消失在了历史长河中然而陕西的足球故事并没有就此结束仅仅一年后年月陕西新成立了一只本土球队陕西长安竞技他们从中丙联赛打起并获得当年中丙联赛全国总决赛亚军顺利获得赛季中乙联赛参赛资格升入中乙后陕西长安竞技连续两个赛季依然成绩不俗然后再说回延边在中甲踢完赛季后年初延边队解散而递补延边队参加年中甲的恰恰是上赛季中乙季军陕西长安竞技
梦星河,秦始皇的出现也许能算正常情况下秦始皇是绝对绝对不会出现的秦惠文王死后大儿子继位就是秦武王但是秦武王没几年就举鼎去世了然后在燕国为质的次子被接回国继位为秦昭襄王也就是秦始皇的曾祖这是第一次意外秦昭襄王本来有一个太子嬴悼结果在魏国为质的时候被杀了这才立了未来的秦孝文王嬴柱他是秦始皇的祖父这是第二次意外结果因为昭襄王太能活了秦孝文王继位三天就死了然后因为正妻华阳夫人一直没有子嗣所以秦孝文王实际上没有嫡子但是之前在吕不韦的活动下华阳夫人说服秦孝文王立了在赵国为质的异人为继承人所以异人回国继位他是秦始皇的父亲事实上异人不是嫡子也不是庶子里最年长的他的继位大部分是吕不韦促成的这是第三次意外然后异人继位做了庄襄王年后庄襄王死了这才有了嬴政继位也就是秦始皇语言描述大概比较乱上图从惠文王到昭襄王昭襄王到孝文王孝文王到异人都不是正常的嫡长子继承有部分人认为的嬴政是吕不韦之子缺乏具体史料支撑就不说了所以嬴政能出生并成为秦国国君属实是幸运不知道算不算秦惠文王昭襄王孝文王的无心插插插柳
诚信的猫,明时有位驻扎辽东的大将军一生功高盖世这个大将军平时没啥爱好辽东天寒地冻就喜欢吃肉喝酒大将军手下有个奴隶该奴隶犯了重法本来是要被明军处死的但奴隶是个好厨子会做一道叫黄金肉的野猪肉菜佐以辣子烈酒极为可口大将军很喜欢吃黄金肉便留了那个奴隶一命还让他做了个随身服侍也为专门做黄金肉吃虽然此奴隶属于辽东一大外族以当时明军庞大的国力军力大将军自信他翻不出什么浪花来历史以极其吊诡残忍的方式向前发展冷漠的诠释着偶然和必然这个奴隶跟着大将军学了很多东西并通过大将军的势力保护了自己的族人大将军死后这个奴隶用大将军治下的规矩组建了自己族里的军队却大肆屠戮周边华民开拓地盘使得辽东血染千里无数华民沦为性奴和奴隶这个奴隶的后人也经常到宣府等地尽掠人口为奴内外勾结整合了明世仇蒙古八大华间皇商明投降主义华间最终灭亡了内忧外患的的明朝改朝换代以前所未有的残忍地狱模式进行着奴隶后人以征服者的姿态屠尽了华夏血流成海肝脑涂地玉石俱焚仅扬州一地就杀了十天百万人注扬州十日记所有的文明规则都被打碎生产断绝瘟疫横行民众像牲畜一样被宰杀驱赶奴役中原大地从明末的近两亿人口锐减到令人难以置信的奴隶孙子时期的千万余人非自然死亡的人口顶得上次苏德战争奴隶的后人建立政权致力毁灭华之衣冠发饰一个地球历史上史无前例由各种势力组成的披着前朝外衣的纯奴隶制国家出现了奴后人们不遗余力地发展奴隶愚民教育圈地海禁文字狱锁国奴隶的重孙一个天花麻子还大言不惭斥责华人吃的太多吃的太勤浪费粮食注原文尔人一日三餐夜又饮酒朕一日两餐当年出师塞外日食一餐今十四阿哥领兵在外亦然尔人若能如此则一日之食可足两食奈何其不然也得要是此麻子真像某舔歌所曲真的再想多活年俺晚上撸个串喝口酒估计都要被其斩首示众以儆效尤直到资本主义列强的炮船把曾经冠绝于世的古老国度碾碎奴隶后人还把自认为自家的大片土地大方的送给倭寇跪鬼为主甚至默许和资助灭绝人性的部队时至今日被马列主义教员思想照耀的国度拥有一亿无产阶级革命者的红色大地民族大融合的光辉舞台居然还有不少人为这个奴隶和其后人拍了很多电影电视剧歌颂屠夫还要造雕像修行宫裱家谱赞伟业有个姓查的还把其重孙子麻子渲染成所谓英明神武千古明君圣帝极端污蔑华民英雄朱元璋岳飞吕文德等人在他的笔下朱元璋阴狠奸诈窃国大盗岳飞能打赢金兵全靠兵法秘籍吕文德酒囊饭袋懦弱如鼠很多人不知道吧以当代我朝民众的平均文化水平和历史头脑他们是真的会信的说句遗毒万年不为过在他们的作品里演员们一水色的剃着阴阳头留着金鼠尾穿着蜈蚣褂顶着鸡冠头谈恋爱微服私访搞宫斗舔皇帝颂愚忠称盛世群魔乱舞招魂学跪当奴才括不知耻开倒车该奴隶的追随者们不但要在肉体上屠戮了华祖先还要在精神上强奸华后人以上你只要敢说一个不是敢为死去的亿万先祖们说哪怕一句公道话立即就会被他们美其名曰此乃促进民族融合就算大奴不杀还会有其他人杀历史和生产力的进步并扣你一顶伤害少族感情加上大华民族主义破坏和谐的大帽在他们眼中华人的民族感情根本就是一坨华人的感情只为衬托他们的民族感情而存在人民日报都说了只有珍视保留过去的真相才能自信的建立未来你们在怕什么就像某奴说的岳飞的祖孙岳升龙都成了我大奴第一神勇将军和忠诚奴才你们这群华之蛮民贱民还死撑什么大将军的这一口焦肉不但吃掉了万万华民的性命注复旦大学教授葛剑雄主编中国人口史更嚼出了某些人延续至今根深蒂固的优越感和极端奴性不知满门忠烈明朝儿孙击败丰臣秀吉的大将军地下有知该作何感想注现代学者赵文林公元年明朝人口在册万峰值有大约一亿现代学者王育民万历年间明朝人口峰值实际人口在人至人之间现代学者葛剑雄年明朝实际人口大约人明朝人口峰值接近亿现代学者英国经济学家安格斯麦迪森年明朝人口峰值实际人口有大约人
胡七洞,丘处机路过牛家村以下内容非原创不知道谁是原创谁原创说哈假如当年丘处机没有路过牛家村那么秘密跟踪他的那些金兵就不会死在郭杨二人的院子里同样完颜洪烈也不会见到包惜弱而对她念念不忘那些金兵不会死在丘处机手里而郭杨两家以后也不会受到牵连郭杨两家不受波及李萍就不会流亡大漠郭靖和杨康将会平平安安地出生在牛家村江南七怪自然不会前往大漠而要是没有郭靖和江南七怪相助铁木真就会死在扎木合手里蒙古各部也就不能统一蒙古不能统一也就没有什么西征火药就不会传入欧洲没有火药铁甲士在欧洲的统治就不会动摇因此黑暗的中世纪将延长一千年也就没有文艺复兴没有了文艺复兴自然也没有大航海北美洲将始终是游牧的印第安人的家园另一边完颜洪烈没有包惜弱只能全力参加权力斗争金国因此会内乱没有蒙古金国又内乱因此宋不但不会灭亡反而会统一宋朝注重商贸因此资本主义萌芽将在中国出现如果发展到今天中国将是最发达的国家远远领先于日本西班牙西欧美洲
陈富贵,年初的一场大疫情让大家都待业在家百无聊赖的大众自发在家里学会了煎饼果子奶茶蛋糕等各种各样的地摊食品结果巧了下半年国家开放了地摊经济都说最怕的是英雄无用武之地但是你放心在中国不管你是钢铁铜铁还是锈铁国家总会让你发光发热的我是陈富贵一个梦想踏踏实实暴富的男孩
格罗斯特公爵,齐桓公十四年陈厉公之子公子完避祸奔齐齐桓公非常喜欢公子完觉得他是贤者让他做了工正之官公子完是个名人陈完者陈厉公佗之子也完生周太史过陈陈厉公使卜完卦得观之否是为观国之光利用宾于王此其代陈有国乎不在此而在异国乎非此其身也在其子孙若在异国必姜姓姜姓四岳之後物莫能两大陈衰此其昌乎大概意思就是说有人给公子完算了一卦说他的后代将在姜姓国家发扬光大陈国的大夫懿氏想把女儿嫁给他也进行了占卜也说他将在姜姓之国发展壮大到第五代开始昌盛地位及于正卿到第八代就没有人能比得上了既然有人跳了预言家公子完也很争气果然第五代子孙控制了齐国国政第八代子孙取代了齐国国君史称田氏代齐陈和田在古音里面都读陈完跑到齐国后改姓为同音的田这就是陈国公子后来姓田的原因齐桓公无心插柳收留了公子完公子完的后代成荫之后便取代了姜姓齐国
萌真,赵匡胤用点检做天子的谣言替换了张永德然后又因为这个谣言当了真天子
木忘一,汉武帝和卫子夫的故事是不是也算如果平阳公主没有给弟弟拉皮条如果野猪看上了专门为他准备的美人而不是歌女卫子夫那也就没有卫青霍去病霍光什么事了大汉还被匈奴压着打河套地区河西走廊西域可能也就没有自古以来中国历史可能就此改写所以还要多亏了野猪同学选妹子眼光独到啊
蜷缩在屋顶上的猫,年尼克松访华期间尼克松夫人在参观北京动物园的大熊猫后念念不舍地提出能否赠送美国大熊猫很快在答谢晚宴上周总理代表中国政府赠给了美国人民一对大熊猫玲玲和兴兴从此熊猫外交这一外交模式便开始兴盛起来熊猫外使们在为新中国的外交打开局面的过程中做了很重要的贡献
